sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-01,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M002,BAT-A-02,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M003,BAT-C-01,510.0,1560.170391878965,0.6353055079653442,1623.5047327417542,3183.675124620719
M004,BAT-A-04,360.0,1250.9011452645589,0.7243768086677039,858.3101487319849,2109.2112939965436
M005,BAT-A-05,1610.9011452645589,2501.8022905291177,0.7243768086677039,858.3101487319849,3360.1124392611027
M006,BAT-A-03,360.0,2003.7375242139126,0.32918662148352795,1372.0573920714135,3375.794916285326
M007,BAT-C-02,480.0,2107.812018638708,0.26837108934177256,2418.5293064261596,4526.341325064868
M008,BAT-C-02,4526.341325064868,6427.775436931245,0.28033748550753956,2392.6021147336646,8820.37755166491
M009,BAT-B-01,3815.1290970653554,5490.453872587332,0.3065459999403699,1868.653600103359,7359.107472690691
M010,BAT-C-01,3929.488979363579,5750.550045956742,0.23088787400035304,2499.7429396659018,8250.292985622644
M011,BAT-C-04,6230.550045956742,7627.745204152285,0.4722281495612677,1976.83900928392,9604.584213436205
M012,BAT-C-04,2587.812018638708,3669.371544579055,0.6752529517883454,1536.9519377919182,5206.323482370974
M013,BAT-C-03,2010.170391878965,3449.488979363579,0.574527676432511,1755.1900343962263,5204.6790137598055
M014,BAT-B-02,3789.1791119791733,5331.021419146217,0.3091418530572285,1864.1541213674705,7195.175540513688
M015,BAT-B-03,5880.453872587332,7452.296179754376,0.2561979088099089,1955.9236247294914,9408.219804483868
M016,BAT-B-01,7842.296179754376,9010.738427148784,0.4759473657320945,1575.0245660643693,10585.762993213153
M017,BAT-B-01,390.0,1555.376902446339,0.5442135670880817,1456.696483713992,3012.073386160331
M018,BAT-B-02,7547.9467300546885,8343.418382282174,0.7318116502132994,1131.5264729636144,9474.944855245789
M019,BAT-B-04,1897.8256880077884,3429.1791119791733,0.31204944738877405,1859.1142911927916,5288.293403171965
M020,BAT-B-02,390.0,1507.8256880077884,0.5440847874461384,1456.9197017600268,2964.745389767815
M021,BAT-B-03,1945.376902446339,3425.1290970653554,0.4649242488096277,1594.131302063312,5019.260399128667
M022,BAT-B-04,5721.021419146217,7157.9467300546885,0.42328007655139144,1666.314533977588,8824.261264032277
