atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
P0002_M008_G00,P0002_M008_G00,M008,741.6875,1140.6875,Q30001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
P0002_M017_G00,P0002_M017_G00,M017,747.8125,1603.84375,Q30001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
P0002_M024_G00,P0002_M024_G00,M024,816.0625,1245.75,Q30001_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
P0002_M006_G00,P0002_M006_G00,M006,753.6875,1171.15625,Q30001_R002,R02,E52_aaa387ee3ee3170bd804334d,TRANSPORT_RELAY_G01,1,7.017439111244244,18.409477866986336,7.017439111244244
P0002_M005_G00,P0002_M005_G00,M005,2493.320271622146,3574.164021622146,Q30001_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M013_G00,P0002_M013_G00,M013,2493.320271622146,3398.945271622146,Q30001_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
P0002_M014_G00,P0002_M014_G00,M014,2789.8000252139127,3189.4875252139127,Q30001_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.048096127868064,11.397135806608844,7.048096127868064
P0002_M022_G00,P0002_M022_G00,M022,2577.4129775325064,3007.1004775325064,Q30001_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.048096127868064,11.397135806608844,7.048096127868064
P0002_M007_G00,P0002_M007_G00,M007,2908.8194783979384,3709.8194783979384,Q30001_R004,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
P0002_M019_G00,P0002_M019_G00,M019,2908.8194783979384,3527.9757283979384,Q30001_R004,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.38358245881338,2.43785423226241,2.43785423226241
P0002_M001_G00,P0002_M001_G00,M001,5202.325612930119,5905.356862930119,Q30001_R006,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
P0002_M010_G00,P0002_M010_G00,M010,5163.173189394309,5687.079439394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
P0002_M020_G00,P0002_M020_G00,M020,5163.173189394309,5188.516939394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076658413675005,11.397135806608844,8.076658413675005
P0002_M020_G01,P0002_M020_G01,M020,5196.016939394309,5815.266939394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
P0002_M020_G02,P0002_M020_G02,M020,5822.798189394309,5848.141939394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076334561991871,11.397135806608844,8.076334561991871
P0002_M021_G00,P0002_M021_G00,M021,5163.173189394309,6065.766939394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P0002_M025_G00,P0002_M025_G00,M025,5163.173189394309,5794.548189394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.263450711461502,11.397135806608844,11.263450711461502
P0002_M026_G00,P0002_M026_G00,M026,5163.173189394309,6119.423189394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
P0002_M028_G00,P0002_M028_G00,M028,5163.173189394309,5989.204439394309,Q30001_R005,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
P0002_M002_G00,P0002_M002_G00,M002,9416.04414331605,10119.07539331605,Q30001_R009,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
P0002_M009_G00,P0002_M009_G00,M009,7508.124044943115,8040.311544943115,Q30001_R008,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,6.061526749283374,16.45726286038159,6.061526749283374
P0002_M023_G00,P0002_M023_G00,M023,7477.518201704135,8107.643201704135,Q30001_R007,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
