energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-01,B02_Q3_003_R001,251.9115807826156,2259.1224269891945,1.0,0.8184001487791057,2259.1224269891945,2995.202233576357,736.0798065871625
REC-02,B02_Q3_003_R002,282.0287621751806,3561.9862523551237,1.0,0.702054800703656,3561.9862523551237,4449.315011440371,887.3287590852472
REC-03,B02_Q3_003_R003,2739.1224269891945,4606.415185463571,1.0,0.8329556747179987,4606.415185463571,5323.572808330173,717.1576228666017
REC-04,B02_Q3_003_R004,4041.9862523551233,8424.20063535255,1.0,0.5985451162409066,8424.20063535255,9446.091984239372,1021.8913488868214
REC-05,B02_Q3_003_R005,5147.718340604024,7084.34842937804,1.0,0.822650069351126,7084.34842937804,7814.903339221577,730.5549098435363
REC-06,B02_Q3_003_R006,7564.34842937804,9147.29207106915,1.0,0.8520369810709072,9147.29207106915,9839.643995676972,692.3519246078207
