sortie_id,shift_s
M001,-0.0
M002,-0.0
M003,-0.0
M004,412.2642666771409
M005,-0.0
M006,-0.0
M007,-0.0
M008,-0.0
M009,565.8916243588296
M010,-412.26428467713583
M011,-830.404844150862
M012,1996.1522014050256
M013,507.95844938315713
M014,359.7467615236004
M015,-1847.5002640043986
M016,359.746770523602
M017,565.8916153588417
M018,-1867.5324239290512
M019,-4645.967525293988
M020,34.309875238007635
M021,5226.197775588952
