relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,D26092512_019_R003,4133.839026668503,6250.46911544252,6550.46911544252,300.0
R02,D26092512_019_R004,5474.523660316136,9484.625135255345,9784.625135255345,300.0
R01,D26092512_019_R005,6550.469115442519,8679.011873916896,8979.011873916896,300.0
R01,D26092512_019_R001,66.28969956104845,3833.839026668503,4133.839026668503,300.0
R02,D26092512_019_R002,289.35466974075575,5174.523660316136,5474.523660316136,300.0
