sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-C-04,2787.3,3873.470391878965,0.6255321544315746,1644.6803320649215,5518.150723943887
M002,BAT-C-02,614.2,1664.370391878965,0.6353055079653442,1623.5047327417542,3287.8751246207194
M003,BAT-B-03,2259.8,3686.493933921912,0.3216518213304336,1842.470176360582,5528.9641102824935
M004,BAT-B-04,5725.2,7415.743098275882,0.30502477739266864,1871.2903858527077,9287.03348412859
M005,BAT-C-01,4507.8,6328.861066593163,0.23088787400035304,2499.7429396659018,8828.604006259065
M006,BAT-B-04,2282.8,3130.076912821857,0.6766156577666717,1227.199526537769,4357.276439359626
M007,BAT-A-02,360.0,1313.485266596983,0.6984373007190467,892.0315090652392,2205.5167756622222
M008,BAT-A-01,360.0,1313.485266596983,0.7204920336138458,863.3603563020004,2176.8456228989835
M009,BAT-A-04,360.0,1727.4353226736384,0.5620247582009279,1069.3678143387936,2796.8031370124318
M010,BAT-A-03,360.0,1727.4353226736384,0.5765975960294276,1050.423125161744,2777.8584478353823
M011,BAT-B-01,3793.3,5335.142307167044,0.3091418530572285,1864.1541213674705,7199.296428534515
M012,BAT-B-03,5904.8,7476.642307167044,0.2561979088099089,1955.9236247294914,9432.565931896535
M013,BAT-B-02,7866.7,8665.1236501116,0.7315165686977672,1132.037947590537,9797.161597702137
M014,BAT-B-02,390.0,1922.734555970083,0.31191138952446495,1859.3535914909273,3782.0881474610105
M015,BAT-B-01,390.0,1869.7521946190163,0.4649242488096277,1594.131302063312,3463.8834966823283
M016,BAT-B-02,4076.5,5514.78858402045,0.4231438038602314,1666.5507399755988,7181.339323996049
M017,BAT-C-03,2144.4,4027.742417221119,0.20596398318026177,2553.7447031094325,6581.487120330552
M018,BAT-C-02,4353.5,6501.112146725356,0.2562931276534296,2444.698223417569,8945.810370142925
M019,BAT-C-04,6868.9,8813.4004360945,0.2909362056564363,2369.6382210777215,11183.038657172221
M020,BAT-C-01,480.0,2247.256927404153,0.47836088869396864,1963.5514078297347,4210.808335233887
