sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-04,2247.3,2787.3,S001,3873.470391878965,2.995742764547403,3.4042572354525973,8,78.0,E02
M002,U08,C,BAT-C-02,104.2,614.2,S001,1664.370391878965,2.917555936277246,3.4824440637227543,7,76.0,E02
M003,U05,B,BAT-B-03,1869.8,2259.8,S002,3686.493933921912,2.7133927146782657,0.4866072853217345,3,25.0,E02
M004,U06,B,BAT-B-04,5335.2,5725.2,S003,7415.743098275882,2.7799008904293254,0.42009910957067476,3,25.0,E02
M005,U08,C,BAT-C-01,4027.8,4507.8,S004,6328.861066593163,6.152897007997176,0.2471029920028247,6,59.0,E02
M006,U06,B,BAT-B-04,1922.8,2282.8,S006,3130.076912821857,1.2935373689333134,1.9064626310666868,2,28.0,E02
M007,U01,A,BAT-A-02,0.0,360.0,S006,1313.485266596983,1.3570321467642898,2.2429678532357102,2,22.0,E02
M008,U02,A,BAT-A-01,0.0,360.0,S006,1313.485266596983,1.2577858487376936,2.3422141512623065,2,9.0,E02
M009,U03,A,BAT-A-04,0.0,360.0,S007,1727.4353226736384,1.9708885880958245,1.6291114119041756,2,22.0,E02
M010,U04,A,BAT-A-03,0.0,360.0,S007,1727.4353226736384,1.905310817867576,1.6946891821324241,2,17.0,E02
M011,U06,B,BAT-B-01,3433.3,3793.3,S008,5335.142307167044,2.763432587771086,0.43656741222891426,2,20.0,E02
M012,U05,B,BAT-B-03,5514.8,5904.8,S008,7476.642307167044,2.9752083647603644,0.22479163523963575,3,25.0,E02
M013,U06,B,BAT-B-02,7476.7,7866.7,S011,8665.1236501116,1.0739337252089312,2.126066274791069,3,25.0,E02
M014,U06,B,BAT-B-02,0.0,390.0,S012,1922.734555970083,2.75235444190214,0.44764555809786,3,25.0,E02
M015,U05,B,BAT-B-01,0.0,390.0,S014,1869.7521946190163,2.1403030047614893,1.059696995238511,3,25.0,E02
M016,U05,B,BAT-B-02,3686.5,4076.5,S015,5514.78858402045,2.3074247845590743,0.8925752154409259,3,25.0,E02
M017,U08,C,BAT-C-03,1664.4,2144.4,S009>S002,4027.742417221119,6.352288134557906,0.04771186544209449,6,70.0,E02
M018,U07,C,BAT-C-02,3873.5,4353.5,S007>S003,6501.112146725356,5.949654978772563,0.45034502122743714,6,62.0,E02
M019,U08,C,BAT-C-04,6328.9,6868.9,S005>S009,8813.4004360945,5.67251035474851,0.7274896452514907,8,70.0,E02
M020,U07,C,BAT-C-01,0.0,480.0,S010>S013,2247.256927404153,4.173112890448251,2.2268871095517495,6,50.0,E02
