relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,Q30003_R001,242.56389525044892,2054.9732405731193,2354.9732405731193,300.0
R01,Q30003_R003,2427.723966943477,4151.817095698075,4451.817095698075,300.0
R02,Q30003_R004,4193.88488319586,8359.293636560198,8659.293636560198,300.0
R02,Q30003_R002,608.3769630259004,3893.8848831958594,4193.884883195859,300.0
R01,Q30003_R006,8659.293636560198,10065.430145034574,10365.430145034574,300.0
R01,Q30003_R005,4451.817095698075,6354.103434472092,6654.103434472092,300.0
