relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,AN01_P13A_001_R003,2579.9353124839013,4498.728070958277,4798.728070958277,300.0
R01,AN01_P13A_001_R004,4798.728070958277,8792.65082275089,9092.65082275089,300.0
R02,AN01_P13A_001_R005,4939.200487255448,7055.830576029464,7355.830576029464,300.0
R02,AN01_P13A_001_R002,2166.0484512205303,4639.200487255448,4939.200487255448,300.0
R01,AN01_P13A_001_R001,149.7787621751806,2058.532945385041,2358.532945385041,300.0
