site_id,task_ids,preparation_start_s,takeoff_s,arrival_s,setup_start_s,service_start_s,service_end_s,return_s,uav_available_s,energy_ready_s,charge_duration_s,return_soc,outbound_time_s,return_time_s,flight_energy_kwh,setup_energy_kwh,active_communication_s,idle_hover_s,active_energy_kwh,idle_energy_kwh,total_energy_kwh,energy_margin_kwh,service_windows,relay_id,energy_component_id,relay_sortie_id
E52_cdef0b479e00ae29ebd83132,"[""P01_GAMMA04_M001_00"", ""P01_GAMMA04_M004_00"", ""P01_GAMMA04_M007_00"", ""P01_GAMMA04_M008_00""]",17.71163788581964,197.71163788581964,717.71875,717.71875,747.71875,2480.2535335402627,3034.7968430624833,3334.7968430624833,3876.6287112996783,841.8318682371951,0.7370524090483115,520.0071121141804,554.5433095222207,0.3028799960747676,0.009166666666666667,1732.5347835402627,0.0,0.5293856283039692,0.0,0.8414322910454035,1.718567708954597,"[[747.71875, 2480.2535335402627]]",R01,REC-01,Q3E8_G04_005_R001
E52_c0294c7ff44d44fc4ede8d97,"[""P01_GAMMA04_M002_00"", ""P01_GAMMA04_M002_01"", ""P01_GAMMA04_M002_02"", ""P01_GAMMA04_M002_03"", ""P01_GAMMA04_M002_04"", ""P01_GAMMA04_M005_00""]",147.97966974075575,327.97966974075575,644.6875,644.6875,674.6875,1660.625,2019.5820632507807,2319.5820632507807,2713.2295520982216,693.6474888474409,0.8510403931942763,316.70783025924425,358.9570632507807,0.16644027302831577,0.009166666666666667,971.90625,14.03125,0.2969713541666667,0.004092447916666667,0.4766707417783158,2.083329258221685,"[[674.6875, 1231.90625], [1245.9375, 1660.625]]",R02,REC-02,Q3E8_G04_005_R002
E52_be79b94db4a0a5b6faaed631,"[""P01_GAMMA04_M003_00"", ""P01_GAMMA04_M006_00""]",2319.5820632507807,2499.5820632507807,2938.868195339162,2938.868195339162,2968.868195339162,3691.930695339162,4184.852936843234,4484.852936843234,4873.832612602772,688.9796757595387,0.8546310186465086,439.28613208838135,492.92224150407145,0.23507830977561708,0.009166666666666667,723.0625,0.0,0.22093576388888891,0.0,0.4651807403311726,2.094819259668828,"[[2968.868195339162, 3691.930695339162]]",R02,REC-03,Q3E8_G04_005_R003
E52_3875f0f2b8e39572338b498b,"[""P01_GAMMA04_M012_00"", ""P01_GAMMA04_M013_00"", ""P01_GAMMA04_M014_00"", ""P01_GAMMA04_M014_01"", ""P01_GAMMA04_M014_02"", ""P01_GAMMA04_M014_03"", ""P01_GAMMA04_M014_04"", ""P01_GAMMA04_M015_00"", ""P01_GAMMA04_M016_00""]",5836.648412304946,6016.648412304946,6447.09143562796,6447.09143562796,6477.09143562796,7514.089758281448,7985.9174338057965,8285.917433805796,8715.68479694685,729.7673631410544,0.8232558745068812,430.443023323014,471.8276755243487,0.23983909257274777,0.009166666666666667,1016.4670726534878,20.53125,0.3105871610885657,0.0059882812500000005,0.5655812015779801,1.9944187984220205,"[[6477.09143562796, 7460.683508281448], [7468.214758281448, 7493.527258281448], [7506.527258281448, 7514.089758281448]]",R01,REC-06,Q3E8_G04_005_R006
E52_2e64690809088e2a96fb2160,"[""P01_GAMMA04_M009_00"", ""P01_GAMMA04_M011_00""]",4484.852936843234,4664.852936843234,5188.6318661626565,5188.6318661626565,5218.6318661626565,6174.8818661626565,6725.82699268667,7025.82699268667,7474.820264362284,748.9932716756148,0.8084667140956809,523.7789293194231,550.945126524013,0.31155234822715455,0.009166666666666667,956.25,0.0,0.2921875,0.0,0.6129065148938212,1.9470934851061794,"[[5218.6318661626565, 6174.8818661626565]]",R02,REC-05,Q3E8_G04_005_R005
E52_246111a1ef063bec9e89ec9e,"[""P01_GAMMA04_M010_00""]",3580.3711073545774,3760.3711073545774,4173.484630638681,4173.484630638681,4203.484630638681,5083.578380638681,5536.648412304946,5836.648412304946,6243.049907566485,706.4014952615391,0.8412296190295853,413.11352328410356,453.07003166626504,0.22998101771643822,0.009166666666666667,880.09375,0.0,0.26891753472222224,0.0,0.5080652191053271,2.0519347808946735,"[[4203.484630638681, 5083.578380638681]]",R01,REC-04,Q3E8_G04_005_R004
E52_cdef0b479e00ae29ebd83132,"[""P01_GAMMA04_M017_00"", ""P01_GAMMA04_M018_00"", ""P01_GAMMA04_M021_00"", ""P01_GAMMA04_M024_00"", ""P01_GAMMA04_M026_00"", ""P01_GAMMA04_M027_00""]",7025.82699268667,7205.82699268667,7725.83410480085,7725.83410480085,7755.83410480085,10178.89660580085,10733.439915323072,11033.439915323072,11659.383751041252,925.9438357181804,0.6723508956013997,520.0071121141804,554.5433095222207,0.3028799960747676,0.009166666666666667,2138.681415054247,284.3810859457535,0.6534859879332421,0.08294448340084479,1.0484771340755212,1.5115228659244793,"[[7755.83410480085, 9122.046769855096], [9406.42785580085, 10178.89660580085]]",R02,REC-02,Q3E8_G04_005_R007
E52_b60e4d2a4cdcd5801a5d757f,"[""P01_GAMMA04_M020_00"", ""P01_GAMMA04_M022_00"", ""P01_GAMMA04_M022_01"", ""P01_GAMMA04_M022_02"", ""P01_GAMMA04_M022_03"", ""P01_GAMMA04_M022_04"", ""P01_GAMMA04_M028_00""]",11033.439915323072,11213.439915323072,11521.700152925776,11521.700152925776,11551.700152925776,12205.700152925776,12551.326541448077,12851.326541448077,13203.226771791858,651.9002303437816,0.8831536689663219,308.26023760270465,345.626388522301,0.16519254750221457,0.009166666666666667,633.53125,20.46875,0.1935789930555556,0.005970052083333333,0.37390825930777016,2.1860917406922304,"[[11551.700152925776, 12152.325152925776], [12159.825152925776, 12185.168902925776], [12198.137652925776, 12205.700152925776]]",R02,REC-03,Q3E8_G04_005_R009
E52_aaa387ee3ee3170bd804334d,"[""P01_GAMMA04_M023_00""]",12027.116802521356,12207.116802521356,12470.63838040431,12470.63838040431,12500.63838040431,13053.60713040431,13352.83574055452,13652.83574055452,13975.253442062003,622.417701507484,0.9012035394432565,263.5215778829557,299.2286101502083,0.13801933350380158,0.009166666666666667,552.96875,0.0,0.1689626736111111,0.0,0.31614867378157935,2.243851326218421,"[[12500.63838040431, 13053.60713040431]]",R01,REC-04,Q3E8_G04_005_R010
E52_246111a1ef063bec9e89ec9e,"[""P01_GAMMA04_M019_00"", ""P01_GAMMA04_M025_00""]",9615.339497570985,9795.339497570985,10208.45302085509,10208.45302085509,10238.45302085509,11274.04677085509,11727.116802521354,12027.116802521354,12452.820815144005,725.7040126226502,0.8263815287518075,413.11352328410356,453.07003166626504,0.22998101771643822,0.009166666666666667,1035.59375,0.0,0.31643142361111115,0.0,0.5555791079942161,2.0044208920057844,"[[10238.45302085509, 11274.04677085509]]",R01,REC-01,Q3E8_G04_005_R008
