sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-01,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M002,BAT-A-02,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M003,BAT-A-03,360.0,1250.9011452645589,0.7150389759477327,870.4493312679475,2121.3504765325065
M004,BAT-B-01,390.0,1555.376902446339,0.5442135670880817,1456.696483713992,3012.073386160331
M005,BAT-B-04,2259.7522046190134,3792.4867605890963,0.31191138952446495,1859.3535914909273,5651.840352080024
M006,BAT-C-03,2071.5595359403524,3121.7299278193173,0.6353055079653442,1623.5047327417542,4745.234660561071
M007,BAT-C-02,480.0,2107.812018638708,0.21490222160615335,2534.3785198533346,4642.190538492043
M008,BAT-B-03,1945.3769124463145,3065.8471927392593,0.5438204341741839,1457.3779140980812,4523.225106837341
M009,BAT-C-04,2647.8120286386984,4719.097781152087,0.3272290455201273,2291.003734706391,7010.101515858478
M010,BAT-B-02,390.0,1869.7521946190163,0.4649242488096277,1594.131302063312,3463.8834966823283
M011,BAT-C-01,480.0,1561.5595259403467,0.6752529517883454,1536.9519377919182,3098.511463732265
M012,BAT-B-01,3425.847202739259,4967.689509906303,0.3091418530572285,1864.1541213674705,6831.843631273774
M013,BAT-C-01,3601.7299378192984,4998.92509601484,0.4722281495612677,1976.83900928392,6975.76410529876
M014,BAT-B-04,6084.32908775614,7714.872186032023,0.3939746317524718,1717.1106382957155,9431.982824327739
M015,BAT-C-02,5229.097791152088,7221.208935489168,0.2094894732576289,2546.1061412751374,9767.315076764306
M016,BAT-B-03,5327.689519906303,6724.383453828214,0.40969112384979123,1689.8687186603618,8414.252172488576
M017,BAT-C-03,5478.925106014824,7299.986172607987,0.23088787400035304,2499.7429396659018,9799.72911227389
M018,BAT-B-02,4182.4867705890965,5754.329077756141,0.2561979088099089,1955.9236247294914,7710.252702485632
M019,BAT-B-03,8414.252182488577,9212.675832600178,0.7315165686977672,1132.037947590537,10344.713780190716
M020,BAT-B-02,8104.872196032023,9273.314443426432,0.4759473657320945,1575.0245660643693,10848.3390094908
M021,BAT-B-01,7084.383463828214,7873.484985671372,0.7525325729370328,1095.610206909143,8969.095192580515
