sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-01,0.0,360.0,S001,1250.9011452645589,1.2823246082352031,2.317675391764797,2,22.0,XB02_exact_cells
M002,U02,A,BAT-A-02,0.0,360.0,S001,1250.9011452645589,1.2823246082352031,2.317675391764797,2,22.0,XB02_exact_cells
M003,U03,A,BAT-A-03,0.0,360.0,S001,1250.9011452645589,1.2823246082352031,2.317675391764797,2,22.0,XB02_exact_cells
M004,U05,B,BAT-B-01,0.0,390.0,S010,1555.376902446339,1.8231457316476736,1.3768542683523266,3,25.0,XB02_exact_cells
M005,U06,B,BAT-B-04,1869.7522046190134,2259.7522046190134,S012,3792.4867605890963,2.75235444190214,0.44764555809786,3,25.0,XB02_exact_cells
M006,U07,C,BAT-C-03,1561.5595359403524,2071.5595359403524,S001,3121.7299278193173,2.917555936277246,3.4824440637227543,7,76.0,XB02_exact_cells
M007,U08,C,BAT-C-02,0.0,480.0,S002,2107.812018638708,6.280782227150773,0.11921777284922719,6,67.0,XB02_exact_cells
M008,U05,B,BAT-B-03,1555.3769124463145,1945.3769124463145,S013,3065.8471927392593,1.8247182633032644,1.3752817366967358,3,25.0,XB02_exact_cells
M009,U08,C,BAT-C-04,2107.8120286386984,2647.8120286386984,S007>S015,4719.097781152087,5.382167635838981,1.017832364161019,8,70.0,XB02_exact_cells
M010,U06,B,BAT-B-02,0.0,390.0,S014,1869.7521946190163,2.1403030047614893,1.059696995238511,3,25.0,XB02_exact_cells
M011,U07,C,BAT-C-01,0.0,480.0,S006,1561.5595259403467,2.5979763856932365,3.802023614306764,6,59.0,XB02_exact_cells
M012,U05,B,BAT-B-01,3065.847202739259,3425.847202739259,S008,4967.689509906303,2.763432587771086,0.43656741222891426,2,20.0,XB02_exact_cells
M013,U07,C,BAT-C-01,3121.7299378192984,3601.7299378192984,S005,4998.92509601484,4.2221748035098585,2.177825196490142,6,59.0,XB02_exact_cells
M014,U06,B,BAT-B-04,5754.32908775614,6084.32908775614,S003,7714.872186032023,2.4241014729901127,0.7758985270098875,1,14.0,XB02_exact_cells
M015,U08,C,BAT-C-02,4719.097791152088,5229.097791152088,S003,7221.208935489168,6.324084213938969,0.07591578606103155,7,67.0,XB02_exact_cells
M016,U05,B,BAT-B-03,4967.689519906303,5327.689519906303,S002,6724.383453828214,2.361235504600835,0.8387644953991651,2,14.0,XB02_exact_cells
M017,U07,C,BAT-C-03,4998.925106014824,5478.925106014824,S004,7299.986172607987,6.152897007997176,0.2471029920028247,6,59.0,XB02_exact_cells
M018,U06,B,BAT-B-02,3792.4867705890965,4182.4867705890965,S008,5754.329077756141,2.9752083647603644,0.22479163523963575,3,25.0,XB02_exact_cells
M019,U05,B,BAT-B-03,8024.252182488577,8414.252182488577,S011,9212.675832600178,1.0739337252089312,2.126066274791069,3,25.0,XB02_exact_cells
M020,U06,B,BAT-B-02,7714.872196032023,8104.872196032023,S009,9273.314443426432,2.096210537071622,1.1037894629283782,3,25.0,XB02_exact_cells
M021,U05,B,BAT-B-01,6724.383463828214,7084.383463828214,S001,7873.484985671372,0.9898697082518688,2.2101302917481314,2,12.0,XB02_exact_cells
