uav_id,sortie_id,busy_start_s,busy_end_s
U02,M001,0.0,2395.0848798156608
U01,M002,0.0,2121.7020521620752
U06,M003,2215.993195339162,4085.7453899581783
U06,M004,163.25,1919.9439339219116
U07,M005,0.0,1495.5595259403467
U03,M006,2301.618195339162,3956.4775936607575
U05,M007,1354.166217462174,2801.991905469962
U05,M008,145.06469461901634,1354.166216462174
U08,M009,4384.1631161626565,6583.875200754831
U05,M010,3498.876869910352,5564.201645432328
U06,M011,4401.901488092357,6323.549499265598
U05,M012,5791.641341540399,7618.56665244887
U01,M013,5925.161208437457,7613.775083150846
U06,M014,6323.549500265598,7839.724362237182
U04,M015,5925.114356759053,7144.189277878371
U07,M016,5843.626984377805,7337.797376256769
U07,M017,7337.797377256769,9445.609395895477
U08,M018,7134.307316442726,8562.47770832169
U07,M019,9445.609396895477,11797.043508761853
U03,M020,11818.123187646954,13530.682550034133
U08,M021,8562.47770932169,10731.538775914854
U08,M022,11868.595689225043,13613.790847420585
U05,M023,10961.839390984325,12397.216293430665
U05,M024,7618.56665344887,9419.920077420255
U02,M025,9273.31859582667,11193.758131278368
U06,M026,7839.724363237181,8928.825885080338
U06,M027,8944.034754788876,10382.477002183285
U06,M028,12064.934841178794,13130.40649340628
