sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-05,1190.901155264568,1550.901155264568,S001,2441.802300529127,1.2823246082352031,2.317675391764797,2,22.0,B01
M002,U04,A,BAT-A-02,2417.8584578353893,2777.8584578353893,S001,3668.7596030999484,1.2823246082352031,2.317675391764797,2,22.0,B01
M003,U02,A,BAT-A-06,1943.737534213926,2303.7375342139258,S007,3671.172856887564,1.9708885880958245,1.6291114119041756,2,22.0,B01
M004,U03,A,BAT-A-01,2329.1322874604166,2689.1322874604166,S001,3580.0334327249757,1.2823246082352031,2.317675391764797,2,22.0,B01
M005,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,B01
M006,U05,B,BAT-B-03,1510.4702902929275,1900.4702902929275,S014,3380.222484911944,2.1403030047614893,1.059696995238511,3,25.0,B01
M007,U08,C,BAT-C-02,0.0,540.0,S001,1626.170391878965,2.846124929826203,3.5538750701737976,8,74.0,B01
M008,U07,C,BAT-C-01,0.0,480.0,S006,1561.5595259403467,2.5979763856932365,3.802023614306764,6,59.0,B01
M009,U04,A,BAT-A-03,0.0,330.0,S002,1943.7375242139126,2.8714039850244966,0.7285960149755035,1,14.0,B01
M010,U03,A,BAT-A-04,0.0,360.0,S007,1727.4353226736384,1.905310817867576,1.6946891821324241,2,17.0,B01
M011,U06,B,BAT-B-02,0.0,390.0,S012,1922.734555970083,2.75235444190214,0.44764555809786,3,25.0,B01
M012,U08,C,BAT-C-04,1626.170401878946,2106.170401878946,S003,4062.281546216026,6.205564867856595,0.19443513214340502,6,65.0,B01
M013,U07,C,BAT-C-03,1561.5595359403233,2071.5595359403233,S002,3735.3715545790315,6.280782227150773,0.11921777284922719,7,67.0,B01
M014,U06,B,BAT-B-04,1922.7345659700804,2312.7345659700804,S010,3478.1114684164195,1.8231457316476736,1.3768542683523266,3,25.0,B01
M015,U01,A,BAT-A-01,0.0,330.0,S001,1190.9011452645589,1.2195056111647737,2.3804943888352263,1,14.0,B01
M016,U02,A,BAT-A-02,0.0,330.0,S007,1667.4353226736384,1.8058740742618977,1.7941259257381024,1,6.0,B01
M017,U01,A,BAT-A-04,3580.0334427249713,3940.0334427249713,S003,5842.687464902507,2.964335169071322,0.6356648309286781,2,16.0,B01
M018,U03,A,BAT-A-03,3671.172866887557,4001.172866887557,S008,5782.318995678719,3.146461435490872,0.4535385645091279,1,14.0,B01
M019,U05,B,BAT-B-01,3380.2224949119263,3770.2224949119263,S009,4938.664742306335,2.096210537071622,1.1037894629283782,3,25.0,B01
M020,U06,B,BAT-B-04,4666.535138527994,5056.535138527994,S015,6494.823722548444,2.3074247845590743,0.8925752154409259,3,25.0,B01
M021,U07,C,BAT-C-01,3735.3715645790217,4275.371564579022,S005>S008,6441.958803655449,6.321045767174928,0.07895423282507252,8,62.0,B01
M022,U08,C,BAT-C-02,4062.2815562160104,4542.28155621601,S004,6363.342622809174,6.152897007997176,0.2471029920028247,6,59.0,B01
M023,U05,B,BAT-B-03,4938.664752306329,5298.664752306329,S005,6454.839614277913,2.086114700804694,1.113885299195306,2,28.0,B01
M024,U06,B,BAT-B-02,3478.1114784163947,3868.1114784163947,S011,4666.535128527996,1.0739337252089312,2.126066274791069,3,25.0,B01
