sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U08,C,BAT-C-01,0.1,480.1,S001,1494.2703918789648,2.917555936277246,3.4824440637227543,6,76.0,T01
M002,U07,C,BAT-C-02,0.0,570.0,S001,1692.170391878965,2.995742764547403,3.4042572354525973,9,78.0,T01
M003,U04,A,BAT-A-04,2.7,362.7,S002,2006.4375242139126,3.0186602033241243,0.5813397966758758,2,22.0,T01
M004,U07,C,BAT-C-04,1692.2,2172.2,S002,3800.0120186387085,5.8530312852658195,0.5469687147341808,6,59.0,T01
M005,U02,A,BAT-A-04,3758.8,4118.8,S003,6021.454022177535,3.083579679483661,0.5164203205163389,2,22.0,T01
M006,U08,C,BAT-C-01,3694.0999999999995,4144.099999999999,S003,6064.2111443370795,5.7649867062581315,0.6350132937418689,5,56.0,T01
M007,U07,C,BAT-C-02,3800.1,4280.1,S004,6101.161066593163,6.152897007997176,0.2471029920028247,6,59.0,T01
M008,U03,A,BAT-A-05,3041.1,3401.1,S005,4733.296251618125,2.192966633451616,1.4070333665483843,2,22.0,T01
M009,U05,B,BAT-B-03,4276.3,4636.3,S005,5792.474861971584,1.8345062099378917,1.3654937900621085,2,20.0,T01
M010,U01,A,BAT-A-02,4426.7,4786.7,S005,6118.8962516181255,2.1213050740389403,1.4786949259610598,2,17.0,T01
M011,U03,A,BAT-A-06,1655.2,2015.2,S006,2968.6852665969827,1.3570321467642898,2.2429678532357102,2,22.0,T01
M012,U05,B,BAT-B-03,1510.5,1870.5,S006,2717.776912821857,1.1381343643981743,2.061865635601826,2,20.0,T01
M013,U01,A,BAT-A-02,0.2,360.2,S006,1313.685266596983,1.3115511002735658,2.2884488997264345,2,17.0,T01
M014,U01,A,BAT-A-03,2475.8,2805.8,S007,4143.235322673639,1.8725171200874788,1.7274828799125213,1,14.0,T01
M015,U04,A,BAT-A-01,2292.6,2652.6,S007,4020.0353226736383,1.9708885880958245,1.6291114119041756,2,22.0,T01
M016,U02,A,BAT-A-02,2031.3,2391.3,S007,3758.7353226736386,1.8274326219446961,1.772567378055304,2,9.0,T01
M017,U08,C,BAT-C-03,1494.2999999999997,1944.2999999999993,S008,3694.012084592174,5.836023632389955,0.5639763676100458,5,45.0,T01
M018,U05,B,BAT-B-01,2717.8,3107.8,S009,4276.242247394409,2.096210537071622,1.1037894629283782,3,25.0,T01
M019,U03,A,BAT-A-01,2.599999999999909,332.5999999999999,S010,1597.4593983215955,1.92131533083843,1.67868466916157,1,14.0,T01
M020,U02,A,BAT-A-03,2.0,362.0,S010,1656.8593983215956,1.892423901801982,1.7075760981980181,2,11.0,T01
M021,U01,A,BAT-A-05,1313.6999999999998,1643.6999999999998,S011,2475.726919003433,1.132490077819226,2.467509922180774,1,14.0,T01
M022,U03,A,BAT-A-01,4733.3,5093.3,S011,5955.326919003433,1.1156815267778617,2.4843184732221384,2,11.0,T01
M023,U06,B,BAT-B-04,1914.1,2304.1,S012,3836.834555970083,2.75235444190214,0.44764555809786,3,25.0,T01
M024,U05,B,BAT-B-01,0.0,390.0,S013,1510.4702802929444,1.8247182633032644,1.3752817366967358,3,25.0,T01
M025,U06,B,BAT-B-02,44.299999999999955,434.3000000000002,S014,1914.0521946190165,2.1403030047614893,1.059696995238511,3,25.0,T01
M026,U04,A,BAT-A-06,4020.1,4380.1,S015,5988.704336389495,2.3923327310224494,1.2076672689775507,2,11.0,T01
M027,U06,B,BAT-B-02,3836.9,4196.900000000001,S015>S003,6115.437914658652,2.663226321469721,0.5367736785302792,2,17.0,T01
