battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-01,M001,480.1,1494.2703918789648,0.6353055079653442,3117.775124620719,1623.5047327417542
BAT-C-02,M002,570.0,1692.170391878965,0.6255321544315746,3336.8507239438864,1644.6803320649215
BAT-A-04,M003,362.7,2006.4375242139126,0.32918662148352795,3378.4949162853263,1372.0573920714135
BAT-C-04,M004,2172.2,3800.0120186387085,0.26837108934177256,6218.541325064868,2418.5293064261596
BAT-A-04,M005,4118.8,6021.454022177535,0.31476007122585303,7412.265929583926,1390.8119074063911
BAT-C-01,M006,4144.099999999999,6064.2111443370795,0.27937666171773357,8458.895043948656,2394.683899611577
BAT-C-02,M007,4280.1,6101.161066593163,0.23088787400035304,8600.904006259065,2499.7429396659018
BAT-A-05,M008,3401.1,4733.296251618125,0.5126740814551964,5866.81994572637,1133.5236941082449
BAT-B-03,M009,4636.3,5792.474861971584,0.5413734475155271,7254.0942196113365,1461.619357639753
BAT-A-02,M010,4786.7,6118.8962516181255,0.5285988724357911,7231.717717451597,1112.8214658334716
BAT-A-06,M011,2015.2,2968.6852665969827,0.6984373007190467,3860.716775662222,892.0315090652392
BAT-B-03,M012,1870.5,2717.776912821857,0.7154664089004564,3877.635137394399,1159.8582245725422
BAT-A-02,M013,360.2,1313.685266596983,0.7085441999392076,2192.577806676013,878.8925400790301
BAT-A-03,M014,2805.8,4143.235322673639,0.5838850844250048,5184.184712921133,1040.9493902474937
BAT-A-01,M015,2652.6,4020.0353226736383,0.5620247582009279,5089.403137012432,1069.3678143387936
BAT-A-02,M016,2391.3,3758.7353226736386,0.5939038617900676,4786.66030234655,1027.924979672912
BAT-C-03,M017,1944.2999999999993,3694.012084592174,0.2704970459512557,6107.935151697787,2413.923067105613
BAT-B-01,M018,3107.8,4276.242247394409,0.4759473657320945,5851.266813458778,1575.0245660643693
BAT-A-01,M019,332.5999999999999,1597.4593983215955,0.57304103759146,2652.5060494526974,1055.046651131102
BAT-A-03,M020,362.0,1656.8593983215956,0.5794613551551151,2703.559636619946,1046.7002382983503
BAT-A-05,M021,1643.6999999999998,2475.726919003433,0.7483355382623942,3302.8907192623205,827.1638002588876
BAT-A-01,M022,5093.3,5955.326919003433,0.7520707718271419,6777.6349156281485,822.3079966247155
BAT-B-04,M023,2304.1,3836.834555970083,0.31191138952446495,5696.18814746101,1859.3535914909273
BAT-B-01,M024,390.0,1510.4702802929444,0.5438204341741839,2967.8481943910256,1457.3779140980812
BAT-B-02,M025,434.3000000000002,1914.0521946190165,0.4649242488096277,3508.1834966823285,1594.131302063312
BAT-A-06,M026,4380.1,5988.704336389495,0.4683705042172335,7179.822680907092,1191.1183445175966
BAT-B-02,M027,4196.900000000001,6115.437914658652,0.33419341963256977,7936.169320628864,1820.7314059702123
