sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,510.0,S001,1560.170391878965,2.995742764547403,3.4042572354525973,7,78.0,F01
M002,U08,C,BAT-C-02,0.0,540.0,S001,1626.170391878965,2.917555936277246,3.4824440637227543,8,76.0,F01
M003,U04,A,BAT-A-04,0.0,360.0,S002,2003.7375242139126,3.0186602033241243,0.5813397966758758,2,22.0,F01
M004,U04,A,BAT-A-02,2374.9,2734.9,S003,4637.554022177535,3.083579679483661,0.5164203205163389,2,22.0,F01
M005,U07,C,BAT-C-01,4046.4,4526.4,S003,6482.511144337081,5.897111425303905,0.5028885746960956,6,59.0,F01
M006,U08,C,BAT-C-02,4121.6,4601.6,S004,6422.661066593164,6.152897007997176,0.2471029920028247,6,59.0,F01
M007,U02,A,BAT-A-02,0.0,330.0,S005,1632.1962516181256,2.085939331054696,1.5140606689453042,1,14.0,F01
M008,U03,A,BAT-A-03,0.0,360.0,S005,1692.1962516181256,2.192966633451616,1.4070333665483843,2,22.0,F01
M009,U01,A,BAT-A-01,0.0,330.0,S006,1253.485266596983,1.2888670060198661,2.311132993980134,1,14.0,F01
M010,U05,B,BAT-B-01,0.0,360.0,S006,1207.276912821857,1.1381343643981743,2.061865635601826,2,20.0,F01
M011,U01,A,BAT-A-03,3508.9,3868.9,S008,5680.046128791162,3.308427818047446,0.2915721819525543,2,22.0,F01
M012,U06,B,BAT-B-02,0.0,360.0,S008,1901.842307167044,2.763432587771086,0.43656741222891426,2,20.0,F01
M013,U03,A,BAT-A-01,2003.8,2333.8,S010,3598.6593983215953,1.92131533083843,1.67868466916157,1,14.0,F01
M014,U05,B,BAT-B-01,3380.3,3770.3,S011,4568.7236501116,1.0739337252089312,2.126066274791069,3,25.0,F01
M015,U05,B,BAT-B-03,1207.3,1597.3,S012,3130.0345559700827,2.75235444190214,0.44764555809786,3,25.0,F01
M016,U06,B,BAT-B-04,1901.9,2291.9,S013,3412.3702802929447,1.8247182633032644,1.3752817366967358,3,25.0,F01
M017,U05,B,BAT-B-04,4584.4,4974.4,S015,6412.6885840204495,2.3074247845590743,0.8925752154409259,3,25.0,F01
M018,U08,C,BAT-C-04,1626.2,2166.2,S009>S002,4121.542417221119,6.383604314203586,0.016395685796414483,8,70.0,F01
M019,U03,A,BAT-A-04,3598.7,3988.7,S008>S005,6091.86865389721,3.4138481176221642,0.18615188237783586,3,20.0,F01
M020,U06,B,BAT-B-02,3412.4,3772.4,S009>S005,5357.14993560622,2.332459504645881,0.867540495354119,2,20.0,F01
M021,U07,C,BAT-C-03,1560.2,2100.2,S006>S007,4039.7741598367566,4.435720060236445,1.9642799397635553,8,70.0,F01
M022,U02,A,BAT-A-06,1632.2,2022.2,S014>S010,3947.5221711868726,2.4655091221475987,1.1344908778524014,3,14.0,F01
M023,U01,A,BAT-A-05,1253.5,1613.5,S014>S010,3508.8221711868723,2.5959687353852092,1.0040312646147909,2,22.0,F01
