sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U07,C,BAT-C-01,0.0,480.0,S001,1494.170391878965,2.917555936277246,3.4824440637227543,6,76.0,F03
M002,U08,C,BAT-C-04,2107.9,2677.9,S001,3800.070391878965,2.995742764547403,3.4042572354525973,9,78.0,F03
M003,U04,A,BAT-A-04,0.0,360.0,S002,2003.7375242139126,3.0186602033241243,0.5813397966758758,2,22.0,F03
M004,U08,C,BAT-C-02,0.0,480.0,S002,2107.812018638708,5.8530312852658195,0.5469687147341808,6,59.0,F03
M005,U01,A,BAT-A-03,2968.4,3328.4,S003,5231.054022177535,3.083579679483661,0.5164203205163389,2,22.0,F03
M006,U07,C,BAT-C-03,1494.2,1974.2,S003,3930.31114433708,5.897111425303905,0.5028885746960956,6,59.0,F03
M007,U07,C,BAT-C-02,4046.4,4526.4,S004,6347.461066593163,6.152897007997176,0.2471029920028247,6,59.0,F03
M008,U02,A,BAT-A-04,3322.4,3682.4,S005,5014.596251618126,2.192966633451616,1.4070333665483843,2,22.0,F03
M009,U05,B,BAT-B-01,3130.1,3490.1,S005,4646.274861971584,1.8345062099378917,1.3654937900621085,2,20.0,F03
M010,U03,A,BAT-A-05,3708.9,4068.9,S005,5401.096251618126,2.1213050740389403,1.4786949259610598,2,17.0,F03
M011,U04,A,BAT-A-02,2395.4,2755.4,S006,3708.885266596983,1.3570321467642898,2.2429678532357102,2,22.0,F03
M012,U05,B,BAT-B-01,0.0,360.0,S006,1207.276912821857,1.1381343643981743,2.061865635601826,2,20.0,F03
M013,U01,A,BAT-A-01,0.0,360.0,S006,1313.485266596983,1.3115511002735658,2.2884488997264345,2,17.0,F03
M014,U03,A,BAT-A-01,1862.4,2192.4,S007,3529.8353226736385,1.8725171200874788,1.7274828799125213,1,14.0,F03
M015,U02,A,BAT-A-03,0.0,360.0,S007,1727.4353226736384,1.9708885880958245,1.6291114119041756,2,22.0,F03
M016,U03,A,BAT-A-02,0.0,360.0,S007,1727.4353226736384,1.8274326219446961,1.772567378055304,2,9.0,F03
M017,U08,C,BAT-C-01,3800.1,4250.1,S008,5999.812084592175,5.836023632389955,0.5639763676100458,5,45.0,F03
M018,U05,B,BAT-B-03,4646.3,5036.3,S009,6204.742247394409,2.096210537071622,1.1037894629283782,3,25.0,F03
M019,U02,A,BAT-A-06,1727.5,2057.5,S010,3322.3593983215956,1.92131533083843,1.67868466916157,1,14.0,F03
M020,U01,A,BAT-A-05,1313.5,1673.5,S010,2968.3593983215956,1.892423901801982,1.7075760981980181,2,11.0,F03
M021,U06,B,BAT-B-02,3380.3,3770.3,S011,4568.7236501116,1.0739337252089312,2.126066274791069,3,25.0,F03
M022,U05,B,BAT-B-03,1207.3,1597.3,S012,3130.0345559700827,2.75235444190214,0.44764555809786,3,25.0,F03
M023,U06,B,BAT-B-02,0.0,390.0,S013,1510.4702802929446,1.8247182633032644,1.3752817366967358,3,25.0,F03
M024,U06,B,BAT-B-04,1510.5,1900.5,S014,3380.2521946190163,2.1403030047614893,1.059696995238511,3,25.0,F03
M025,U06,B,BAT-B-04,4584.4,4974.4,S015,6412.6885840204495,2.3074247845590743,0.8925752154409259,3,25.0,F03
