battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-01,M001,480.0,1494.170391878965,0.6255321544315746,3138.8507239438864,1644.6803320649215
BAT-C-02,M002,570.0,1692.170391878965,0.6353055079653442,3315.675124620719,1623.5047327417542
BAT-A-03,M003,360.0,2003.7375242139124,0.32918662148352795,3375.7949162853256,1372.0573920714135
BAT-C-03,M004,1974.2,3602.0120186387085,0.26837108934177256,6020.541325064868,2418.5293064261596
BAT-B-02,M005,4182.6,5873.143098275883,0.30502477739266864,7744.433484128591,1871.2903858527077
BAT-C-02,M006,4372.0,6193.061066593164,0.23088787400035304,8692.804006259066,2499.7429396659018
BAT-A-05,M007,4542.4,5874.596251618125,0.5126740814551964,7008.11994572637,1133.5236941082449
BAT-B-03,M008,4984.5,6140.674861971584,0.5413734475155271,7602.294219611336,1461.619357639753
BAT-A-01,M009,330.0,1253.485266596983,0.7135851097733631,2125.824623891611,872.3393572946279
BAT-A-05,M010,2125.9,3049.385266596983,0.7135851097733631,3921.724623891611,872.3393572946279
BAT-A-04,M011,360.1,1313.5852665969828,0.6984373007190467,2205.616775662222,892.0315090652392
BAT-A-02,M012,360.0,1313.485266596983,0.7204920336138458,2176.8456228989835,863.3603563020004
BAT-A-01,M013,2633.1,4000.5353226736383,0.5620247582009279,5069.903137012432,1069.3678143387936
BAT-C-04,M014,2142.2,3891.9120845921743,0.2704970459512557,6305.835151697787,2413.923067105613
BAT-B-01,M015,3456.0,4624.442247394409,0.4759473657320945,6199.466813458778,1575.0245660643693
BAT-B-01,M016,390.0,1555.376902446339,0.5442135670880817,3012.073386160331,1456.696483713992
BAT-B-04,M017,2259.8,3792.5345559700827,0.31191138952446495,5651.88814746101,1859.3535914909273
BAT-B-03,M018,1945.5,3065.9702802929446,0.5438204341741839,4523.348194391026,1457.3779140980812
BAT-B-02,M019,390.0000000000002,1869.7521946190166,0.4649242488096277,3463.8834966823288,1594.131302063312
BAT-C-01,M020,4082.2,6229.812146725357,0.2562931276534296,8674.510370142925,2444.698223417569
BAT-A-04,M021,3439.4,5055.672279197948,0.5010924849826112,6204.252048720554,1148.5797695226054
BAT-A-02,M022,2633.1,4553.110855345105,0.41414569615511476,5814.721450343455,1261.6105949983507
BAT-A-06,M023,2328.6,4182.336160371922,0.4286749272233177,5425.058754981609,1242.722594609687
BAT-A-03,M024,4360.6,6214.336160371922,0.4380396300560696,7444.8846412990315,1230.5484809271093
