relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,F13_C2_SITE_B6500_RELAY_00_Q3_R001,12.214498897820818,2175.899213158657,2475.899213158657,300.0
R02,F13_C2_SITE_B6500_RELAY_00_Q3_R002,1567.1803878858195,6245.793309522221,6545.793309522221,300.0
R01,F13_C2_SITE_B6500_RELAY_00_Q3_R003,2476.063331858314,6242.8528846740755,6542.8528846740755,300.0
