atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
AN01_M014_G00,AN01_M014_G00,M014,3211.42280334655,3611.11030334655,AN01_Q3_001_R003,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
AN01_M005_G00,AN01_M005_G00,M005,5713.086600640172,6534.711600640172,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
AN01_M008_G00,AN01_M008_G00,M008,8722.2689237513,8747.6126737513,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
AN01_M008_G01,AN01_M008_G01,M008,8755.1126737513,9166.4564237513,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M008_G02,AN01_M008_G02,M008,9173.9876737513,9199.3314237513,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
AN01_M010_G00,AN01_M010_G00,M010,5440.85059033644,5471.50684033644,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
AN01_M010_G01,AN01_M010_G01,M010,5481.91309033644,5918.50684033644,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M010_G02,AN01_M010_G02,M010,5928.88184033644,5959.56934033644,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
AN01_M017_G00,AN01_M017_G00,M017,5440.85059033644,6397.10059033644,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
AN01_M018_G00,AN01_M018_G00,M018,7177.6391753568905,7701.5454253568905,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
AN01_M025_G00,AN01_M025_G00,M025,5440.85059033644,6033.03809033644,AN01_Q3_001_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.240343925362424,11.397135806608844,11.240343925362424
AN01_M007_G00,AN01_M007_G00,M007,5852.47696772373,6696.94571772373,AN01_Q3_001_R006,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
AN01_M009_G00,AN01_M009_G00,M009,4124.849237668588,4150.192987668588,AN01_Q3_001_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.409267806908431,7.760329046990023,7.760329046990023
AN01_M009_G01,AN01_M009_G01,M009,4157.692987668588,4569.036737668588,AN01_Q3_001_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,5.839199789598638,7.760329046990023,5.839199789598638
AN01_M009_G02,AN01_M009_G02,M009,4576.567987668588,4601.911737668588,AN01_Q3_001_R004,R02,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.409749077800257,7.760329046990023,7.760329046990023
