atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
AN01_M019_G00,AN01_M019_G00,M019,1161.90625,1547.34375,AN01_P13A_002_R001,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
AN01_M020_G00,AN01_M020_G00,M020,789.4375,1204.875,AN01_P13A_002_R001,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
AN01_M022_G00,AN01_M022_G00,M022,746.34375,1547.34375,AN01_P13A_002_R001,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,0.5166988155209538,13.435452033242427,0.5166988155209538
AN01_M024_G00,AN01_M024_G00,M024,928.1875,1547.34375,AN01_P13A_002_R001,R01,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,13.11389912953588,13.435452033242427,13.11389912953588
AN01_M003_G00,AN01_M003_G00,M003,2881.7333462536226,3737.7645962536226,AN01_P13A_002_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
AN01_M004_G00,AN01_M004_G00,M004,2881.7333462536226,3823.3583462536226,AN01_P13A_002_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
AN01_M015_G00,AN01_M015_G00,M015,2881.7333462536226,3311.4208462536226,AN01_P13A_002_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
AN01_M016_G00,AN01_M016_G00,M016,2881.7333462536226,3311.4208462536226,AN01_P13A_002_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
AN01_M023_G00,AN01_M023_G00,M023,2881.7333462536226,3280.7333462536226,AN01_P13A_002_R002,R02,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
AN01_M007_G00,AN01_M007_G00,M007,6571.280716703419,7415.749466703419,AN01_P13A_002_R005,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
AN01_M005_G00,AN01_M005_G00,M005,5871.1380094325905,6692.7630094325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
AN01_M008_G00,AN01_M008_G00,M008,7971.8640934530395,7997.2078434530395,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
AN01_M008_G01,AN01_M008_G01,M008,8004.7078434530395,8416.05159345304,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M008_G02,AN01_M008_G02,M008,8423.58284345304,8448.92659345304,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
AN01_M010_G00,AN01_M010_G00,M010,5736.5130094325905,5767.1692594325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
AN01_M010_G01,AN01_M010_G01,M010,5777.5755094325905,6214.1692594325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
AN01_M010_G02,AN01_M010_G02,M010,6224.5442594325905,6255.2317594325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
AN01_M017_G00,AN01_M017_G00,M017,5736.5130094325905,6692.7630094325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
AN01_M018_G00,AN01_M018_G00,M018,7473.3015934530395,7997.2078434530395,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,1.9898130596061634,11.397135806608844,1.9898130596061634
AN01_M025_G00,AN01_M025_G00,M025,5736.5130094325905,6328.7005094325905,AN01_P13A_002_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.240343925362424,11.397135806608844,11.240343925362424
AN01_M006_G00,AN01_M006_G00,M006,3304.704846988181,4349.548596988181,AN01_P13A_002_R003,R01,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.3606450562612338,16.177909036830457,3.3606450562612338
AN01_M009_G00,AN01_M009_G00,M009,4115.0256474610105,4140.3693974610105,AN01_P13A_002_R003,R01,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.898422931808213,16.177909036830457,3.898422931808213
AN01_M009_G01,AN01_M009_G01,M009,4147.8693974610105,4559.2131474610105,AN01_P13A_002_R003,R01,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,2.4694159507623397,16.177909036830457,2.4694159507623397
AN01_M009_G02,AN01_M009_G02,M009,4566.7443974610105,4592.0881474610105,AN01_P13A_002_R003,R01,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,3.8986640070504563,16.177909036830457,3.8986640070504563
AN01_M014_G00,AN01_M014_G00,M014,3304.704846988181,3704.392346988181,AN01_P13A_002_R003,R01,E52_d6d1511afdebb88632549a71,TRANSPORT_RELAY_G01,1,11.95681392735753,16.177909036830457,11.95681392735753
