battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-01,M001,480.0,1494.170391878965,0.6353055079653442,3117.675124620719,1623.5047327417542
BAT-C-02,M002,570.0,1692.170391878965,0.6255321544315746,3336.8507239438864,1644.6803320649215
BAT-A-01,M003,2493.9208462536226,4137.658370467535,0.32918662148352795,5509.715762538948,1372.0573920714135
BAT-C-03,M004,2547.7020962536226,4175.51411489233,0.26837108934177256,6594.04342131849,2418.5293064261596
BAT-B-03,M005,5466.1380094325905,7126.681107708473,0.33621457570038105,8943.909176494479,1817.2280687860061
BAT-C-04,M006,2870.767346988181,4826.878491325261,0.2628610718370119,7257.346169011736,2430.4676776864744
BAT-C-02,M007,6096.499466703419,7917.560533296582,0.23088787400035304,10417.303472962485,2499.7429396659018
BAT-B-02,M008,7638.9265934530395,8795.101455424623,0.5289307885048932,10278.288088682808,1483.1866332581853
BAT-B-02,M009,3782.0881474610105,4938.263009432594,0.5413734475155271,6399.882367072347,1461.619357639753
BAT-A-03,M010,5336.3880094325905,6668.584261050716,0.5285988724357911,7781.405726884188,1112.8214658334716
BAT-A-02,M011,360.0,1313.485266596983,0.6984373007190467,2205.5167756622222,892.0315090652392
BAT-B-03,M012,2282.7345559700825,3130.0114687919395,0.7154664089004564,4289.8696933644815,1159.8582245725422
BAT-A-01,M013,360.0,1313.485266596983,0.7085441999392076,2192.3778066760133,878.8925400790301
BAT-A-02,M014,2848.642346988181,4186.0776696618195,0.5838850844250048,5227.027059909313,1040.9493902474937
BAT-A-06,M015,2425.6708462536226,3793.106168927261,0.5620247582009279,4862.473983266054,1069.3678143387936
BAT-A-05,M016,2425.6708462536226,3793.106168927261,0.5939038617900676,4821.031148600173,1027.924979672912
BAT-C-01,M017,5352.0442594325905,7101.756344024765,0.2704970459512557,9515.679411130379,2413.923067105613
BAT-B-04,M018,7156.5515934530395,8324.993840847448,0.4759473657320945,9900.018406911817,1575.0245660643693
BAT-A-04,M019,732.46875,1997.3281483215956,0.57304103759146,3052.3747994526975,1055.046651131102
BAT-A-03,M020,360.0,1654.8593983215956,0.5794613551551151,2701.559636619946,1046.7002382983503
BAT-B-01,M021,10283.601508277534,11082.025158389135,0.7315165686977672,12214.063105979672,1132.037947590537
BAT-B-01,M022,390.0,1922.734555970083,0.31191138952446495,3782.0881474610105,1859.3535914909273
BAT-B-04,M023,2530.0458462536226,3650.516126546567,0.5438204341741839,5107.894040644648,1457.3779140980812
BAT-B-02,M024,513.375,1993.1271946190163,0.4649242488096277,3587.2584966823283,1594.131302063312
BAT-B-01,M025,5328.2630094325905,6766.55159345304,0.4231438038602314,8433.10233342864,1666.5507399755988
