energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-01,A11_Q3_001_R001,380.22014525047496,2120.973240573093,1.0,0.8431256594234905,2120.973240573093,2824.9098833225553,703.9366427494624
REC-02,A11_Q3_001_R002,1493.9619259970377,3402.534476677986,1.0,0.827904945615483,3402.534476677986,4126.258047377858,723.7235706998721
REC-03,A11_Q3_001_R003,2679.1224203901274,4417.915178864503,1.0,0.8452256399957765,4417.915178864503,5119.1218468699935,701.2066680054905
REC-04,A11_Q3_001_R004,3882.534476677986,7191.5822294705995,1.0,0.7002762991004436,7191.5822294705995,8081.223040640023,889.6408111694233
REC-05,A11_Q3_001_R005,4954.293725828648,6890.9238146026655,1.0,0.822650069351126,6890.9238146026655,7621.478724446202,730.5549098435363
