sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-B-01,360.0,1985.3678928172935,0.36632566414611856,1765.0355154800613,3750.403408297355
M002,BAT-A-01,360.0,2109.0828301758197,0.34267568748286925,1354.52160627227,3463.6044364480895
M003,BAT-C-01,360.0,1969.2846571841203,0.5444584484750425,1820.3400283040746,3789.6246854881947
M004,BAT-B-02,360.0,1756.6939339219116,0.39184802105606753,1720.7967635028162,3477.490697424728
M005,BAT-A-02,360.0,1727.4353226736384,0.5765975960294276,1050.423125161744,2777.8584478353823
M006,BAT-C-02,450.0,1428.170391878965,0.7197092846766863,1440.629883200513,2868.8002750794776
M007,BAT-A-03,360.0,1654.8593983215956,0.5655978254576951,1064.7228269049965,2719.582225226592
M008,BAT-A-04,360.0,1612.1111816650089,0.5649083818765711,1065.6191035604575,2677.730285225466
M009,BAT-B-03,2116.6939339219116,2963.9708467437686,0.7253090653907963,1142.7976199892864,4106.768466733055
M010,BAT-B-04,2375.3678928172935,4220.903812677366,0.2762305758360287,1921.2003352175502,6142.1041478949155
M011,BAT-A-05,1972.1111816650089,3874.765203842544,0.337339941623068,1361.4580758900115,5236.223279732556
M012,BAT-B-02,3477.490697424728,5039.1387085979695,0.3558775332408115,1783.1456090492602,6822.28431764723
M013,BAT-B-01,4580.903812677366,5989.192396697816,0.4823108550335087,1563.9945179419183,7553.186914639734
M014,BAT-A-06,2014.8593983215956,3347.055649939721,0.5285988724357911,1112.8214658334716,4459.877115773193
M015,BAT-A-04,2677.730285225466,4006.3441599388543,0.49893332368114396,1151.386679214513,5157.730839153367
M016,BAT-A-03,2719.582225226592,3581.6091442300253,0.7439999486838502,832.8000667109948,4414.40921094102
M017,BAT-C-03,1878.170391878965,2856.34078375793,0.6599541709125436,1570.0992963561555,4426.4400801140855
M018,BAT-C-04,2449.28465718412,4077.0966758228283,0.23679822438654818,2486.937180495812,6564.03385631864
M019,BAT-C-02,3276.34078375793,4285.900309698276,0.709024318036301,1463.7806442546812,5749.680953952957
M020,BAT-C-01,4557.096675822828,6513.207820159908,0.2313121578433852,2498.823658005999,9012.031478165907
M021,BAT-C-03,4705.900309698276,6454.96137629144,0.3101913389002793,2327.9187657160614,8782.880142007501
M022,BAT-A-01,3707.055649939721,5794.592608241439,0.37949228629701004,1306.660027813887,7101.252636055326
M023,BAT-C-02,6814.96137629144,8164.536824127616,0.6233815417901765,1649.339992787951,9813.876816915566
M024,BAT-C-04,6873.207820159908,8514.919904752081,0.3383394176715302,2266.931261711685,10781.851166463766
M025,BAT-C-03,8782.880142007501,10108.075300203043,0.5266192194952495,1858.991691093626,11967.06699129667
M026,BAT-B-03,5369.1387085979695,6474.515611044309,0.6211059515765082,1323.4163506007192,7797.9319616450275
M027,BAT-B-04,6319.192396697816,7791.926952667898,0.4276288772351662,1658.7766127923783,9450.703565460277
M028,BAT-B-02,6822.28431764723,7882.754597940175,0.6211002766043003,1323.4261872192128,9206.180785159388
M029,BAT-A-02,3911.6091442300253,4772.510289494584,0.7363184376392633,842.7860310689576,5615.2963205635415
M030,BAT-A-03,4414.40921094102,5275.310356205579,0.7382098677412959,840.3271719363153,6115.637528141895
M031,BAT-C-01,9012.031478165907,10617.743562758082,0.36288048929695926,2213.7589398565883,12831.50250261467
M032,BAT-B-01,8121.926952667898,9230.369200062307,0.5643934439844132,1421.7180304270173,10652.087230489324
M033,BAT-B-03,8212.754597940175,8951.178248051776,0.7764359599206634,1054.17766947085,10005.355917522626
M034,BAT-C-02,10438.075300203043,11942.59696934719,0.5141514245902123,1886.0052467212067,13828.602216068397
