node_id,time,x,y,z,mode,task_id,relay_id,phase_role
U06,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,start
U06,330.0,318686.2012849663,2545556.1393078705,127.7,climb,M001,,start
U06,330.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,end
U06,330.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M001,,instant
U06,409.4659464518229,318686.2012849663,2545556.1393078705,366.09783935546875,climb,M001,,end
U06,409.4659464518229,318686.2012849663,2545556.1393078705,366.09783935546875,cruise,M001,,start
U06,621.8826540020743,315500.3321695994,2545506.834640633,366.09783935546875,cruise,M001,,end
U06,621.8826540020743,315500.3321695994,2545506.834640633,366.09783935546875,descent,M001,,start
U06,642.4017897442618,315500.3321695994,2545506.834640633,314.8,descent,M001,,end
U06,642.4017897442618,315500.3321695994,2545506.834640633,314.8,handover_start,M001,,start
U06,822.4017897442618,315500.3321695994,2545506.834640633,314.8,climb,M001,,start
U06,822.4017897442618,315500.3321695994,2545506.834640633,314.8,handover_end,M001,,end
U06,839.501069529418,315500.3321695994,2545506.834640633,366.09783935546875,climb,M001,,end
U06,839.501069529418,315500.3321695994,2545506.834640633,366.09783935546875,cruise,M001,,start
U06,1051.9177770796696,318686.2012849663,2545556.1393078705,366.09783935546875,cruise,M001,,end
U06,1051.9177770796696,318686.2012849663,2545556.1393078705,366.09783935546875,descent,M001,,start
U06,1147.276912821857,318686.2012849663,2545556.1393078705,127.7,descent,M001,,end
U06,1147.276912821857,318686.2012849663,2545556.1393078705,127.7,return,M001,,instant
U07,5878.805648308885,318686.2012849663,2545556.1393078705,127.7,prep,M002,,start
U07,6208.805648308885,318686.2012849663,2545556.1393078705,127.7,climb,M002,,start
U07,6208.805648308885,318686.2012849663,2545556.1393078705,127.7,prep,M002,,end
U07,6208.805648308885,318686.2012849663,2545556.1393078705,127.7,takeoff,M002,,instant
U07,6382.447303582322,318686.2012849663,2545556.1393078705,561.8041381835938,climb,M002,,end
U07,6382.447303582322,318686.2012849663,2545556.1393078705,561.8041381835938,cruise,M002,,start
U07,6866.669151385628,312375.1586337376,2549151.507186076,561.8041381835938,cruise,M002,,end
U07,6866.669151385628,312375.1586337376,2549151.507186076,561.8041381835938,descent,M002,,start
U07,6978.3212204774245,312375.1586337376,2549151.507186076,338.5,descent,M002,,end
U07,6978.3212204774245,312375.1586337376,2549151.507186076,338.5,handover_start,M002,,start
U07,7194.3212204774245,312375.1586337376,2549151.507186076,338.5,climb,M002,,start
U07,7194.3212204774245,312375.1586337376,2549151.507186076,338.5,handover_end,M002,,end
U07,7283.642875750862,312375.1586337376,2549151.507186076,561.8041381835938,climb,M002,,end
U07,7283.642875750862,312375.1586337376,2549151.507186076,561.8041381835938,cruise,M002,,start
U07,7767.8647235541675,318686.2012849663,2545556.1393078705,561.8041381835938,cruise,M002,,end
U07,7767.8647235541675,318686.2012849663,2545556.1393078705,561.8041381835938,descent,M002,,start
U07,7984.916792645964,318686.2012849663,2545556.1393078705,127.7,descent,M002,,end
U07,7984.916792645964,318686.2012849663,2545556.1393078705,127.7,return,M002,,instant
U04,4657.133673685637,318686.2012849663,2545556.1393078705,127.7,prep,M003,,start
U04,5017.133673685637,318686.2012849663,2545556.1393078705,127.7,climb,M003,,start
