battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-03,M001,2172.170391878965,3186.34078375793,0.6353055079653442,4809.845516499684,1623.5047327417542
BAT-C-02,M002,570.0,1692.170391878965,0.6255321544315746,3336.8507239438864,1644.6803320649215
BAT-A-04,M003,426.21875,2069.9562742139124,0.32918662148352795,3442.0136662853256,1372.0573920714135
BAT-C-01,M004,480.0,2107.812018638708,0.26837108934177256,4526.341325064868,2418.5293064261596
BAT-A-03,M005,3444.9386739838174,5347.592696161353,0.31476007122585303,6738.404603567744,1390.8119074063911
BAT-C-04,M006,2870.7673469881806,4826.878491325261,0.2628610718370119,7257.346169011736,2430.4676776864744
BAT-C-01,M007,6096.499466703419,7917.560533296582,0.23088787400035304,10417.303472962485,2499.7429396659018
BAT-A-06,M008,3970.3136739838174,5302.509925601943,0.5126740814551964,6436.033619710188,1133.5236941082449
BAT-B-02,M009,4644.122033757922,5800.296895729505,0.5413734475155271,7261.916253369258,1461.619357639753
BAT-A-04,M010,3590.028283757922,4922.224535376048,0.5285988724357911,6035.04600120952,1112.8214658334716
BAT-A-01,M011,360.0,1313.485266596983,0.6984373007190467,2205.5167756622222,892.0315090652392
BAT-B-01,M012,360.0,1207.276912821857,0.7154664089004564,2367.135137394399,1159.8582245725422
BAT-A-06,M013,2087.4353226736384,3040.9205892706213,0.7085441999392076,3919.8131293496517,878.8925400790301
BAT-A-02,M014,2848.642346988181,4186.0776696618195,0.5838850844250048,5227.027059909313,1040.9493902474937
BAT-A-03,M015,360.0,1727.4353226736384,0.5620247582009279,2796.8031370124318,1069.3678143387936
BAT-A-02,M016,360.0,1727.4353226736384,0.5939038617900676,2755.3603023465503,1027.924979672912
BAT-C-02,M017,3636.340783757922,5386.052868350096,0.2704970459512557,7799.975935455709,2413.923067105613
BAT-B-04,M018,6254.530716703418,7422.972964097827,0.4759473657320945,8997.997530162196,1575.0245660643693
BAT-A-01,M019,2205.5167756622213,3470.3761739838174,0.57304103759146,4525.42282511492,1055.046651131102
BAT-A-05,M020,1790.0792756622216,3084.9386739838174,0.5794613551551151,4131.638912282167,1046.7002382983503
BAT-B-03,M021,10283.601508277534,11082.025158389133,0.7315165686977672,12214.06310597967,1132.037947590537
BAT-B-03,M022,1863.0480256622218,3395.7825816323048,0.31191138952446495,5255.136173123232,1859.3535914909273
BAT-B-02,M023,462.34375,1582.8140302929446,0.5438204341741839,3040.1919443910256,1457.3779140980812
BAT-B-04,M024,1986.423025662221,3466.1752202812377,0.4649242488096277,5060.30652234455,1594.131302063312
BAT-B-01,M025,3847.6574239838174,5285.946008004267,0.4231438038602314,6952.496747979866,1666.5507399755988
