atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
A11_M019_G00,A11_M019_G00,M019,2634.9542756622213,3020.3917756622213,A11_P13A_003_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
A11_M020_G00,A11_M020_G00,M020,2219.5167756622213,2634.9542756622213,A11_P13A_003_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,9.987469372231445,13.435452033242427,9.987469372231445
A11_M022_G00,A11_M022_G00,M022,2219.391775662222,3020.3917756622213,A11_P13A_003_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,0.5166988155209538,13.435452033242427,0.5166988155209538
A11_M024_G00,A11_M024_G00,M024,2401.2355256622213,3020.3917756622213,A11_P13A_003_R002,R02,E52_be79b94db4a0a5b6faaed631,TRANSPORT_RELAY_G01,1,13.11389912953588,13.435452033242427,13.11389912953588
A11_M007_G00,A11_M007_G00,M007,6571.280716703419,7415.749466703419,A11_P13A_003_R004,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
A11_M018_G00,A11_M018_G00,M018,6571.280716703418,7095.186966703418,A11_P13A_003_R004,R02,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,8.456575505620492,10.05954008012911,8.456575505620492
A11_M005_G00,A11_M005_G00,M005,3915.5011739838174,4848.094923983817,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M006_G00,A11_M006_G00,M006,3304.704846988181,4349.548596988181,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M008_G00,A11_M008_G00,M008,4370.438673983817,4401.094923983817,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M008_G01,A11_M008_G01,M008,4411.501173983817,4848.094923983817,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M008_G02,A11_M008_G02,M008,4858.469923983817,4889.157423983817,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
A11_M009_G00,A11_M009_G00,M009,4977.059533757922,5002.403283757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076615513440018,11.397135806608844,8.076615513440018
A11_M009_G01,A11_M009_G01,M009,5009.903283757922,5421.247033757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M009_G02,A11_M009_G02,M009,5428.778283757922,5454.122033757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076450462346799,11.397135806608844,8.076450462346799
A11_M010_G00,A11_M010_G00,M010,3990.153283757922,4020.809533757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
A11_M010_G01,A11_M010_G01,M010,4031.215783757922,4467.809533757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
A11_M010_G02,A11_M010_G02,M010,4478.184533757922,4508.872033757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083077875508948,11.397135806608844,8.083077875508948
A11_M014_G00,A11_M014_G00,M014,3304.704846988181,3704.392346988181,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.048096127868064,11.397135806608844,7.048096127868064
A11_M017_G00,A11_M017_G00,M017,4020.809533757922,4977.059533757922,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
A11_M025_G00,A11_M025_G00,M025,4255.907423983817,4848.094923983817,A11_P13A_003_R003,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,11.240343925362424,11.397135806608844,11.240343925362424
A11_M003_G00,A11_M003_G00,M003,814.03125,1670.0625,A11_P13A_003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
A11_M004_G00,A11_M004_G00,M004,814.03125,1755.65625,A11_P13A_003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.14955749359428694,15.138353346482333,0.14955749359428694
A11_M015_G00,A11_M015_G00,M015,816.0625,1245.75,A11_P13A_003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
A11_M016_G00,A11_M016_G00,M016,816.0625,1245.75,A11_P13A_003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,9.466834534918036,15.138353346482333,9.466834534918036
A11_M023_G00,A11_M023_G00,M023,814.03125,1213.03125,A11_P13A_003_R001,R01,E52_da487d3b8a0906fb4529d12f,TRANSPORT_RELAY_G01,1,0.31260605257193674,15.138353346482333,0.31260605257193674
