node_id,time,x,y,z,mode,task_id,relay_id,phase_role
U01,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,start
U01,390.0,318686.2012849663,2545556.1393078705,127.7,climb,M001,,start
U01,390.0,318686.2012849663,2545556.1393078705,127.7,prep,M001,,end
U01,390.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M001,,instant
U01,518.0910583496094,318686.2012849663,2545556.1393078705,511.9731750488281,climb,M001,,end
U01,518.0910583496094,318686.2012849663,2545556.1393078705,511.9731750488281,cruise,M001,,start
U01,895.968391317288,314816.04690611176,2547919.1562834387,511.9731750488281,cruise,M001,,end
U01,895.968391317288,314816.04690611176,2547919.1562834387,511.9731750488281,descent,M001,,start
U01,961.3576613368193,314816.04690611176,2547919.1562834387,348.5,descent,M001,,end
U01,961.3576613368193,314816.04690611176,2547919.1562834387,348.5,handover_start,M001,,start
U01,1171.3576613368193,314816.04690611176,2547919.1562834387,348.5,climb,M001,,start
U01,1171.3576613368193,314816.04690611176,2547919.1562834387,348.5,handover_end,M001,,end
U01,1251.9781040451526,314816.04690611176,2547919.1562834387,590.361328125,climb,M001,,end
U01,1251.9781040451526,314816.04690611176,2547919.1562834387,590.361328125,cruise,M001,,start
U01,1460.9362010901464,315500.3321695994,2545506.834640633,590.361328125,cruise,M001,,end
U01,1460.9362010901464,315500.3321695994,2545506.834640633,590.361328125,descent,M001,,start
U01,1571.1607323401463,315500.3321695994,2545506.834640633,314.8,descent,M001,,end
U01,1571.1607323401463,315500.3321695994,2545506.834640633,314.8,handover_start,M001,,start
U01,1751.1607323401463,315500.3321695994,2545506.834640633,314.8,climb,M001,,start
U01,1751.1607323401463,315500.3321695994,2545506.834640633,314.8,handover_end,M001,,end
U01,1768.2600121253026,315500.3321695994,2545506.834640633,366.09783935546875,climb,M001,,end
U01,1768.2600121253026,315500.3321695994,2545506.834640633,366.09783935546875,cruise,M001,,start
U01,2033.780896563117,318686.2012849663,2545556.1393078705,366.09783935546875,cruise,M001,,end
U01,2033.780896563117,318686.2012849663,2545556.1393078705,366.09783935546875,descent,M001,,start
U01,2129.1400323053044,318686.2012849663,2545556.1393078705,127.7,descent,M001,,end
U01,2129.1400323053044,318686.2012849663,2545556.1393078705,127.7,return,M001,,instant
U02,0.0,318686.2012849663,2545556.1393078705,127.7,prep,M002,,start
U02,390.0,318686.2012849663,2545556.1393078705,127.7,climb,M002,,start
U02,390.0,318686.2012849663,2545556.1393078705,127.7,prep,M002,,end
U02,390.0,318686.2012849663,2545556.1393078705,127.7,takeoff,M002,,instant
U02,480.4939412434896,318686.2012849663,2545556.1393078705,399.18182373046875,climb,M002,,end
U02,480.4939412434896,318686.2012849663,2545556.1393078705,399.18182373046875,cruise,M002,,start
U02,884.5961946736502,322870.60295955674,2548006.8097309223,399.18182373046875,cruise,M002,,end
U02,884.5961946736502,322870.60295955674,2548006.8097309223,399.18182373046875,descent,M002,,start
U02,903.5889241658377,322870.60295955674,2548006.8097309223,351.7,descent,M002,,end
U02,903.5889241658377,322870.60295955674,2548006.8097309223,351.7,handover_start,M002,,start
U02,1083.5889241658379,322870.60295955674,2548006.8097309223,351.7,climb,M002,,start
U02,1083.5889241658379,322870.60295955674,2548006.8097309223,351.7,handover_end,M002,,end
