atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
P01_G001_E52_A000,P01_G001,M002,1169.6403334902727,1232.0988487350032,P01_R001,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.5551725010739545,11.397135806608844,5.5551725010739545
P01_G002_E52_A000,P01_G002,M002,1246.1641088511385,1646.057325684367,P01_R001,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.028218636624786,11.397135806608844,7.028218636624786
P01_G004_E52_A000,P01_G004,M004,722.9354114719376,1462.6850771402546,P01_R001,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
P01_G000_E52_A000,P01_G000,M001,807.1614003372633,1954.6735065821129,P01_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
P01_G003_E52_A000,P01_G003,M003,805.2439655639018,1424.556482434358,P01_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.300958501138936,2.43785423226241,2.43785423226241
P01_G005_E52_A000,P01_G005,M006,790.6092964510069,1204.9708623146255,P01_R002,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,12.999969544391064,2.43785423226241,2.43785423226241
P01_G006_E52_A000,P01_G006,M007,2910.4066425728297,3278.636134857409,P01_R003,R01,E52_44ed69e1d99dc074a7941a18,TRANSPORT_RELAY_G01,1,3.7548693303543814,8.900383690419545,3.7548693303543814
P01_G009_E52_A000,P01_G009,M011,4563.608184395589,5192.8433416835705,P01_R005,R01,E52_b677873645e212a13901ede2,TRANSPORT_RELAY_G01,1,1.2512697614083237,9.230718628911887,1.2512697614083237
P01_G010_E52_A000,P01_G010,M012,6631.49732971323,7222.913933827008,P01_R006,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,6.061526749283374,16.45726286038159,6.061526749283374
P01_G011_E52_A000,P01_G011,M013,6631.497329713231,7182.613159174853,P01_R006,R01,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,0.8951419926504371,16.45726286038159,0.8951419926504371
P01_G016_E52_A000,P01_G016,M019,11737.584630126912,12737.505863560858,P01_R011,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
P01_G015_E52_A000,P01_G015,M017,8415.703197802328,9356.361905829042,P01_R008,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
P01_G017_E52_A000,P01_G017,M020,8415.703197802328,8840.668018980208,P01_R008,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
P01_G018_E52_A000,P01_G018,M021,10807.623310411078,11579.181662075687,P01_R010,R01,E52_b677873645e212a13901ede2,TRANSPORT_RELAY_G01,1,1.2512697614083237,9.230718628911887,1.2512697614083237
P01_G019_E52_A000,P01_G019,M022,12917.523311847368,12942.466366706163,P01_R012,R01,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.401276263353054,7.760329046990023,7.760329046990023
P01_G020_E52_A000,P01_G020,M022,12950.433826625474,13497.429747417702,P01_R012,R01,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,5.839199789598638,7.760329046990023,5.839199789598638
P01_G021_E52_A000,P01_G021,M022,13505.397207337013,13530.340262195808,P01_R012,R01,E52_eab18c460278cfbad2c20da0,TRANSPORT_RELAY_G01,1,8.449186896824372,7.760329046990023,7.760329046990023
P01_G022_E52_A000,P01_G022,M023,7820.3309327541265,8176.945544006219,P01_R007,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,12.983342399442293,2.43785423226241,2.43785423226241
P01_G023_E52_A000,P01_G023,M024,8346.665012313215,9086.592651994666,P01_R007,R02,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
P01_G007_E52_A000,P01_G007,M009,3445.704363439091,4402.148067250145,P01_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
P01_G008_E52_A000,P01_G008,M010,3870.674419072423,4715.107651000835,P01_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
P01_G012_E52_A000,P01_G012,M014,5837.683303059287,5862.626357918082,P01_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.085908309760796,11.397135806608844,8.085908309760796
P01_G013_E52_A000,P01_G013,M014,5870.5938178373935,6281.687923850976,P01_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
P01_G014_E52_A000,P01_G014,M014,6289.655383770287,6314.598438629082,P01_R004,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.06951719639747,11.397135806608844,8.06951719639747
