site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,candidate_source
E52_be69bdf55826f2eb34075d09,0.129100810593485,12.029424972929434,0.129100810593485,457.6877788138426,500.48965717077624,658.5642874860837,0.25604119113741575,0.009166666666666667,0.11129234486473262,0.376500202668815,2.1834997973311854,0.8823436866659953,513.6225402832031,0.0,0.0,513.6225402832031,641.3225402832031,4939.232156145627,341.3225402832031,30.0,667.6877788138427,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_beb70ec57fd2d66bf65b827f,7.541541972929281,2.43785423226241,2.43785423226241,429.6587378248194,468.09544538504076,628.6972302883107,0.2418430061920666,0.009166666666666667,0.11129234486473262,0.3623020177234659,2.1976979822765346,0.886780619461417,461.24049072265626,0.0,0.0,461.24049072265626,588.9404907226562,4715.22922716233,538.9404907226562,30.0,639.6587378248194,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_bfffb2993ede6e2e2bd9340b,3.690870292320824,13.053008949478723,3.690870292320824,400.85355156655817,436.85476820067277,585.6998033284289,0.22550922551216515,0.009166666666666667,0.11129234486473262,0.34596823704356444,2.214031762956436,0.8918849259238861,432.014599609375,0.0,0.0,432.014599609375,559.714599609375,4392.748524963216,275.29461669921875,30.0,610.8535515665582,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_c0294c7ff44d44fc4ede8d97,0.3453400539276714,16.7256600789149,0.3453400539276714,316.70783025924425,358.9570632507807,379.92026256926977,0.16644027302831577,0.009166666666666667,0.11129234486473262,0.28689928455971503,2.2731007154402856,0.9103439735750891,506.9907958984375,0.0,0.0,506.9907958984375,634.6907958984375,2849.4019692695233,334.6907958984375,30.0,526.7078302592442,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_c76d93c5902d0dc017f7065c,8.086972830243951,16.05706218628906,8.086972830243951,260.86241804033426,278.57034040361555,415.47730190098105,0.1516149798935124,0.009166666666666667,0.11129234486473262,0.2720739914249117,2.2879260085750888,0.9149768776797151,212.495068359375,0.0,0.0,212.495068359375,340.195068359375,3116.079764257358,277.91845703125,30.0,470.86241804033426,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_d22cbe82615c6d2ee0ebf49f,0.18869264552814968,15.758568264926964,0.18869264552814968,318.17309843891866,352.9726015110215,427.5491784452201,0.1737067461230003,0.009166666666666667,0.11129234486473262,0.29416575765439956,2.265834242345601,0.9080732007330001,417.5940368652344,0.0,0.0,417.5940368652344,545.2940368652344,3206.618838339151,335.390380859375,30.0,528.1730984389187,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_dc4c132291b7b9525a26c82f,7.928127524284349,16.290878065555617,7.928127524284349,256.41354735972715,274.49113296153376,404.3615811086144,0.14845852840407586,0.009166666666666667,0.11129234486473262,0.2689175399354751,2.2910824600645254,0.915963268770164,216.9310272216797,0.0,0.0,216.9310272216797,344.6310272216797,3032.711858314608,277.91845703125,30.0,466.41354735972715,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_de2c36302e014a6d0284c896,0.18695850876338227,15.994052628622484,0.18695850876338227,325.41177480357015,364.7238282296769,414.95122905049965,0.1744969638873427,0.009166666666666667,0.11129234486473262,0.29495597541874197,2.2650440245812584,0.9078262576816432,471.74464111328126,0.0,0.0,471.74464111328126,599.4446411132812,3112.134217878747,325.15069580078125,30.0,535.4117748035701,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_e0325aad0b87e7c07e10fc2c,0.181162436691352,5.987785159048158,0.181162436691352,275.1983248954777,294.96932963587483,418.60161500091635,0.15682137892336617,0.009166666666666667,0.11129234486473262,0.27728039045476544,2.282719609545235,0.9133498779828858,248.53977661132814,11.2877197265625,11.2877197265625,248.53977661132814,376.2397766113281,3139.5121125068727,326.2397766113281,30.0,485.1983248954777,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_ea76d341ab82f2ebc1fa1efe,0.19377899526962494,6.056283714240493,0.19377899526962494,275.41177480357015,298.05716156301025,414.95122905049965,0.15671484390277482,0.009166666666666667,0.11129234486473262,0.2771738554341741,2.2828261445658264,0.9133831701768206,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3112.134217878747,325.15069580078125,30.0,485.41177480357015,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_eab18c460278cfbad2c20da0,6.032231025717834,7.760329046990023,6.032231025717834,212.31476099060268,226.15454090800176,341.5908424768108,0.12388533452538679,0.009166666666666667,0.11129234486473262,0.24434434605678607,2.3156556539432143,0.9236423918572544,166.07735900878907,0.0,0.0,166.07735900878907,293.77735900878906,2561.931318576081,213.8477783203125,30.0,422.3147609906027,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_eddf192c3626d88d236d26e4,6.035486968978105,17.034187922993553,6.035486968978105,241.72684180786888,260.473536754158,370.9735139380034,0.13850678679446915,0.009166666666666667,0.11129234486473262,0.2589657983258684,2.301034201674132,0.9190731880231662,224.96033935546876,0.0,0.0,224.96033935546876,352.66033935546875,2782.3013545350254,199.07135009765625,30.0,451.7268418078689,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_ef8fa59407d07a2296b5f591,5.4892995154213935,0.3151276047193221,0.3151276047193221,505.85939793409244,540.3898465933535,804.5361039126185,0.29384606362066074,0.009166666666666667,0.11129234486473262,0.41430507515206,2.1456949248479407,0.8705296640149812,414.3653839111328,0.0,0.0,414.3653839111328,542.0653839111328,6034.020779344639,284.8677062988281,30.0,715.8593979340924,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_fd527d975e1813662620f82c,0.2515585281702357,12.45056667278017,0.2515585281702357,418.2192341110554,452.9085204066283,628.3027504486734,0.23771876612520712,0.009166666666666667,0.11129234486473262,0.3581777776566064,2.2018222223433943,0.8880694444823105,416.271435546875,0.0,0.0,416.271435546875,543.971435546875,4712.2706283650505,306.8754577636719,30.0,628.2192341110554,0.0,1,P01_G006_E52_A000,P01_G006,P01,M007,2470.001633700186,2834.2311259847656,364.22949228457946,
E52_1ef47ef68c1879e18ddbb164,1.8109249337023954,9.684707827919368,1.8109249337023954,525.9457118932837,556.9823492630754,865.6715995678175,0.30964781577290457,0.009166666666666667,0.2910244650533776,0.6098389474929489,1.9501610525070516,0.8094253289084534,372.4396484375,0.0,0.0,372.4396484375,500.1396484375,6492.536996758631,304.7821350097656,30.0,735.9457118932837,0.0,1,P01_G007_E52_A000,P01_G007,P01,M009,836.8733598094886,1789.3170636205425,952.4437038110539,
E52_ef8fa59407d07a2296b5f591,1.3695242495045648,0.3151276047193221,0.3151276047193221,505.85939793409244,540.3898465933535,804.5361039126185,0.29384606362066074,0.009166666666666667,0.2910244650533776,0.594037195340705,1.9659628046592954,0.8143633764560297,414.3653839111328,0.0,0.0,414.3653839111328,542.0653839111328,6034.020779344639,284.8677062988281,30.0,715.8593979340924,0.0,1,P01_G007_E52_A000,P01_G007,P01,M009,836.8733598094886,1789.3170636205425,952.4437038110539,
E52_82c821a5773d0bfbe554f10a,5.523919136465679,11.397135806608844,5.523919136465679,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.2910244650533776,0.5827461179839746,1.977253882016026,0.817891838130008,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P01_G007_E52_A000,P01_G007,P01,M009,836.8733598094886,1789.3170636205425,952.4437038110539,
E52_dd12fb0cc4aee52816704b73,9.266012342456989,0.5498680641518376,0.5498680641518376,547.6210002825783,600.0718247658139,780.5370536657424,0.3052994367315811,0.009166666666666667,0.25679904308923707,0.5712651464874848,1.9887348535125158,0.821479641722661,629.4098937988281,0.0,0.0,629.4098937988281,757.1098937988281,5854.027902493068,543.108642578125,30.0,757.6210002825783,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,E5_REVALIDATED
E52_189eb019491ad876aa165071,4.910998135102375,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.25679904308923707,0.48504742040916227,2.074952579590838,0.8484226811221368,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_246111a1ef063bec9e89ec9e,6.759696504692187,13.03223549741864,6.759696504692187,413.11352328410356,453.07003166626504,586.4879962752384,0.22998101771643822,0.009166666666666667,0.25679904308923707,0.4959467274723419,2.0640532725276586,0.8450166476648932,479.4781005859375,0.0,0.0,479.4781005859375,607.1781005859375,4398.659972064288,469.28277587890625,30.0,623.1135232841036,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_347c51b45a583dd4c5a4aad0,9.48769958077871,10.359339260709504,9.48769958077871,545.8106765870443,594.6474365357748,798.6007934817058,0.3072138543106079,0.009166666666666667,0.25679904308923707,0.5731795640665116,1.986820435933489,0.8208813862292151,586.0411193847656,0.0,0.0,586.0411193847656,713.7411193847656,5989.505951112793,425.30462646484375,30.0,755.8106765870443,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_47db2d0d55c92154c779a4c9,3.0205906267075733,16.45726286038159,3.0205906267075733,312.62709924858126,351.3219092257948,393.08533863388124,0.16685347284684848,0.009166666666666667,0.25679904308923707,0.4328191826027522,2.127180817397248,0.86474400543664,464.3377197265625,0.0,0.0,464.3377197265625,592.0377197265625,2948.1400397541092,295.61395263671875,30.0,522.6270992485813,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_60b0dc656c777ee2cc2279b1,8.796793386721532,0.21315146591224732,0.21315146591224732,563.4362729251038,615.9641949832094,811.705013501575,0.3153381258454166,0.009166666666666667,0.25679904308923707,0.5813038356013203,1.9786961643986802,0.8183425513745874,630.3350646972656,0.0,0.0,630.3350646972656,758.0350646972656,6087.787601261813,495.9024353027344,30.0,773.4362729251038,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_6dc095df8eb6475486134b5c,6.915729524772303,12.905188948092743,6.915729524772303,424.06014837873875,466.2734748964797,594.8403376510322,0.23505698741925235,0.009166666666666667,0.25679904308923707,0.5010226971751561,2.0589773028248444,0.8434304071327637,506.55991821289064,0.0,0.0,506.55991821289064,634.2599182128906,4461.302532382741,440.2059631347656,30.0,634.0601483787387,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_82c821a5773d0bfbe554f10a,3.9055423871373875,11.397135806608844,3.9055423871373875,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.25679904308923707,0.5485206960198341,2.0114793039801664,0.8285872824938019,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_9b18c2085562c5280ea1e394,8.506262133031896,0.02697066595830222,0.02697066595830222,563.4972144032131,613.0086493397365,829.9258191872856,0.3179402888393461,0.009166666666666667,0.25679904308923707,0.5839059985952498,1.9760940014047508,0.8175293754389844,594.1372192382812,0.0,0.0,594.1372192382812,721.8372192382812,6224.443643904642,487.8569030761719,30.0,773.4972144032131,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_a1af1f4ab7d520e82e20be53,8.721524411760214,0.45430012492889205,0.45430012492889205,547.7224457312177,598.7128286250978,789.5025940991541,0.30660524396013417,0.009166666666666667,0.25679904308923707,0.572570953716038,1.9874290462839626,0.8210715769637381,611.8845947265625,0.0,0.0,611.8845947265625,739.5845947265625,5921.269455743655,492.6366271972656,30.0,757.7224457312177,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_b8aeee13ee5f313ffdb298e7,9.166538126916407,0.32052137756616617,0.32052137756616617,550.9628084392909,600.9445446860357,802.0351993981131,0.309532562555218,0.009166666666666667,0.25679904308923707,0.5754982723111217,1.9845017276888788,0.8201567899027744,599.7808349609375,0.0,0.0,599.7808349609375,727.4808349609375,6015.263995485849,485.42230224609375,30.0,760.9628084392909,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_be69bdf55826f2eb34075d09,2.1858471240912536,12.029424972929434,2.1858471240912536,457.6877788138426,500.48965717077624,658.5642874860837,0.25604119113741575,0.009166666666666667,0.25679904308923707,0.5220069008933195,2.0379930991066812,0.8368728434708377,513.6225402832031,0.0,0.0,513.6225402832031,641.3225402832031,4939.232156145627,341.3225402832031,30.0,667.6877788138427,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_c10a50247c57c0340b451298,6.585315506004903,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.25679904308923707,0.4938733381076506,2.06612666189235,0.8456645818413592,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_c117f06f984d58b2275e6c48,9.501200509022283,0.365836005255062,0.365836005255062,533.3106765870443,577.980769869108,798.6007934817058,0.30276832431446593,0.009166666666666667,0.25679904308923707,0.5687340340703697,1.9912659659296308,0.8222706143530094,536.0411193847656,0.0,0.0,536.0411193847656,663.7411193847656,5989.505951112793,425.30462646484375,30.0,743.3106765870443,0.0,1,P01_G008_E52_A000,P01_G008,P01,M010,3872.674419072423,4713.107651000835,840.4332319284122,
E52_b677873645e212a13901ede2,1.2512697614083237,9.230718628911887,1.2512697614083237,575.9444140089429,616.0268887810784,911.3939793850733,0.3339048259552679,0.009166666666666667,0.19104407583799451,0.534115568459929,2.0258844315400717,0.8330888848562722,480.989697265625,0.0,0.0,480.989697265625,608.689697265625,6835.45484538805,390.4056396484375,30.0,785.9444140089429,0.0,1,P01_G009_E52_A000,P01_G009,P01,M011,4024.207411890528,4649.44256917851,625.235157287982,E52_EXISTING_SITE
E52_b8aeee13ee5f313ffdb298e7,8.471019933434604,0.32052137756616617,0.32052137756616617,550.9628084392909,600.9445446860357,802.0351993981131,0.309532562555218,0.009166666666666667,0.17948840681254322,0.49818763603442784,2.0618123639655725,0.8443163637392413,599.7808349609375,0.0,0.0,599.7808349609375,727.4808349609375,6015.263995485849,485.42230224609375,30.0,760.9628084392909,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_60b0dc656c777ee2cc2279b1,8.341150270762157,0.21315146591224732,0.21315146591224732,563.4362729251038,615.9641949832094,811.705013501575,0.3153381258454166,0.009166666666666667,0.17948840681254322,0.5039931993246265,2.056006800675374,0.8425021252110543,630.3350646972656,0.0,0.0,630.3350646972656,758.0350646972656,6087.787601261813,495.9024353027344,30.0,773.4362729251038,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_0c9d91fc306062a18ada9948,7.0084862389900024,15.697900697510477,7.0084862389900024,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.17948840681254322,0.36738471946281104,2.1926152805371895,0.8851922751678716,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_189eb019491ad876aa165071,9.695128280784644,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.17948840681254322,0.4077367841324684,2.1522632158675323,0.8725822549586036,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_246111a1ef063bec9e89ec9e,8.575691888014816,13.03223549741864,8.575691888014816,413.11352328410356,453.07003166626504,586.4879962752384,0.22998101771643822,0.009166666666666667,0.17948840681254322,0.4186360911956481,2.1413639088043523,0.86917622150136,479.4781005859375,0.0,0.0,479.4781005859375,607.1781005859375,4398.659972064288,469.28277587890625,30.0,623.1135232841036,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_27fdcb9bc2da20af468e67a1,7.006487078186609,15.630401191469062,7.006487078186609,333.5201066466774,372.5049327982074,433.1312563841751,0.1799553449394086,0.009166666666666667,0.17948840681254322,0.36861041841861847,2.191389581581382,0.8848092442441817,467.8179138183594,0.0,0.0,467.8179138183594,595.5179138183594,3248.4844228813135,322.1230773925781,30.0,543.5201066466774,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_347c51b45a583dd4c5a4aad0,8.132662281496735,10.359339260709504,8.132662281496735,545.8106765870443,594.6474365357748,798.6007934817058,0.3072138543106079,0.009166666666666667,0.17948840681254322,0.4958689277898177,2.064131072210183,0.845040960065682,586.0411193847656,0.0,0.0,586.0411193847656,713.7411193847656,5989.505951112793,425.30462646484375,30.0,755.8106765870443,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_47db2d0d55c92154c779a4c9,6.061526749283374,16.45726286038159,6.061526749283374,312.62709924858126,351.3219092257948,393.08533863388124,0.16685347284684848,0.009166666666666667,0.17948840681254322,0.35550854632605833,2.204491453673942,0.8889035792731068,464.3377197265625,0.0,0.0,464.3377197265625,592.0377197265625,2948.1400397541092,295.61395263671875,30.0,522.6270992485813,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_6dc095df8eb6475486134b5c,9.025375827509535,12.905188948092743,9.025375827509535,424.06014837873875,466.2734748964797,594.8403376510322,0.23505698741925235,0.009166666666666667,0.17948840681254322,0.42371206089846225,2.136287939101538,0.8675899809692306,506.55991821289064,0.0,0.0,506.55991821289064,634.2599182128906,4461.302532382741,440.2059631347656,30.0,634.0601483787387,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_8ca7795ffa642a3b129c0a3d,6.966080081699303,15.730152054416479,6.966080081699303,330.94608252023,369.9122522589995,428.0951466078428,0.17832668261553564,0.009166666666666667,0.17948840681254322,0.3669817560947455,2.193018243905255,0.8853182012203921,467.5940368652344,0.0,0.0,467.5940368652344,595.2940368652344,3210.713599558821,335.390380859375,30.0,540.94608252023,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_9b18c2085562c5280ea1e394,7.57686611502632,0.02697066595830222,0.02697066595830222,563.4972144032131,613.0086493397365,829.9258191872856,0.3179402888393461,0.009166666666666667,0.17948840681254322,0.506595362318556,2.0534046376814445,0.8416889492754512,594.1372192382812,0.0,0.0,594.1372192382812,721.8372192382812,6224.443643904642,487.8569030761719,30.0,773.4972144032131,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_a1af1f4ab7d520e82e20be53,9.586496180720957,0.45430012492889205,0.45430012492889205,547.7224457312177,598.7128286250978,789.5025940991541,0.30660524396013417,0.009166666666666667,0.17948840681254322,0.49526031743934407,2.0647396825606563,0.8452311508002051,611.8845947265625,0.0,0.0,611.8845947265625,739.5845947265625,5921.269455743655,492.6366271972656,30.0,757.7224457312177,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_be69bdf55826f2eb34075d09,8.607486198729944,12.029424972929434,8.607486198729944,457.6877788138426,500.48965717077624,658.5642874860837,0.25604119113741575,0.009166666666666667,0.17948840681254322,0.4446962646166256,2.115303735383375,0.8610324173073045,513.6225402832031,0.0,0.0,513.6225402832031,641.3225402832031,4939.232156145627,341.3225402832031,30.0,667.6877788138427,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_c0294c7ff44d44fc4ede8d97,5.940365891923506,16.7256600789149,5.940365891923506,316.70783025924425,358.9570632507807,379.92026256926977,0.16644027302831577,0.009166666666666667,0.17948840681254322,0.3550953465075256,2.2049046534924748,0.8890327042163982,506.9907958984375,0.0,0.0,506.9907958984375,634.6907958984375,2849.4019692695233,334.6907958984375,30.0,526.7078302592442,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_c10a50247c57c0340b451298,8.14063124848731,3.1495087650690863,3.1495087650690863,410.4813485396202,450.8988478275434,578.4577013517014,0.22790762835174688,0.009166666666666667,0.17948840681254322,0.4165627018309568,2.1434372981690437,0.869824155677826,485.00999145507814,0.0,0.0,485.00999145507814,612.7099914550781,4338.432760137761,515.4917602539062,30.0,620.4813485396203,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_c117f06f984d58b2275e6c48,8.141140511433747,0.365836005255062,0.365836005255062,533.3106765870443,577.980769869108,798.6007934817058,0.30276832431446593,0.009166666666666667,0.17948840681254322,0.49142339779367583,2.0685766022063246,0.8464301881894764,536.0411193847656,0.0,0.0,536.0411193847656,663.7411193847656,5989.505951112793,425.30462646484375,30.0,743.3106765870443,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_dbec4f1422e98765afb262aa,6.201096709067627,16.38523852602286,6.201096709067627,322.5402116809159,364.1002534899979,395.72017250733956,0.1707521496628321,0.009166666666666667,0.17948840681254322,0.359407223142042,2.2005927768579587,0.8876852427681119,498.7205017089844,0.0,0.0,498.7205017089844,626.4205017089844,2967.901293805047,326.4205017089844,30.0,532.540211680916,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_dd12fb0cc4aee52816704b73,9.62711941094122,0.5498680641518376,0.5498680641518376,547.6210002825783,600.0718247658139,780.5370536657424,0.3052994367315811,0.009166666666666667,0.17948840681254322,0.49395451021079095,2.0660454897892095,0.8456392155591278,629.4098937988281,0.0,0.0,629.4098937988281,757.1098937988281,5854.027902493068,543.108642578125,30.0,757.6210002825783,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_de2c36302e014a6d0284c896,6.690406713655818,15.994052628622484,6.690406713655818,325.41177480357015,364.7238282296769,414.95122905049965,0.1744969638873427,0.009166666666666667,0.17948840681254322,0.36315203736655255,2.196847962633448,0.8865149883229524,471.74464111328126,0.0,0.0,471.74464111328126,599.4446411132812,3112.134217878747,325.15069580078125,30.0,535.4117748035701,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_82c821a5773d0bfbe554f10a,11.327024225462878,11.397135806608844,11.327024225462878,512.9354114719376,566.0737563002253,707.0407539741487,0.2825549862639304,0.009166666666666667,0.17948840681254322,0.47121005974314023,2.08878994025686,0.8527468563302687,637.6601379394531,0.0,0.0,637.6601379394531,765.3601379394531,5302.805654806116,465.3601379394531,30.0,722.9354114719376,0.0,1,P01_G010_E52_A000,P01_G010,P01,M012,5926.649201997334,6514.065806111112,587.4166041137778,
E52_a77602565c04dca5831f9b7a,7.81446751050494,15.758600383852013,7.81446751050494,295.3505394617105,322.31471665694164,428.9160157520343,0.16578365241547813,0.009166666666666667,0.1671742812243846,0.34212460030652936,2.217875399693471,0.8930860624042096,323.57012634277345,0.0,0.0,323.57012634277345,451.27012634277344,3216.870118140257,284.58648681640625,30.0,505.3505394617105,0.0,1,P01_G011_E52_A000,P01_G011,P01,M013,745.855314875907,1292.9711443375293,547.1158294616223,
E52_c76d93c5902d0dc017f7065c,7.454794546037789,16.05706218628906,7.454794546037789,260.86241804033426,278.57034040361555,415.47730190098105,0.1516149798935124,0.009166666666666667,0.1671742812243846,0.32795592778456367,2.232044072215437,0.8975137725673239,212.495068359375,0.0,0.0,212.495068359375,340.195068359375,3116.079764257358,277.91845703125,30.0,470.86241804033426,0.0,1,P01_G011_E52_A000,P01_G011,P01,M013,745.855314875907,1292.9711443375293,547.1158294616223,
E52_06eb0baa948af7ff52881bcf,1.0060553752836086,16.258674653736037,1.0060553752836086,296.7597053393259,328.36499963050426,403.88764493158146,0.16274021246714285,0.009166666666666667,0.1671742812243846,0.33908116035819413,2.2209188396418065,0.8940371373880643,379.26353149414064,0.0,0.0,379.26353149414064,506.9635314941406,3029.157336986861,306.9635314941406,30.0,506.7597053393259,0.0,1,P01_G011_E52_A000,P01_G011,P01,M013,745.855314875907,1292.9711443375293,547.1158294616223,
E52_0c9d91fc306062a18ada9948,1.7538108177590743,15.697900697510477,1.7538108177590743,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.1671742812243846,0.35507059387465245,2.204929406125348,0.8890404394141711,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,P01_G011_E52_A000,P01_G011,P01,M013,745.855314875907,1292.9711443375293,547.1158294616223,
E52_189eb019491ad876aa165071,0.6683873012807737,3.8094716871601975,0.6683873012807737,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.1671742812243846,0.3954226585443098,2.164577341455691,0.8764304192049032,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,P01_G011_E52_A000,P01_G011,P01,M013,745.855314875907,1292.9711443375293,547.1158294616223,
