relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,F18_C2_SITE_3PAIR_B6500_RELAY_00_Q3_R001,17.80538788581964,6245.793309522221,6545.793309522221,300.0
R02,F18_C2_SITE_3PAIR_B6500_RELAY_00_Q3_R003,2217.063331858314,6266.734134674076,6566.734134674076,300.0
R02,F18_C2_SITE_3PAIR_B6500_RELAY_00_Q3_R002,104.50136791161867,1916.8909915040717,2216.8909915040717,300.0
