battery_id,sortie_id,takeoff_s,return_s,return_soc,energy_ready_s,charge_duration_s
BAT-C-01,M001,480.0,1494.170391878965,0.6255321544315746,3138.8507239438864,1644.6803320649215
BAT-C-02,M002,570.0,1692.170391878965,0.6353055079653442,3315.675124620719,1623.5047327417542
BAT-A-03,M003,360.0,2003.7375242139124,0.32918662148352795,3375.7949162853256,1372.0573920714135
BAT-C-03,M004,1974.2,3602.0120186387085,0.26837108934177256,6020.541325064868,2418.5293064261596
BAT-A-04,M005,3409.4,5312.054022177535,0.31476007122585303,6702.865929583926,1390.8119074063911
BAT-C-02,M006,4372.0,6193.061066593164,0.23088787400035304,8692.804006259066,2499.7429396659018
BAT-A-06,M007,4512.4,5844.596251618125,0.5126740814551964,6978.11994572637,1133.5236941082449
BAT-B-03,M008,4984.5,6140.674861971584,0.5413734475155271,7602.294219611336,1461.619357639753
BAT-A-01,M009,330.0,1253.485266596983,0.7135851097733631,2125.824623891611,872.3393572946279
BAT-A-06,M010,2125.9,3049.385266596983,0.7135851097733631,3921.724623891611,872.3393572946279
BAT-A-04,M011,360.1,1313.5852665969828,0.6984373007190467,2205.616775662222,892.0315090652392
BAT-A-02,M012,360.0,1313.485266596983,0.7204920336138458,2176.8456228989835,863.3603563020004
BAT-A-02,M013,2670.1,4037.5353226736383,0.5620247582009279,5106.903137012432,1069.3678143387936
BAT-A-01,M014,2374.1,3741.5353226736383,0.5765975960294276,4791.958447835383,1050.423125161744
BAT-C-04,M015,2142.2,3891.9120845921743,0.2704970459512557,6305.835151697787,2413.923067105613
BAT-B-02,M016,3456.0,4624.442247394409,0.4759473657320945,6199.466813458778,1575.0245660643693
BAT-B-02,M017,390.1,1555.476902446339,0.5442135670880817,3012.1733861603307,1456.696483713992
BAT-B-04,M018,2259.8,3792.5345559700827,0.31191138952446495,5651.88814746101,1859.3535914909273
BAT-B-03,M019,1945.5,3065.9702802929446,0.5438204341741839,4523.348194391026,1457.3779140980812
BAT-B-01,M020,390.0000000000002,1869.7521946190166,0.4649242488096277,3463.8834966823288,1594.131302063312
BAT-C-01,M021,4112.1,6295.712146725356,0.23739113415980373,8781.364689379116,2485.6525426537587
BAT-A-05,M022,2057.2,3673.4722791979475,0.5010924849826112,4822.052048720553,1148.5797695226054
BAT-A-03,M023,4033.5,5887.236160371923,0.4286749272233177,7129.95875498161,1242.722594609687
BAT-B-01,M024,4182.6,5861.689038811861,0.45262860863646415,7477.132783841989,1615.4437450301289
