sortie_id,shift_s
M001,0.0
M002,0.0
M003,-1313.5
M004,0.0
M005,0.0
M006,0.0
M007,0.0
M008,0.1000000000003638
M009,0.0
M010,0.0
M011,0.0
M012,0.0
M013,0.0
M014,2014.1
M015,0.0
M016,0.09999999999990905
M017,0.1
M018,1869.8
M019,0.09999999999990905
M020,-1922.8
M021,0.0
M022,-1650.1000000000001
M023,2420.0
M024,0.0
