site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,robust_slack_db,Gamma_C_db
E52_cdef0b479e00ae29ebd83132,7.932092754264744,10.01648148125875,7.932092754264744,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.2615651041666667,0.5736117669081009,1.9863882330918996,0.8207463228412185,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M003_G00,F18_M003_G00,F18,M003,2061.3125,2917.34375,856.03125,7.932092754264744,0.0
E52_cdef0b479e00ae29ebd83132,7.914652990064113,10.01648148125875,7.914652990064113,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.28771875,0.5997654127414342,1.9602345872585663,0.8125733085183018,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M004_G00,F18_M004_G00,F18,M004,2308.23125,3249.85625,941.625,7.914652990064113,0.0
E52_cdef0b479e00ae29ebd83132,4.640389078516122,10.01648148125875,4.640389078516122,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.2580321180555556,0.5700787807969898,1.9899212192030107,0.8218503810009407,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M006_G00,F18_M006_G00,F18,M006,4846.78125,5691.25,844.46875,4.640389078516122,0.0
E52_cdef0b479e00ae29ebd83132,0.4692401324579123,10.01648148125875,0.4692401324579123,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.2921875,0.6042341627414343,1.9557658372585662,0.8111768241433018,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M015_G00,F18_M015_G00,F18,M015,2526.66875,3482.91875,956.25,0.4692401324579123,0.0
E52_cdef0b479e00ae29ebd83132,8.13999814940189,10.01648148125875,8.13999814940189,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.16008246527777764,0.4721291280192119,2.0878708719807886,0.8524596474939963,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M016_G00,F18_M016_G00,F18,M016,3772.65,4296.55625,523.9062499999995,8.13999814940189,0.0
E52_cdef0b479e00ae29ebd83132,7.697786272509717,10.01648148125875,7.697786272509717,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.24475,0.5567966627414342,2.003203337258566,0.8260010428933018,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M018_G00,F18_M018_G00,F18,M018,746.34375,1547.34375,801.0,7.697786272509717,0.0
E52_cdef0b479e00ae29ebd83132,5.870320954293348,10.01648148125875,5.870320954293348,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.12191666666666667,0.43396332940810095,2.1260366705918994,0.8643864595599684,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M019_G00,F18_M019_G00,F18,M019,2297.0875,2696.0875,399.0,5.870320954293348,0.0
E52_cdef0b479e00ae29ebd83132,3.164832858154128,10.01648148125875,3.164832858154128,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.022152777777777778,0.3341994405192121,2.2258005594807884,0.8955626748377462,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M022_G00,F18_M022_G00,F18,M022,4366.76875,4439.26875,72.5,3.164832858154128,0.0
E52_cdef0b479e00ae29ebd83132,4.238502395812816,10.01648148125875,4.238502395812816,520.0071121141804,554.5433095222207,832.7970397801186,0.3028799960747676,0.009166666666666667,0.0093671875,0.32141385024143426,2.238586149758566,0.8995581717995518,414.4343688964844,0.0,0.0,414.4343688964844,542.1343688964844,6245.977798350889,297.6476745605469,30.0,730.0071121141804,0.0,1,F18_M022_G02,F18_M022_G02,F18,M022,4879.55,4910.20625,30.65625,4.238502395812816,0.0
E52_189eb019491ad876aa165071,4.910998135102375,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.2849592013888888,0.513207578708814,2.0467924212911868,0.8396226316534956,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,F18_M005_G00,F18_M005_G00,F18,M005,3879.9625,4812.55625,932.5937499999995,3.8094716871601975,0.0
E52_189eb019491ad876aa165071,6.062181025359621,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.0093671875,0.23761556481992518,2.3223844351800755,0.9257451359937734,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,F18_M007_G00,F18_M007_G00,F18,M007,4912.525,4943.18125,30.65625,3.8094716871601975,0.0
E52_189eb019491ad876aa165071,4.7107574847429134,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.13340364583333333,0.3616520231532585,2.198347976846742,0.8869837427646067,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,F18_M007_G01,F18_M007_G01,F18,M007,4953.5875,5390.18125,436.59375,3.8094716871601975,0.0
