site_id,x_m,y_m,lon,lat,ground_elevation_m,agl_m,z_amsl_m,backhaul_margin_db,outbound_time_s,return_time_s,flight_energy_kwh
R314908_2547689_663,314908.07320592966,2547688.684039554,109.193744561115,23.027347941481448,362.7099914550781,300,662.7099914550781,13.138345164037673,422.9813485396202,467.5655144942101,0.23235315834788886
R314908_2547809_607,314908.07320592966,2547808.684039554,109.19373012042216,23.02843141010398,357.1781005859375,250,607.1781005859375,13.03223549741864,413.11352328410356,453.07003166626504,0.22998101771643822
R314908_2547809_657,314908.07320592966,2547808.684039554,109.19373012042216,23.02843141010398,357.1781005859375,300,657.1781005859375,13.021491468142202,425.61352328410356,469.7366983329317,0.2344265477125802
R314908_2547929_634,314908.07320592966,2547928.684039554,109.19371567885601,23.029514878569657,334.2599182128906,300,634.2599182128906,12.905188948092743,424.06014837873875,466.2734748964797,0.23505698741925235
R316739_2547984_349,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,50,349.44464111328125,6.066396661611506,277.90697337127847,296.3856934640519,0.15684039539446273
R316739_2547984_399,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,100,399.44464111328125,6.056283714240493,275.41177480357015,298.05716156301025,0.15671484390277482
R316739_2547984_449,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,150,449.44464111328125,6.043972562531749,287.91177480357015,314.7238282296769,0.1611603738989168
R316739_2547984_499,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,200,499.44464111328125,6.029481915073518,300.41177480357015,331.39049489634357,0.16560590389505878
R316739_2547984_549,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,250,549.4446411132812,6.012833634369926,312.91177480357015,348.05716156301025,0.17005143389120075
R316739_2547984_599,316738.86522827484,2547983.7434091195,109.21156879005261,23.030214935434046,299.44464111328125,300,599.4446411132812,15.994052628622484,325.41177480357015,364.7238282296769,0.1744969638873427
R316739_2548104_345,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,50,345.2940368652344,5.808368970173788,291.5626324355007,309.6954688409369,0.16305460613689557
R316739_2548104_395,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,100,395.2940368652344,5.7990129891039,280.67309843891866,302.9726015110215,0.1603701561345744
R316739_2548104_445,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,150,445.2940368652344,5.787582815915471,293.17309843891866,319.63926817768817,0.16481568613071634
R316739_2548104_495,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,200,495.2940368652344,5.774094838251045,305.67309843891866,336.30593484435485,0.16926121612685832
R316739_2548104_545,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,250,545.2940368652344,15.758568264926964,318.17309843891866,352.9726015110215,0.1737067461230003
R316739_2548104_595,316738.86522827484,2548103.7434091195,109.21155448982981,23.03129841429253,295.2940368652344,300,595.2940368652344,15.741025036065935,330.67309843891866,369.63926817768817,0.17815227611914228
R317324_2547895_300,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,50,300.0225372314453,7.282976287779647,242.3577919511189,256.7180033870727,0.13634872680191856
R317324_2547895_350,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,100,350.0225372314453,7.2725111488474,236.03280390383702,254.55968200645748,0.13505571629237786
R317324_2547895_400,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,150,400.0225372314453,7.2591319141900925,248.53280390383702,271.22634867312416,0.13950124628851984
R317324_2547895_450,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,200,450.0225372314453,17.2428655093465,261.032803903837,287.8930153397908,0.14394677628466182
R317324_2547895_500,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,250,500.0225372314453,17.223744410399178,273.532803903837,304.5596820064575,0.1483923062808038
R317324_2547895_550,317323.6778088068,2547894.985501422,109.21728433766116,23.02947793668609,250.0225372314453,300,550.0225372314453,17.201806431159483,286.032803903837,321.2263486731241,0.15283783627694575
R317444_2547775_317,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,50,317.0901184082031,7.819424626965031,221.1927816412,236.9752915085503,0.1264674689521158
R317444_2547775_367,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,100,367.0901184082031,7.806447623219896,229.38471686255417,249.3338933965711,0.1295997442374834
R317444_2547775_417,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,150,417.0901184082031,17.790187570754796,241.88471686255417,266.0005600632378,0.1340452742336254
R317444_2547775_467,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,200,467.0901184082031,17.77068135138589,254.38471686255417,282.6672267299044,0.13849080422976737
R317444_2547775_517,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,250,517.0901184082031,17.747972786518204,266.88471686255417,299.3338933965711,0.14293633422590935
R317444_2547775_567,317443.6778088068,2547774.985501422,109.21846920951673,23.028407641681547,267.0901184082031,300,567.0901184082031,17.722112315356412,279.38471686255417,316.0005600632378,0.1473818642220513
R316817_2547754_539,316817.32601024036,2547753.604574896,109.21236160615013,23.028145664631133,338.79107666015625,200,538.7910766601562,16.664634006490303,295.0867299717832,329.3443196934629,0.15941760698642257
R316817_2547754_589,316817.32601024036,2547753.604574896,109.21236160615013,23.028145664631133,338.79107666015625,250,588.7910766601562,16.64336267884933,307.5867299717832,346.01098636012955,0.16386313698256455
R316817_2547754_639,316817.32601024036,2547753.604574896,109.21236160615013,23.028145664631133,338.79107666015625,300,638.7910766601562,16.61965832648339,320.0867299717832,362.67765302679624,0.16830866697870653
R316817_2547874_572,316817.32601024036,2547873.604574896,109.21234731369718,23.02922914424297,271.8343200683594,300,571.8343200683594,16.382539410795886,309.5093278369978,346.5205211760277,0.16629219883965252
R316564_2547391_380,316563.80070550786,2547390.7124856794,109.20993171763863,23.02484114991118,280.4361877441406,100,380.4361877441406,6.956106286850726,250.21040235058808,271.27175132926646,0.1419599864782851
R316564_2547391_430,316563.80070550786,2547390.7124856794,109.20993171763863,23.02484114991118,280.4361877441406,150,430.4361877441406,6.942004065667419,262.7104023505881,287.93841799593315,0.14640551647442707
R316564_2547391_480,316563.80070550786,2547390.7124856794,109.20993171763863,23.02484114991118,280.4361877441406,200,480.4361877441406,16.925225818485302,275.2104023505881,304.60508466259984,0.15085104647056902
R316564_2547391_530,316563.80070550786,2547390.7124856794,109.20993171763863,23.02484114991118,280.4361877441406,250,530.4361877441406,16.905802620846302,287.7104023505881,321.2717513292665,0.15529657646671102
R316564_2547391_580,316563.80070550786,2547390.7124856794,109.20993171763863,23.02484114991118,280.4361877441406,300,580.4361877441406,16.88377009831177,300.2104023505881,337.93841799593315,0.15974210646285297
R316564_2547511_353,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,50,352.75286865234375,6.720084116703532,248.61637070099954,267.37077642202814,0.14290187810434732
R316564_2547511_403,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,100,402.75286865234375,6.708159443407126,261.11637070099954,284.03744308869483,0.1473474081004893
R316564_2547511_453,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,150,452.75286865234375,6.693687097091413,273.61637070099954,300.7041097553615,0.15179293809663127
R316564_2547511_503,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,200,502.75286865234375,16.676692572779444,286.11637070099954,317.37077642202814,0.15623846809277325
R316564_2547511_553,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,250,552.7528686523438,16.65720555632791,298.61637070099954,334.03744308869483,0.16068399808891523
R316564_2547511_603,316563.80070550786,2547510.7124856794,109.20991740805526,23.02592462853298,302.75286865234375,300,602.7528686523438,16.6352597548034,311.11637070099954,350.7041097553615,0.1651295280850572
R316564_2547631_376,316563.80070550786,2547630.7124856794,109.20990309760647,23.027008106998082,326.4205017089844,50,376.4205017089844,6.471069764274475,260.0402116809159,280.7669201566646,0.14852449968212222
R316794_2547613_388,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,50,387.5447692871094,6.986492199534581,251.28985122149402,272.94358199541983,0.14214626417672546
R316794_2547613_438,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,100,437.5447692871094,6.9719001059695245,263.789851221494,289.61024866208646,0.14659179417286744
R316794_2547613_488,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,150,487.5447692871094,6.954616719869662,276.289851221494,306.27691532875315,0.15103732416900942
R316794_2547613_538,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,200,537.5447692871094,16.934674243525293,288.789851221494,322.9435819954198,0.1554828541651514
R316794_2547613_588,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,250,587.5447692871094,16.912109463190944,301.289851221494,339.6102486620865,0.15992838416129337
R316794_2547613_638,316793.54363503394,2547612.7092857244,109.21214638876256,23.02687089966002,337.5447692871094,300,637.5447692871094,16.886963528340246,313.789851221494,356.27691532875315,0.16437391415743535
R316794_2547733_382,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,50,381.69390869140625,6.716257345548527,264.3861744535411,285.5523335111583,0.14805610671822958
R316794_2547733_432,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,100,431.69390869140625,6.702846647881188,268.29003645305283,293.6228621773367,0.1498812214458815
R316794_2547733_482,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,150,481.69390869140625,6.686900938367501,280.79003645305283,310.28952884400337,0.15432675144202349
R316794_2547733_532,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,200,531.6939086914062,6.668448192347938,293.29003645305283,326.95619551067,0.15877228143816546
R316794_2547733_582,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,250,581.6939086914062,16.6475204852499,305.79003645305283,343.6228621773367,0.1632178114343074
R316794_2547733_632,316793.54363503394,2547732.7092857244,109.21213209547206,23.027954379318583,331.69390869140625,300,631.6939086914062,16.624153810808963,318.29003645305283,360.28952884400337,0.16766334143044942
R316857_2547741_385,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,50,384.6907958984375,6.820761438549596,254.20783025924425,275.6237299174474,0.1442126230476059
R316857_2547741_435,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,100,434.6907958984375,6.806865943852657,266.70783025924425,292.29039658411403,0.14865815304374788
R316857_2547741_485,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,150,484.6907958984375,6.7903763321251915,279.20783025924425,308.9570632507807,0.15310368303988986
R316857_2547741_535,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,200,534.6907958984375,16.77132221187324,291.70783025924425,325.62372991744735,0.15754921303603184
R316857_2547741_585,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,250,584.6907958984375,16.74973747068462,304.20783025924425,342.2903965841141,0.16199474303217382
R316857_2547741_635,316857.2226552948,2547741.0715161283,109.2127522946368,23.02803690118286,334.6907958984375,300,634.6907958984375,16.7256600789149,316.70783025924425,358.9570632507807,0.16644027302831577
R316857_2547861_326,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,50,326.09381103515625,6.5557275007085,275.01205085547156,291.5448684417346,0.1518819132876797
R316857_2547861_376,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,100,376.09381103515625,6.545574147087095,258.3453841888049,279.0448684417346,0.14743638329153771
R316857_2547861_426,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,150,426.09381103515625,6.53295792721741,270.76023760270465,295.626388522301,0.15185595751378864
R316857_2547861_476,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,200,476.09381103515625,6.517900311602048,283.26023760270465,312.2930551889676,0.15630148750993061
R316857_2547861_526,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,250,526.0938110351562,6.500426735587652,295.76023760270465,328.9597218556343,0.1607470175060726
R316857_2547861_576,316857.2226552948,2547861.0715161283,109.21273800538174,23.029120381041245,276.09381103515625,300,576.0938110351562,16.480566458341656,308.26023760270465,345.626388522301,0.16519254750221457
R318254_2548051_273,318254.2105234053,2548050.8247541543,109.226343507068,23.030987059637337,173.32435607910156,100,273.32435607910156,7.866467321533619,205.19354898018014,217.32891198677194,0.12078398161485095
R318254_2548051_323,318254.2105234053,2548050.8247541543,109.226343507068,23.030987059637337,173.32435607910156,150,323.32435607910156,17.856299211775337,217.69354898018014,233.9955786534386,0.1252295116109929
R318254_2548051_373,318254.2105234053,2548050.8247541543,109.226343507068,23.030987059637337,173.32435607910156,200,373.32435607910156,17.842792648156603,230.19354898018014,250.66224532010528,0.1296750416071349
R318254_2548051_423,318254.2105234053,2548050.8247541543,109.226343507068,23.030987059637337,173.32435607910156,250,423.32435607910156,17.82597875173802,242.69354898018014,267.32891198677197,0.13412057160327687
R318254_2548051_473,318254.2105234053,2548050.8247541543,109.226343507068,23.030987059637337,173.32435607910156,300,473.32435607910156,17.805895949745405,255.19354898018014,283.9955786534386,0.13856610159941884
R318254_2548171_273,318254.2105234053,2548170.8247541543,109.22632932441552,23.032070547120103,173.1446990966797,100,273.1446990966797,7.470707238280738,213.03659595452143,225.15698754591142,0.1258075389841739
R318254_2548171_323,318254.2105234053,2548170.8247541543,109.22632932441552,23.032070547120103,173.1446990966797,150,323.1446990966797,17.461434869252884,225.53659595452143,241.8236542125781,0.13025306898031588
R318254_2548171_373,318254.2105234053,2548170.8247541543,109.22632932441552,23.032070547120103,173.1446990966797,200,373.1446990966797,17.449111526032254,238.03659595452143,258.49032087924473,0.13469859897645786
R318254_2548171_423,318254.2105234053,2548170.8247541543,109.22632932441552,23.032070547120103,173.1446990966797,250,423.1446990966797,17.43376316003362,250.53659595452143,275.1569875459114,0.1391441289725998
R318254_2548171_473,318254.2105234053,2548170.8247541543,109.22632932441552,23.032070547120103,173.1446990966797,300,473.1446990966797,17.41542185352523,263.03659595452143,291.8236542125781,0.1435896589687418
R318254_2548291_310,318254.2105234053,2548290.8247541543,109.22631514090541,23.033154034446284,210.1493377685547,100,310.1493377685547,17.08565890869744,230.18536134104386,245.38947282175673,0.1341433361508275
R318254_2548291_360,318254.2105234053,2548290.8247541543,109.22631514090541,23.033154034446284,210.1493377685547,150,360.1493377685547,17.07508762021844,242.68536134104386,262.0561394884234,0.13858886614696947
R316730_2548012_365,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,50,364.9520568847656,5.987785159048158,275.1983248954777,294.96932963587483,0.15682137892336617
R316730_2548012_415,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,100,414.9520568847656,5.977174993319906,281.1138217216496,305.0514931287134,0.15925971305420905
R316730_2548012_465,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,150,464.9520568847656,5.9644093286862585,293.6138217216496,321.7181597953801,0.16370524305035103
R316730_2548012_515,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,200,514.9520568847656,5.949507194328731,306.1138217216496,338.3848264620467,0.168150773046493
R316730_2548012_565,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,250,564.9520568847656,15.932490639468014,318.6138217216496,355.0514931287134,0.17259630304263499
R316730_2548012_615,316729.8100456512,2548011.5556927854,109.21147714002585,23.030465053529916,314.9520568847656,300,614.9520568847656,15.913384626452697,331.1138217216496,371.7181597953801,0.17704183303877696
R316730_2548132_355,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,50,354.7809143066406,5.732592411886756,290.2410072216595,309.1644167472129,0.16338710403697557
R316730_2548132_405,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,100,404.7809143066406,5.723006662134509,284.8854850658978,307.97556125811786,0.16238962196407414
R316730_2548132_455,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,150,454.7809143066406,5.711384152670419,297.3854850658978,324.64222792478455,0.16683515196021612
R316730_2548132_505,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,200,504.7809143066406,5.697741249324636,309.8854850658978,341.3088945914512,0.1712806819563581
R316730_2548132_555,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,250,554.7809143066406,15.682097032793138,322.3854850658978,357.97556125811786,0.17572621195250004
R316730_2548132_605,316729.8100456512,2548131.5556927854,109.21146283889722,23.031548532299794,304.7809143066406,300,604.7809143066406,15.664473211021132,334.8854850658978,374.6422279247845,0.18017174194864202
R317476_2548002_283,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,50,282.7098083496094,7.214844899067359,232.2131219577939,245.130605986928,0.13353285693904113
R317476_2548002_333,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,100,332.7098083496094,7.205547254828119,233.1908911736956,250.27504186949636,0.1344659922444508
R317476_2548002_383,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,150,382.7098083496094,7.193374403605176,245.6908911736956,266.94170853616305,0.13891152224059278
R317476_2548002_433,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,200,432.7098083496094,17.178350508078807,258.1908911736956,283.60837520282973,0.14335705223673473
R317476_2548002_483,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,250,482.7098083496094,17.16050517296597,270.6908911736956,300.27504186949636,0.1478025822328767
R317476_2548002_533,317476.01549034886,2548002.219714637,109.21875770046898,23.030462897952262,232.70980834960938,300,532.7098083496094,17.1398732531745,283.1908911736956,316.94170853616305,0.15224811222901868
R317476_2548122_252,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,50,251.59121704101562,6.882364563075313,248.72938361398823,259.0536517007395,0.14057877418957773
R317476_2548122_302,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,100,301.5912170410156,6.875425200793472,232.61494142445372,247.1058761778717,0.13630158228333483
R317476_2548122_352,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,150,351.5912170410156,6.8658122305865845,245.11494142445372,263.77254284453835,0.1407471122794768
R317476_2548122_402,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,200,401.5912170410156,6.853543388980654,257.6149414244537,280.43920951120504,0.14519264227561876
R317476_2548122_452,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,250,451.5912170410156,16.838641180062027,270.1149414244537,297.1058761778717,0.14963817227176074
R317476_2548122_502,317476.01549034886,2548122.219714637,109.21874345753909,23.031546381033568,201.59121704101562,300,501.5912170410156,16.821132739244533,282.6149414244537,313.77254284453835,0.15408370226790272
R320414_2547152_628,320413.7079100061,2547152.3448070497,109.24751528125468,23.02310934841312,328.4283752441406,300,628.4283752441406,18.33909989362364,281.98559625443346,323.71296085811184,0.14470007569129414
R317872_2549275_304,317871.8358050099,2549274.67785425,109.22246830832295,23.041995405566176,254.4922332763672,50,304.4922332763672,4.327513848859795,323.09231482291676,337.8250009292807,0.18551094766983814
R317872_2549275_354,317871.8358050099,2549274.67785425,109.22246830832295,23.041995405566176,254.4922332763672,100,354.4922332763672,14.32207807116454,310.4759144221192,329.37526719514983,0.18230008602870987
R317872_2549275_404,317871.8358050099,2549274.67785425,109.22246830832295,23.041995405566176,254.4922332763672,150,404.4922332763672,14.315157094468617,322.9759144221192,346.0419338618165,0.18674561602485185
R317872_2549275_454,317871.8358050099,2549274.67785425,109.22246830832295,23.041995405566176,254.4922332763672,200,454.4922332763672,14.306758018649958,335.4759144221192,362.70860052848315,0.19119114602099382
R317872_2549395_329,317871.8358050099,2549394.67785425,109.22245408711433,23.043078889259924,228.79510498046875,100,328.79510498046875,4.062013245091364,319.5108601588923,336.2687855739314,0.18734029395493978
R317872_2549395_379,317871.8358050099,2549394.67785425,109.22245408711433,23.043078889259924,228.79510498046875,150,378.79510498046875,14.05621647700869,324.3720204372126,345.2966125189183,0.1894572279886739
R317872_2549395_429,317871.8358050099,2549394.67785425,109.22245408711433,23.043078889259924,228.79510498046875,200,428.79510498046875,14.049024139593286,336.8720204372126,361.963279185585,0.19390275798481588
R317872_2549395_479,317871.8358050099,2549394.67785425,109.22245408711433,23.043078889259924,228.79510498046875,250,478.79510498046875,14.040443167808974,349.3720204372126,378.6299458522517,0.19834828798095785
R317872_2549395_529,317871.8358050099,2549394.67785425,109.22245408711433,23.043078889259924,228.79510498046875,300,528.7951049804688,14.030481800559798,361.8720204372126,395.2966125189183,0.20279381797709983
R317872_2549515_315,317871.8358050099,2549514.67785425,109.22243986504597,23.044162372796997,265.4971008300781,50,315.4971008300781,3.80757733122104,334.11908273804687,349.76884114055343,0.19424045001069382
R317872_2549515_365,317871.8358050099,2549514.67785425,109.22243986504597,23.044162372796997,265.4971008300781,100,365.4971008300781,13.80246275949925,328.8784541776628,348.69487924683597,0.19327799168119458
R317872_2549515_415,317871.8358050099,2549514.67785425,109.22243986504597,23.044162372796997,265.4971008300781,150,415.4971008300781,13.79603033190628,341.3784541776628,365.36154591350265,0.19772352167733656
R317846_2547356_416,317846.2012849663,2547356.1393078705,109.22244549524119,23.02467003141382,216.2678680419922,200,416.2678680419922,19.90596909247148,204.56552986847282,228.6128522053055,0.11026068520310775
R317846_2547356_466,317846.2012849663,2547356.1393078705,109.22244549524119,23.02467003141382,216.2678680419922,250,466.2678680419922,19.874351384900606,217.06552986847282,245.2795188719722,0.11470621519924973
R317846_2547356_516,317846.2012849663,2547356.1393078705,109.22244549524119,23.02467003141382,216.2678680419922,300,516.2678680419922,19.837638582236565,229.56552986847282,261.9461855386388,0.11915174519539169
R317966_2547236_275,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,50,275.3718566894531,10.68613225216103,158.7703338661858,171.07632192364025,0.09097971845214325
R317966_2547236_325,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,100,325.3718566894531,20.666426485032446,171.2703338661858,187.74298859030694,0.09542524844828523
R317966_2547236_375,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,150,375.3718566894531,20.640404457125626,183.7703338661858,204.40965525697356,0.0998707784444272
R317966_2547236_425,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,200,425.3718566894531,20.608179535504362,196.2703338661858,221.07632192364025,0.10431630844056917
R317966_2547236_475,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,250,475.3718566894531,20.56988992908508,208.7703338661858,237.74298859030694,0.10876183843671115
R317966_2547236_525,317966.2012849663,2547236.1393078705,109.22363028431558,23.023599691936177,225.37185668945312,300,525.3718566894531,20.525696768728977,221.2703338661858,254.4096552569736,0.11320736843285312
R317966_2547356_274,317966.2012849663,2547356.1393078705,109.22361608505612,23.024683178831722,223.82614135742188,50,273.8261413574219,10.177402015838055,166.48252068901778,178.65969913546962,0.09578021836795628
R317966_2547356_324,317966.2012849663,2547356.1393078705,109.22361608505612,23.024683178831722,223.82614135742188,100,323.8261413574219,20.16004725779203,178.27549071058354,194.61933582370204,0.10001021993136903
R317966_2547356_374,317966.2012849663,2547356.1393078705,109.22361608505612,23.024683178831722,223.82614135742188,150,373.8261413574219,20.13705772958734,190.77549071058354,211.28600249036873,0.10445574992751101
R318809_2547801_257,318808.72529832093,2547800.6061558253,109.23178250251802,23.028788376891093,156.7248992919922,100,256.7248992919922,8.900383690419545,188.27556058823757,199.0276355292369,0.1090911242968749
R318809_2547801_307,318808.72529832093,2547800.6061558253,109.23178250251802,23.028788376891093,156.7248992919922,150,306.7248992919922,18.888905943628743,194.61013242661647,209.52887403428247,0.11165720772171092
R318809_2547801_357,318808.72529832093,2547800.6061558253,109.23178250251802,23.028788376891093,156.7248992919922,200,356.7248992919922,18.873195508301663,207.11013242661647,226.19554070094915,0.1161027377178529
R318809_2547801_407,318808.72529832093,2547800.6061558253,109.23178250251802,23.028788376891093,156.7248992919922,250,406.7248992919922,18.853298253111063,219.61013242661647,242.8622073676158,0.12054826771399488
R318809_2547801_457,318808.72529832093,2547800.6061558253,109.23178250251802,23.028788376891093,156.7248992919922,300,456.7248992919922,18.829271717522758,232.11013242661647,259.52887403428247,0.12499379771013686
R318809_2547921_251,318808.72529832093,2547920.6061558253,109.23176836484926,23.02987186787014,151.415283203125,100,251.415283203125,8.45113882198008,198.03414155117545,208.3437484847692,0.11466710282275873
R318809_2547921_301,318808.72529832093,2547920.6061558253,109.23176836484926,23.02987186787014,151.415283203125,150,301.415283203125,18.441197282953468,201.27143733771516,215.7477109379756,0.11628902394395246
R318809_2547921_351,318808.72529832093,2547920.6061558253,109.23176836484926,23.02987186787014,151.415283203125,200,351.415283203125,18.42743153708875,213.77143733771516,232.41437760464225,0.12073455394009444
R318809_2547921_401,318808.72529832093,2547920.6061558253,109.23176836484926,23.02987186787014,151.415283203125,250,401.415283203125,18.40987789832151,226.27143733771516,249.08104427130894,0.12518008393623642
R318809_2547921_451,318808.72529832093,2547920.6061558253,109.23176836484926,23.02987186787014,151.415283203125,300,451.415283203125,18.388582284998307,238.77143733771516,265.74771093797557,0.1296256139323784
R316341_2546435_335,316340.60620567383,2546434.690216067,109.20786859853511,23.01618459157377,284.6748046875,50,334.6748046875,7.946426282478882,221.1303616693625,238.3782620599875,0.125818206854805
R316341_2546435_385,316340.60620567383,2546434.690216067,109.20786859853511,23.01618459157377,284.6748046875,100,384.6748046875,7.931858110673318,231.22564263453177,252.64020969182343,0.12953069109540638
R316341_2546435_435,316340.60620567383,2546434.690216067,109.20786859853511,23.01618459157377,284.6748046875,150,434.6748046875,17.913920897822038,243.72564263453177,269.30687635849006,0.13397622109154836
R316341_2546435_485,316340.60620567383,2546434.690216067,109.20786859853511,23.01618459157377,284.6748046875,200,484.6748046875,17.892656418740174,256.22564263453177,285.97354302515674,0.1384217510876903
R316341_2546555_305,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,50,305.46946716308594,7.800761194527709,223.30287214726036,238.11699441085085,0.12710207103260865
R316341_2546555_355,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,100,355.46946716308594,7.788611120763761,226.89556547611778,245.87635440637493,0.12883233024076893
R316341_2546555_405,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,150,405.46946716308594,17.773186217615617,239.39556547611778,262.5430210730416,0.1332778602369109
R316341_2546555_455,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,200,455.46946716308594,17.754521374084675,251.89556547611778,279.2096877397083,0.13772339023305286
R316341_2546555_505,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,250,505.46946716308594,17.732658422287173,264.3955654761178,295.87635440637496,0.14216892022919483
R316341_2546555_555,316340.60620567383,2546554.690216067,109.20785427847193,23.017268070153488,255.46946716308594,300,555.4694671630859,17.707645830536308,276.8955654761178,312.5430210730416,0.1466144502253368
