site_id,atomic_task_id,feasible,min_twohop_margin_db,total_energy_kwh
R319718_2548322_476,P02_G003_A02,1,4.142572096733218,0.2598752996594159
R319718_2548442_493,P02_G003_A02,1,4.034253687114543,0.2661706816948619
R319278_2547659_275,P02_G004_A00,1,1.9889604837150046,0.3492757672263266
R319278_2547659_325,P02_G004_A00,1,1.9902333278932645,0.3537212972224686
R319278_2547659_375,P02_G004_A00,1,1.9906330032602852,0.35816682721861054
R319278_2547659_425,P02_G004_A00,1,1.9901592687340326,0.3626123572147525
R319278_2547659_475,P02_G004_A00,1,1.988812410062991,0.3670578872108945
R319278_2547779_245,P02_G004_A00,1,2.1794198139673284,0.3573890663387691
R319278_2547779_295,P02_G004_A00,1,2.18129663322388,0.3559866568278158
R319278_2547779_345,P02_G004_A00,1,2.1822613105754556,0.3604321868239577
R319278_2547779_395,P02_G004_A00,1,2.182313238006742,0.36487771682009973
R319278_2547779_445,P02_G004_A00,1,2.1814523827800656,0.3693232468162417
R319278_2547899_264,P02_G004_A00,1,2.3752797506096215,0.36206726695626523
R319278_2547899_314,P02_G004_A00,1,2.376874670425252,0.3626497062738384
R320320_2548281_304,P02_G005_A00,1,0.9328003459004321,0.2877373260017072
R320320_2548281_354,P02_G005_A00,1,0.9333964170916289,0.2900423674927427
R320320_2548281_404,P02_G005_A00,1,0.9333078046905001,0.2944878974888847
R320320_2548281_454,P02_G005_A00,1,0.9325345506028242,0.29893342748502666
R320320_2548401_306,P02_G005_A00,1,1.0842251239392908,0.29195672949755547
R320320_2548401_356,P02_G005_A00,1,1.0848239822296648,0.29456601466103804
R320320_2548401_406,P02_G005_A00,1,1.0847138620456604,0.29901154465718005
R320320_2548401_456,P02_G005_A00,1,1.0838948173116734,0.303457074653322
R320320_2548401_506,P02_G005_A00,1,1.0823672490032124,0.30790260464946395
R320320_2548521_315,P02_G005_A00,1,1.23703186098669,0.29538838064392214
R320320_2548521_365,P02_G005_A00,1,1.2375178588994658,0.29983391064006415
R320320_2548521_415,P02_G005_A00,1,1.23726949801258,0.30427944063620616
R316647_2546854_345,P02_G006_A00,1,1.1487390911104853,0.24421142436527882
R316647_2546854_395,P02_G006_A00,1,1.149139860577307,0.24713270520267278
R316647_2546854_445,P02_G006_A00,1,1.1488210608498832,0.2515782351988148
R316647_2546854_495,P02_G006_A00,1,1.1477828503622334,0.25602376519495673
R316647_2546854_545,P02_G006_A00,1,1.1460257448860887,0.26046929519109874
R316647_2546974_311,P02_G006_A00,1,1.1701801577235074,0.248528856506406
R316647_2546974_361,P02_G006_A00,1,1.1710741191903224,0.24694547832563896
R316647_2546974_411,P02_G006_A00,1,1.1712449330767072,0.25139100832178096
R316647_2546974_461,P02_G006_A00,1,1.170692514057336,0.2558365383179229
R316647_2546974_511,P02_G006_A00,1,1.1694171380494254,0.2602820683140649
R316647_2546974_561,P02_G006_A00,1,1.1674194417535375,0.26472759831020687
R316647_2547094_337,P02_G006_A00,1,1.1887957956484314,0.2478397015338295
R318467_2547712_451,P02_G007_A00,1,0.7427557869190764,0.42126599444809887
R318467_2547832_438,P02_G007_A00,1,0.9194446280559276,0.4251813640836125
R318467_2547832_488,P02_G007_A00,1,0.9182106933122327,0.4296268940797545
R318467_2547952_309,P02_G007_A00,1,0.8700091158506496,0.4187875626246961
R318467_2547952_359,P02_G007_A00,1,0.8728061833988221,0.4232330926208381
R318467_2547952_409,P02_G007_A00,1,0.874929431959913,0.42767862261698003
R318467_2547952_459,P02_G007_A00,1,0.8763778720955457,0.432124152613122
R318467_2548072_285,P02_G007_A00,1,0.7774054158664399,0.42174022728699456
R314356_2549594_740,P02_G008_A00,1,0.33038381808205486,0.572570953716038
R317418_2546444_506,P02_G009_A00,1,0.7899415468424849,0.2998068388421157
R317418_2546564_497,P02_G009_A00,1,0.8752582330718042,0.3020597151766325
R317418_2546564_547,P02_G009_A00,1,0.873237940343472,0.30650524517277444
R317418_2546684_432,P02_G009_A00,1,0.9596410031985556,0.2995765978102485
R317418_2546684_482,P02_G009_A00,1,0.9584756382717359,0.3040221278063905
R317418_2546684_532,P02_G009_A00,1,0.956622134336115,0.3084676578025325
R313597_2549140_722,P02_G010_A00,1,0.02697066595830222,0.506595362318556
R313717_2548900_664,P02_G010_A00,1,0.365836005255062,0.49142339779367583
R313717_2548900_714,P02_G010_A00,1,1.4545753049156929,0.4958689277898177
R313717_2549020_713,P02_G010_A00,1,0.26245587642645773,0.49873246282991757
R313717_2549020_763,P02_G010_A00,1,0.2555292474345805,0.5031779928260595
R319744_2547890_294,P02_G011_A00,1,0.0786088218652452,0.30022628241643806
R319744_2547890_344,P02_G011_A00,1,0.079217730286814,0.30467181241258
R319744_2547890_394,P02_G011_A00,1,0.07926421267089268,0.309117342408722
R319744_2547890_444,P02_G011_A00,1,0.07874825095947813,0.31356287240486397
R319744_2547890_494,P02_G011_A00,1,0.07767004557396717,0.3180084024010059
R319744_2548010_303,P02_G011_A00,1,0.2292660986274626,0.30576032997829494
R319744_2548010_353,P02_G011_A00,1,0.22978398358260677,0.3102058599744369
R319744_2548010_403,P02_G011_A00,1,0.22971958862203223,0.31465138997057884
R319744_2548010_453,P02_G011_A00,1,0.22907293964465225,0.31909691996672085
R319744_2548130_303,P02_G011_A00,1,0.3816767836946866,0.3104022046893784
R319744_2548130_353,P02_G011_A00,1,0.3822225549759821,0.3148477346855204
R319744_2548130_403,P02_G011_A00,1,0.3821652474232877,0.3192932646816624
R316843_2548231_396,P02_G012_A00,1,3.877851393515101,0.1777391583839007
R316843_2548231_446,P02_G012_A00,1,3.8813990502624165,0.18218468838004265
R316843_2548231_496,P02_G012_A00,1,3.883598766437288,0.18663021837618465
R316843_2548231_546,P02_G012_A00,1,3.8844484920274454,0.1910757483723266
R316843_2548231_596,P02_G012_A00,1,3.8839474344875384,0.19552127836846858
R316843_2548351_397,P02_G012_A00,1,3.917533863307412,0.1820825300346241
R316843_2548351_447,P02_G012_A00,1,3.921081709686433,0.18652806003076608
R316843_2548351_497,P02_G012_A00,1,3.9232692181282687,0.19097359002690806
R316843_2548351_547,P02_G012_A00,1,3.924094331270652,0.19541912002305004
R316843_2548471_434,P02_G012_A00,1,3.952363379461403,0.1896823118927172
R316843_2548471_484,P02_G012_A00,1,3.9549184787086347,0.19412784188885918
R316843_2548471_534,P02_G012_A00,1,3.9561014968168706,0.19857337188500115
R317118_2550000_544,P02_G013_A00,1,4.995844779042642,0.37127529851824603
R317118_2550000_594,P02_G013_A00,1,4.995046952406113,0.37572082851438804
R317118_2550120_565,P02_G013_A00,1,4.8689260009628725,0.37792923059567285
R317118_2550120_615,P02_G013_A00,1,4.86745480981034,0.3823747605918148
R317118_2550240_591,P02_G013_A00,1,4.735683338426043,0.38515219353431274
R317118_2550240_641,P02_G013_A00,1,4.73337610296403,0.3895977235304547
R316730_2547998_357,P02_G014_A00,1,6.0194831627628105,0.17262218282623742
R316730_2547998_407,P02_G014_A00,1,6.009142997511702,0.17365771672571717
R316730_2547998_457,P02_G014_A00,1,5.9966297877134735,0.17810324672185915
R316730_2547998_507,P02_G014_A00,1,5.981962334569488,0.18254877671800113
R316730_2547998_557,P02_G014_A00,1,5.96516251553787,0.1869943067141431
R316730_2547998_607,P02_G014_A00,1,7.568688410447109,0.19143983671028508
R316730_2548118_344,P02_G014_A00,1,5.764283994708023,0.17790803825084925
R316730_2548118_394,P02_G014_A00,1,5.755080300181845,0.1765134594281093
R316730_2548118_444,P02_G014_A00,1,5.743822766339562,0.18095898942425132
R316730_2548118_494,P02_G014_A00,1,5.730527374357081,0.18540451942039327
R316730_2548118_544,P02_G014_A00,1,5.715212874155043,0.18985004941653524
R316730_2548118_594,P02_G014_A00,1,7.573099574150689,0.19429557941267722
R317583_2547634_446,P02_G015_A00,1,6.126505249526673,0.4128806213230848
R317583_2547634_496,P02_G015_A00,1,6.119168589126517,0.4173261513192268
R317583_2547634_546,P02_G015_A00,1,6.109588772687189,0.42177168131536874
R317703_2547514_420,P02_G015_A00,1,6.237188308831577,0.40362543302596016
R317703_2547514_470,P02_G015_A00,1,6.230897468381102,0.4080709630221021
R317703_2547514_520,P02_G015_A00,1,6.222300878384246,0.4125164930182441
R317703_2547634_447,P02_G015_A00,1,6.419357386364936,0.4106420343943029
R317703_2547634_497,P02_G015_A00,1,6.411479959717951,0.4150875643904449
R317703_2547634_547,P02_G015_A00,1,6.4012045703672555,0.41953309438658687
R315837_2548257_450,P02_G016_A00,1,0.11115820295812284,0.5093497070255588
R315837_2548257_500,P02_G016_A00,1,0.10946087759289469,0.5137952370217007
R315837_2548257_550,P02_G016_A00,1,0.10719807392507619,0.5182407670178427
R315837_2548257_600,P02_G016_A00,1,0.10437067571365333,0.5226862970139847
R315837_2548257_650,P02_G016_A00,1,0.10097978571626243,0.5271318270101266
R315837_2548377_471,P02_G016_A00,1,0.24605254694249368,0.5147755231068409
R315837_2548377_521,P02_G016_A00,1,0.24405601932193122,0.5192210531029828
R315837_2548377_571,P02_G016_A00,1,0.2414764887243308,0.5236665830991248
R315837_2548377_621,P02_G016_A00,1,0.23831499390362865,0.5281121130952668
R315837_2548377_671,P02_G016_A00,1,0.23457280600342756,0.5325576430914087
R315837_2548497_475,P02_G016_A00,1,0.382340351358053,0.5187644589109459
R315837_2548497_525,P02_G016_A00,1,0.3802320334321223,0.5232099889070878
R316564_2547511_353,P02_G017_A00,1,6.5601697651136845,0.28069668457536645
R316564_2547511_403,P02_G017_A00,1,6.55692451970414,0.28514221457150846
R316564_2547511_453,P02_G017_A00,1,6.551184688451656,0.2895877445676504
R316564_2547511_503,P02_G017_A00,1,6.542960149821596,0.29403327456379236
R316564_2547511_553,P02_G017_A00,1,6.532265005575539,0.29847880455993436
R316564_2547631_376,P02_G017_A00,1,6.471069764274475,0.2863193061531414
R316564_2547631_426,P02_G017_A00,1,6.458651860519495,0.29076483614928333
R316564_2547631_476,P02_G017_A00,1,6.443833336361479,0.2952103661454253
R316564_2547631_526,P02_G017_A00,1,6.426638804727617,0.2996558961415673
R316564_2547631_576,P02_G017_A00,1,6.471914272093841,0.3041014261377093
R316564_2547631_626,P02_G017_A00,1,6.459679608453584,0.3085469561338512
R316564_2547751_419,P02_G017_A00,1,6.217201531246673,0.2936976413681961
R317680_2550980_343,P02_G018_A00,1,1.1068677648688094,0.4987858609699742
R317680_2550980_393,P02_G018_A00,1,1.1037352374651022,0.5022157485341667
R317680_2550980_443,P02_G018_A00,1,1.0998934239670035,0.5066612785303088
R317680_2550980_493,P02_G018_A00,1,1.1076330758035198,0.5111068085264507
R317680_2550980_543,P02_G018_A00,1,1.1047037211371418,0.5155523385225926
R317680_2551100_385,P02_G018_A00,1,0.9207407510092054,0.5065285038596206
R317680_2551100_435,P02_G018_A00,1,0.9171670181872571,0.5109740338557625
R317680_2551100_485,P02_G018_A00,1,0.9243364659008506,0.5154195638519045
R317680_2551100_535,P02_G018_A00,1,0.9216378796189986,0.5198650938480465
R317680_2551220_385,P02_G018_A00,1,0.7408491512113784,0.511580423446232
R317680_2551220_435,P02_G018_A00,1,0.7374172397227312,0.5160259534423739
R317680_2551220_485,P02_G018_A00,1,0.744302938478171,0.5204714834385159
R316735_2547787_348,P02_G019_A00,1,3.747672698782452,0.17047766563977015
R316735_2547787_398,P02_G019_A00,1,3.748261133301142,0.16603213564362818
R316735_2547787_448,P02_G019_A00,1,3.7475404767785108,0.17029440148754882
R316735_2547787_498,P02_G019_A00,1,3.7455113806551594,0.1747399314836908
R316735_2547787_548,P02_G019_A00,1,3.7421756777875004,0.17918546147983277
R316735_2547787_598,P02_G019_A00,1,3.7375363769351395,0.18363099147597475
R316735_2547907_364,P02_G019_A00,1,3.632031684169391,0.17040834488579912
R316735_2547907_414,P02_G019_A00,1,3.6322117465231685,0.17110997563505595
R316735_2547907_464,P02_G019_A00,1,3.6311172799159976,0.17555550563119793
R316735_2547907_514,P02_G019_A00,1,3.6287492474950085,0.18000103562733988
R316735_2547907_564,P02_G019_A00,1,3.625109731227866,0.18444656562348188
R316735_2548027_365,P02_G019_A00,1,3.5119587619788177,0.17276140925705957
R321001_2545175_356,P02_G020_A00,1,1.133239472293198,0.30967999574388594
R321001_2545175_406,P02_G020_A00,1,1.1324541246308115,0.30523446574774393
R321001_2545175_456,P02_G020_A00,1,1.130952267717447,0.30421036042025135
R321001_2545175_506,P02_G020_A00,1,1.128734644625581,0.3086558904163933
R321001_2545175_556,P02_G020_A00,1,1.1258023514710658,0.3131014204125353
R321001_2545295_364,P02_G020_A00,1,1.3033809015254008,0.3032952490075025
R321001_2545295_414,P02_G020_A00,1,1.302448024928097,0.2997557399483306
R321001_2545295_464,P02_G020_A00,1,1.3007701173984998,0.30420126994447255
R321001_2545295_514,P02_G020_A00,1,1.2983480421463724,0.3086467999406145
R321001_2545295_564,P02_G020_A00,1,1.295183043851594,0.3130923299367565
R321001_2545415_354,P02_G020_A00,1,1.4761684013611642,0.3010124227939
R321001_2545415_404,P02_G020_A00,1,1.4753464922760884,0.29846088827765727
R316747_2547995_349,P02_G021_A00,1,5.282596627069424,0.17276108482134606
R316747_2547995_399,P02_G021_A00,1,5.284133527960776,0.1724418716731978
R316747_2547995_449,P02_G021_A00,1,5.28380609397054,0.17688740166933978
R316747_2547995_499,P02_G021_A00,1,5.281614746643982,0.18133293166548176
R316747_2547995_549,P02_G021_A00,1,5.277562305259835,0.18577846166162373
R316747_2547995_599,P02_G021_A00,1,5.2716539747549405,0.1902239916577657
R316747_2548115_345,P02_G021_A00,1,5.158205020079748,0.17879494606236523
R316747_2548115_395,P02_G021_A00,1,5.159848934194045,0.17611049606004403
R316747_2548115_445,P02_G021_A00,1,5.1596811481207965,0.180556026056186
R316747_2548115_495,P02_G021_A00,1,5.157701871784923,0.185001556052328
R316747_2548115_545,P02_G021_A00,1,5.15391358012333,0.18944708604846996
R316747_2548115_595,P02_G021_A00,1,5.14832100278133,0.19389261604461194
R318798_2544731_329,P02_G022_A00,1,0.8714429341215322,0.1702410518981931
R318798_2544731_379,P02_G022_A00,1,0.872322112006529,0.17468658189433506
R318798_2544731_429,P02_G022_A00,1,0.8725262200987913,0.17913211189047706
R318798_2544731_479,P02_G022_A00,1,0.8720551632185192,0.18357764188661901
R318798_2544851_316,P02_G022_A00,1,0.9995675415180187,0.16404800666226158
R318798_2544851_366,P02_G022_A00,1,1.000650757333247,0.16849353665840355
R318798_2544851_416,P02_G022_A00,1,1.0010387140646486,0.17293906665454553
R318798_2544851_466,P02_G022_A00,1,1.0007312253758727,0.1773845966506875
R318798_2544971_333,P02_G022_A00,1,1.1282874401283038,0.16057339037394147
R318798_2544971_383,P02_G022_A00,1,1.1291517757363891,0.16501892037008345
R318798_2544971_433,P02_G022_A00,1,1.1292999047926457,0.16946445036622543
R318798_2544971_483,P02_G022_A00,1,1.1287317540141402,0.1739099803623674
R320878_2547577_563,P02_G023_A00,1,3.312756982535433,0.39969715300100206
R317846_2547356_416,P02_G024_A00,1,7.313485685881261,0.23888882500746011
R317846_2547356_466,P02_G024_A00,1,7.3155267746017785,0.24333435500360207
R317846_2547356_516,P02_G024_A00,1,7.3145917820060475,0.24777988499974404
R317966_2547236_275,P02_G024_A00,1,0.6790140679491827,0.2196078582564956
R317966_2547236_325,P02_G024_A00,1,0.6567698534165913,0.2240533882526376
R317966_2547236_375,P02_G024_A00,1,5.1642440298625445,0.22849891824877955
R317966_2547236_425,P02_G024_A00,1,5.104401392207606,0.23294444824492153
R317966_2547236_475,P02_G024_A00,1,6.887769044310687,0.2373899782410635
R317966_2547236_525,P02_G024_A00,1,6.886430717285748,0.24183550823720545
R317966_2547356_274,P02_G024_A00,1,0.17114113496977268,0.22440835817230864
R317966_2547356_324,P02_G024_A00,1,0.1515230778865373,0.22863835973572139
R317966_2547356_374,P02_G024_A00,1,4.309064085943305,0.23308388973186336
R319031_2548268_378,P02_G025_A00,1,5.848364095037141,0.2880760262179699
R319031_2548268_428,P02_G025_A00,1,5.843713950625357,0.2925215562141119
R319031_2548268_478,P02_G025_A00,1,5.836950527303941,0.2969670862102539
R319031_2548388_354,P02_G025_A00,1,6.096953746029627,0.2910695081609391
R319031_2548388_404,P02_G025_A00,1,6.093080008218621,0.29551503815708113
R319031_2548388_454,P02_G025_A00,1,6.086965915151353,0.2999605681532231
R319031_2548508_374,P02_G025_A00,1,6.343987821215421,0.29784842465362776
R319031_2548508_424,P02_G025_A00,1,6.338976284442651,0.3022939546497697
R319031_2548508_474,P02_G025_A00,1,6.331596663786698,0.3067394846459117
R318554_2547660_241,P03_G000_A00,1,4.948620117749812,0.45845832021438193
R318554_2547660_291,P03_G000_A00,1,4.9531466653327385,0.4629038502105239
R318554_2547660_341,P03_G000_A00,1,4.9559486843858025,0.46734938020666583
R318554_2547660_391,P03_G000_A00,1,4.95702283323493,0.47179491020280784
R318554_2547660_441,P03_G000_A00,1,4.956367829521611,0.4762404401989498
R318554_2547660_491,P03_G000_A00,1,4.953984455301423,0.48068597019509174
R318554_2547780_227,P03_G000_A00,1,4.933245000027995,0.4654219922210522
R318554_2547780_277,P03_G000_A00,1,4.938236117812934,0.4667645916626055
R318554_2547780_327,P03_G000_A00,1,4.941509467786815,0.4712101216587475
R318554_2547780_377,P03_G000_A00,1,4.943061160333954,0.47565565165488943
R318554_2547780_427,P03_G000_A00,1,4.942889349238143,0.48010118165103144
R318554_2547780_477,P03_G000_A00,1,4.940994238997348,0.4845467116471734
R318418_2545654_298,P03_G001_A00,1,0.16080235495346074,0.05436879566631366
R318418_2545654_348,P03_G001_A00,1,0.16209193781699582,0.05881432566245563
R318418_2545654_398,P03_G001_A00,1,0.16280846592000842,0.06325985565859761
R318418_2545654_448,P03_G001_A00,1,0.16295165555229119,0.06770538565473959
R318418_2545774_327,P03_G001_A00,1,0.25978933737101784,0.05949685165190789
R318418_2545774_377,P03_G001_A00,1,0.26076855921995445,0.06394238164804987
R318418_2545774_427,P03_G001_A00,1,0.26116142863540404,0.06838791164419183
R318418_2545774_477,P03_G001_A00,1,0.26096778647630003,0.07283344164033381
R318418_2545894_401,P03_G001_A00,1,0.3580413940300531,0.06970828137334766
R318418_2545894_451,P03_G001_A00,1,0.35815791888427384,0.07415381136948962
R318418_2545894_501,P03_G001_A00,1,0.3576746913424955,0.0785993413656316
R320650_2549132_301,P03_G002_A00,1,0.43459405234683857,0.3216026946365741
R320650_2549132_351,P03_G002_A00,1,0.437456154139511,0.32379689091801334
R320650_2549132_401,P03_G002_A00,1,0.4397089505342393,0.32824242091415534
R320650_2549132_451,P03_G002_A00,1,0.4413514920661612,0.3326879509102973
R320650_2549132_501,P03_G002_A00,1,0.4423830857440265,0.3371334809064393
R320650_2549252_281,P03_G002_A00,1,0.3961176642091857,0.3274127228998273
R320650_2549252_331,P03_G002_A00,1,0.3992010620153934,0.3264837688454699
R320650_2549252_381,P03_G002_A00,1,0.4016807864916956,0.3309292988416119
R320650_2549252_431,P03_G002_A00,1,0.4035558019630372,0.3353748288377539
R320650_2549252_481,P03_G002_A00,1,0.4048253243988853,0.33982035883389583
R320650_2549372_242,P03_G002_A00,1,0.353059569014178,0.33236602473265603
R320650_2549372_292,P03_G002_A00,1,0.3565777897842395,0.3279204947365141
R319460_2547617_313,P03_G003_A00,1,1.203210902417979,0.3074417542269847
R319460_2547617_363,P03_G003_A00,1,1.2038041377470847,0.3118872842231267
R319460_2547617_413,P03_G003_A00,1,1.2036687015399963,0.3163328142192687
R319460_2547617_463,P03_G003_A00,1,1.2028046619595187,0.3207783442154106
R319460_2547737_296,P03_G003_A00,1,1.3753203030944405,0.3107262180618489
R319460_2547737_346,P03_G003_A00,1,1.3761962799155185,0.31517174805799086
R319460_2547737_396,P03_G003_A00,1,1.3763141246045052,0.31961727805413287
R319460_2547737_446,P03_G003_A00,1,1.3756737754489734,0.3240628080502748
R319460_2547857_245,P03_G003_A00,1,1.5486516578314138,0.3126735844207924
R319460_2547857_295,P03_G003_A00,1,1.5503645665378087,0.31548944672094875
R319460_2547857_345,P03_G003_A00,1,1.5512886638184824,0.3199349767170907
R319460_2547857_395,P03_G003_A00,1,1.551423445983744,0.3243805067132327
R319278_2547659_275,P03_G004_A00,1,4.331709365588694,0.3492757672263266
R319278_2547659_325,P03_G004_A00,1,4.339439019067143,0.3537212972224686
R319278_2547659_375,P03_G004_A00,1,4.345679935652981,0.35816682721861054
R319278_2547659_425,P03_G004_A00,1,4.3504256716352785,0.3626123572147525
R319278_2547659_475,P03_G004_A00,1,4.353671312586357,0.3670578872108945
R319278_2547779_195,P03_G004_A00,1,4.285557763126263,0.36183459633491105
R319278_2547779_245,P03_G004_A00,1,4.295579969533023,0.3573890663387691
R319278_2547779_295,P03_G004_A00,1,4.304137145264136,0.3559866568278158
R319278_2547779_345,P03_G004_A00,1,4.311220572914351,0.3604321868239577
R319278_2547779_395,P03_G004_A00,1,4.316823006026226,0.36487771682009973
R319278_2547779_445,P03_G004_A00,1,4.320938693655862,0.3693232468162417
R319278_2547899_214,P03_G004_A00,1,4.250596797809422,0.36651279695240724
R319454_2546358_284,P03_G005_A00,1,1.0967095026109064,0.1330563685695927
R319454_2546358_334,P03_G005_A00,1,1.0967523007743978,0.13750189856573464
R319454_2546358_384,P03_G005_A00,1,1.0960841793100542,0.14194742856187664
R319454_2546358_434,P03_G005_A00,1,1.094705466236178,0.1463929585580186
R319454_2546358_484,P03_G005_A00,1,1.0926168380683094,0.15083848855416057
R319454_2546478_325,P03_G005_A00,1,1.2783004263806248,0.14050944716163863
R319454_2546478_375,P03_G005_A00,1,1.2777380627704105,0.1449549771577806
R319454_2546478_425,P03_G005_A00,1,1.2764347052300593,0.14940050715392258
R319454_2546478_475,P03_G005_A00,1,1.2743910206569922,0.15384603715006456
R319454_2546598_342,P03_G005_A00,1,1.4631513614319829,0.14603461662206346
R319454_2546598_392,P03_G005_A00,1,1.4623032845762651,0.15048014661820544
R319454_2546598_442,P03_G005_A00,1,1.4606821878413285,0.15492567661434742
R316647_2546854_345,P03_G006_A00,1,1.1487390911104853,0.24421142436527882
R316647_2546854_395,P03_G006_A00,1,1.149139860577307,0.24713270520267278
R316647_2546854_445,P03_G006_A00,1,1.1488210608498832,0.2515782351988148
R316647_2546854_495,P03_G006_A00,1,1.1477828503622334,0.25602376519495673
R316647_2546854_545,P03_G006_A00,1,1.1460257448860887,0.26046929519109874
R316647_2546974_311,P03_G006_A00,1,1.1701801577235074,0.248528856506406
R316647_2546974_361,P03_G006_A00,1,1.1710741191903224,0.24694547832563896
R316647_2546974_411,P03_G006_A00,1,1.1712449330767072,0.25139100832178096
R316647_2546974_461,P03_G006_A00,1,1.170692514057336,0.2558365383179229
R316647_2546974_511,P03_G006_A00,1,1.1694171380494254,0.2602820683140649
R316647_2546974_561,P03_G006_A00,1,1.1674194417535375,0.26472759831020687
R316647_2547094_337,P03_G006_A00,1,1.1887957956484314,0.2478397015338295
R318467_2547712_451,P03_G007_A00,1,0.7427557869190764,0.42126599444809887
R318467_2547832_438,P03_G007_A00,1,0.9194446280559276,0.4251813640836125
R318467_2547832_488,P03_G007_A00,1,0.9182106933122327,0.4296268940797545
R318467_2547952_309,P03_G007_A00,1,0.8700091158506496,0.4187875626246961
R318467_2547952_359,P03_G007_A00,1,0.8728061833988221,0.4232330926208381
R318467_2547952_409,P03_G007_A00,1,0.874929431959913,0.42767862261698003
R318467_2547952_459,P03_G007_A00,1,0.8763778720955457,0.432124152613122
R318467_2548072_285,P03_G007_A00,1,0.7774054158664399,0.42174022728699456
R314356_2549594_740,P03_G008_A00,1,0.33038381808205486,0.572570953716038
R317418_2546444_506,P03_G009_A00,1,0.7899415468424849,0.2998068388421157
R317418_2546564_497,P03_G009_A00,1,0.8752582330718042,0.3020597151766325
R317418_2546564_547,P03_G009_A00,1,0.873237940343472,0.30650524517277444
R317418_2546684_432,P03_G009_A00,1,0.9596410031985556,0.2995765978102485
R317418_2546684_482,P03_G009_A00,1,0.9584756382717359,0.3040221278063905
R317418_2546684_532,P03_G009_A00,1,0.956622134336115,0.3084676578025325
R313597_2549140_722,P03_G010_A00,1,0.02697066595830222,0.506595362318556
R313717_2548900_664,P03_G010_A00,1,0.365836005255062,0.49142339779367583
R313717_2548900_714,P03_G010_A00,1,1.4545753049156929,0.4958689277898177
R313717_2549020_713,P03_G010_A00,1,0.26245587642645773,0.49873246282991757
R313717_2549020_763,P03_G010_A00,1,0.2555292474345805,0.5031779928260595
R320355_2548088_295,P03_G011_A00,1,1.2985627939715414,0.32627315700750176
R320355_2548088_345,P03_G011_A00,1,1.2993564880832764,0.3247994762951271
R320355_2548088_395,P03_G011_A00,1,1.2994053301743094,0.32924500629126907
R320355_2548088_445,P03_G011_A00,1,1.2987092951158985,0.3336905362874111
R320355_2548088_495,P03_G011_A00,1,1.297268740949022,0.338136066283553
R320355_2548208_325,P03_G011_A00,1,1.455118362763713,0.329091566223466
R320355_2548208_375,P03_G011_A00,1,1.4554784027864116,0.33176048237616074
R320355_2548208_425,P03_G011_A00,1,1.4550662864588304,0.33620601237230274
R320355_2548208_475,P03_G011_A00,1,1.4538822335512123,0.34065154236844475
R320355_2548328_322,P03_G011_A00,1,1.4392812443471854,0.3314784965109847
R320355_2548328_372,P03_G011_A00,1,1.4428779227409905,0.3359240265071267
R320355_2548328_422,P03_G011_A00,1,1.4457070584982432,0.3403695565032687
R316843_2548231_396,P03_G012_A00,1,3.877851393515101,0.1777391583839007
R316843_2548231_446,P03_G012_A00,1,3.8813990502624165,0.18218468838004265
R316843_2548231_496,P03_G012_A00,1,3.883598766437288,0.18663021837618465
R316843_2548231_546,P03_G012_A00,1,3.8844484920274454,0.1910757483723266
R316843_2548231_596,P03_G012_A00,1,3.8839474344875384,0.19552127836846858
R316843_2548351_397,P03_G012_A00,1,3.917533863307412,0.1820825300346241
R316843_2548351_447,P03_G012_A00,1,3.921081709686433,0.18652806003076608
R316843_2548351_497,P03_G012_A00,1,3.9232692181282687,0.19097359002690806
R316843_2548351_547,P03_G012_A00,1,3.924094331270652,0.19541912002305004
R316843_2548471_434,P03_G012_A00,1,3.952363379461403,0.1896823118927172
R316843_2548471_484,P03_G012_A00,1,3.9549184787086347,0.19412784188885918
R316843_2548471_534,P03_G012_A00,1,3.9561014968168706,0.19857337188500115
R317118_2550000_544,P03_G013_A00,1,4.995844779042642,0.37127529851824603
R317118_2550000_594,P03_G013_A00,1,4.995046952406113,0.37572082851438804
R317118_2550120_565,P03_G013_A00,1,4.8689260009628725,0.37792923059567285
R317118_2550120_615,P03_G013_A00,1,4.86745480981034,0.3823747605918148
R317118_2550240_591,P03_G013_A00,1,4.735683338426043,0.38515219353431274
R317118_2550240_641,P03_G013_A00,1,4.73337610296403,0.3895977235304547
R316730_2547998_357,P03_G014_A00,1,6.0194831627628105,0.17262218282623742
R316730_2547998_407,P03_G014_A00,1,6.009142997511702,0.17365771672571717
R316730_2547998_457,P03_G014_A00,1,5.9966297877134735,0.17810324672185915
R316730_2547998_507,P03_G014_A00,1,5.981962334569488,0.18254877671800113
R316730_2547998_557,P03_G014_A00,1,5.96516251553787,0.1869943067141431
R316730_2547998_607,P03_G014_A00,1,7.568688410447109,0.19143983671028508
R316730_2548118_344,P03_G014_A00,1,5.764283994708023,0.17790803825084925
R316730_2548118_394,P03_G014_A00,1,5.755080300181845,0.1765134594281093
R316730_2548118_444,P03_G014_A00,1,5.743822766339562,0.18095898942425132
R316730_2548118_494,P03_G014_A00,1,5.730527374357081,0.18540451942039327
R316730_2548118_544,P03_G014_A00,1,5.715212874155043,0.18985004941653524
R316730_2548118_594,P03_G014_A00,1,7.573099574150689,0.19429557941267722
R317583_2547634_446,P03_G015_A00,1,6.126505249526673,0.4128806213230848
R317583_2547634_496,P03_G015_A00,1,6.119168589126517,0.4173261513192268
