pareto_id,sortie_id,uav_id,time,phase,x,y,z,distance_to_G01,los,L_fspl,L_path,L_max,M_C,M_C_LOS,direct_available
P01,M001,U01,487.9705596388432,cruise,318686.2012849663,2545556.1393078705,377.40115260074015,229.70115260074016,1,87.27748832253711,87.27748832253711,122.0,34.72251167746289,34.72251167746289,1
P01,M001,U01,488.41114844606636,cruise,318686.2012849663,2545556.1393078705,372.4071295487253,224.70712954872533,1,87.08656187447487,87.08656187447487,122.0,34.91343812552513,34.91343812552513,1
P01,M001,U01,488.8517372532895,cruise,318686.2012849663,2545556.1393078705,367.4131064967105,219.7131064967105,1,86.89134412552542,86.89134412552542,122.0,35.10865587447458,35.10865587447458,1
P01,M001,U01,489.2923260605126,cruise,318686.2012849663,2545556.1393078705,362.41908344469573,214.71908344469574,1,86.69163772728126,86.69163772728126,122.0,35.30836227271874,35.30836227271874,1
P01,M001,U01,489.73291486773576,cruise,318686.2012849663,2545556.1393078705,357.4250603926809,209.72506039268092,1,86.48723139680372,86.48723139680372,122.0,35.51276860319628,35.51276860319628,1
P01,M001,U01,490.1735036749589,cruise,318686.2012849663,2545556.1393078705,352.43103734066614,204.73103734066615,1,86.27789857307035,86.27789857307035,122.0,35.722101426929655,35.722101426929655,1
P01,M001,U01,490.61409248218206,cruise,318686.2012849663,2545556.1393078705,347.4370142886513,199.73701428865132,1,86.06339590748404,86.06339590748404,122.0,35.936604092515964,35.936604092515964,1
P01,M001,U01,491.05468128940515,cruise,318686.2012849663,2545556.1393078705,342.44299123663654,194.74299123663656,1,85.84346156322663,85.84346156322663,122.0,36.156538436773374,36.156538436773374,1
P01,M001,U01,491.4952700966283,cruise,318686.2012849663,2545556.1393078705,337.4489681846217,189.74896818462173,1,85.61781329365166,85.61781329365166,122.0,36.382186706348335,36.382186706348335,1
P01,M001,U01,491.93585890385145,cruise,318686.2012849663,2545556.1393078705,332.4549451326069,184.7549451326069,1,85.38614626434463,85.38614626434463,122.0,36.61385373565537,36.61385373565537,1
P01,M001,U01,492.3764477110746,cruise,318686.2012849663,2545556.1393078705,327.4609220805921,179.76092208059214,1,85.14813057669099,85.14813057669099,122.0,36.85186942330901,36.85186942330901,1
P01,M001,U01,492.8170365182977,cruise,318686.2012849663,2545556.1393078705,322.4668990285773,174.7668990285773,1,84.90340844247442,84.90340844247442,122.0,37.096591557525585,37.096591557525585,1
P01,M001,U01,493.25762532552085,cruise,318686.2012849663,2545556.1393078705,317.4728759765625,169.7728759765625,1,84.6515909487788,84.6515909487788,122.0,37.348409051221196,37.348409051221196,1
P01,M001,U01,493.698214132744,cruise,318686.2012849663,2545556.1393078705,312.4788529245477,164.77885292454772,1,84.39225433977018,84.39225433977018,122.0,37.607745660229824,37.607745660229824,1
P01,M001,U01,494.1388029399671,cruise,318686.2012849663,2545556.1393078705,307.4848298725329,159.7848298725329,1,84.12493572610836,84.12493572610836,122.0,37.87506427389164,37.87506427389164,1
P01,M001,U01,494.57939174719024,cruise,318686.2012849663,2545556.1393078705,302.49080682051806,154.79080682051807,1,83.84912811289072,83.84912811289072,122.0,38.150871887109275,38.150871887109275,1
P01,M001,U01,495.0199805544134,cruise,318686.2012849663,2545556.1393078705,297.4967837685033,149.7967837685033,1,83.56427461197018,83.56427461197018,122.0,38.43572538802982,38.43572538802982,1
P01,M001,U01,495.46056936163654,cruise,318686.2012849663,2545556.1393078705,292.5027607164885,144.80276071648854,1,83.26976167262977,83.26976167262977,122.0,38.73023832737023,38.73023832737023,1
P01,M001,U01,495.90115816885964,cruise,318686.2012849663,2545556.1393078705,287.5087376644737,139.8087376644737,1,82.96491112378207,82.96491112378207,122.0,39.03508887621793,39.03508887621793,1
P01,M001,U01,496.3417469760828,cruise,318686.2012849663,2545556.1393078705,282.5147146124589,134.81471461245889,1,82.64897076816342,82.64897076816342,122.0,39.35102923183658,39.35102923183658,1
P01,M001,U01,496.78233578330594,cruise,318686.2012849663,2545556.1393078705,277.5206915604441,129.82069156044412,1,82.32110320036759,82.32110320036759,122.0,39.67889679963241,39.67889679963241,1
P01,M001,U01,497.2229245905291,cruise,318686.2012849663,2545556.1393078705,272.5266685084293,124.8266685084293,1,81.98037243038306,81.98037243038306,122.0,40.019627569616944,40.019627569616944,1
P01,M001,U01,497.6635133977522,cruise,318686.2012849663,2545556.1393078705,267.53264545641446,119.83264545641447,1,81.62572777463288,81.62572777463288,122.0,40.37427222536712,40.37427222536712,1
P01,M001,U01,498.10410220497533,cruise,318686.2012849663,2545556.1393078705,262.5386224043997,114.8386224043997,1,81.2559843160583,81.2559843160583,122.0,40.7440156839417,40.7440156839417,1
P01,M001,U01,498.5446910121985,cruise,318686.2012849663,2545556.1393078705,257.54459935238486,109.84459935238488,1,80.86979901719319,80.86979901719319,122.0,41.13020098280681,41.13020098280681,1
P01,M001,U01,498.98527981942163,cruise,318686.2012849663,2545556.1393078705,252.55057630037007,104.85057630037008,1,80.46564127148642,80.46564127148642,122.0,41.53435872851358,41.53435872851358,1
P01,M001,U01,499.42586862664473,cruise,318686.2012849663,2545556.1393078705,247.55655324835524,99.85655324835525,1,80.04175626267485,80.04175626267485,122.0,41.95824373732515,41.95824373732515,1
P01,M001,U01,499.8664574338679,cruise,318686.2012849663,2545556.1393078705,242.56253019634048,94.86253019634049,1,79.59611891578726,79.59611891578726,122.0,42.40388108421274,42.40388108421274,1
P01,M001,U01,500.30704624109103,cruise,318686.2012849663,2545556.1393078705,237.56850714432565,89.86850714432566,1,79.12637538310744,79.12637538310744,122.0,42.873624616892556,42.873624616892556,1
P01,M001,U01,500.7476350483141,cruise,318686.2012849663,2545556.1393078705,232.57448409231085,84.87448409231087,1,78.62976778317417,78.62976778317417,122.0,43.370232216825826,43.370232216825826,1
P01,M001,U01,501.1882238555373,cruise,318686.2012849663,2545556.1393078705,227.58046104029603,79.88046104029604,1,78.10303609007289,78.10303609007289,122.0,43.89696390992711,43.89696390992711,1
P01,M001,U01,501.6288126627604,cruise,318686.2012849663,2545556.1393078705,222.58643798828126,74.88643798828127,1,77.5422883070052,77.5422883070052,122.0,44.457711692994806,44.457711692994806,1
P01,M001,U01,502.0694014699836,cruise,318686.2012849663,2545556.1393078705,217.59241493626644,69.89241493626645,1,76.94282576543571,76.94282576543571,122.0,45.057174234564286,45.057174234564286,1
P01,M001,U01,502.50999027720667,cruise,318686.2012849663,2545556.1393078705,212.59839188425164,64.89839188425165,1,76.29890354544798,76.29890354544798,122.0,45.701096454552015,45.701096454552015,1
P01,M001,U01,502.9505790844298,cruise,318686.2012849663,2545556.1393078705,207.60436883223682,59.90436883223683,1,75.6033947680096,75.6033947680096,122.0,46.39660523199041,46.39660523199041,1
P01,M001,U01,503.39116789165297,cruise,318686.2012849663,2545556.1393078705,202.61034578022205,54.91034578022206,1,74.84730840518512,74.84730840518512,122.0,47.15269159481488,47.15269159481488,1
P01,M001,U01,503.8317566988761,cruise,318686.2012849663,2545556.1393078705,197.61632272820722,49.916322728207234,1,74.01907651288302,74.01907651288302,122.0,47.98092348711698,47.98092348711698,1
P01,M001,U01,504.2723455060992,cruise,318686.2012849663,2545556.1393078705,192.62229967619243,44.92229967619244,1,73.1034644481382,73.1034644481382,122.0,48.8965355518618,48.8965355518618,1
P01,M001,U01,504.71293431332236,cruise,318686.2012849663,2545556.1393078705,187.62827662417763,39.92827662417764,1,72.07983614767963,72.07983614767963,122.0,49.92016385232037,49.92016385232037,1
P01,M001,U01,505.1535231205455,cruise,318686.2012849663,2545556.1393078705,182.63425357216283,34.934253572162845,1,70.919254199691,70.919254199691,122.0,51.080745800309,51.080745800309,1
P01,M001,U01,505.59411192776867,cruise,318686.2012849663,2545556.1393078705,177.640230520148,29.94023052014802,1,69.57932763028651,69.57932763028651,122.0,52.420672369713486,52.420672369713486,1
P01,M001,U01,506.03470073499176,cruise,318686.2012849663,2545556.1393078705,172.64620746813324,24.946207468133252,1,67.99431543193174,67.99431543193174,122.0,54.00568456806826,54.00568456806826,1
P01,M001,U01,506.4752895422149,cruise,318686.2012849663,2545556.1393078705,167.65218441611842,19.952184416118428,1,66.05403384013364,66.05403384013364,122.0,55.94596615986636,55.94596615986636,1
P01,M001,U01,506.91587834943806,cruise,318686.2012849663,2545556.1393078705,162.65816136410362,14.958161364103631,1,63.55178911322633,63.55178911322633,122.0,58.44821088677367,58.44821088677367,1
P01,M001,U01,507.3564671566612,cruise,318686.2012849663,2545556.1393078705,157.6641383120888,9.964138312088807,1,60.02301978109204,60.02301978109204,122.0,61.97698021890796,61.97698021890796,1
P01,M001,U01,507.7970559638843,cruise,318686.2012849663,2545556.1393078705,152.670115260074,4.97011526007401,1,53.981554042434766,53.981554042434766,122.0,68.01844595756523,68.01844595756523,1
P01,M001,U01,508.23764477110745,cruise,318686.2012849663,2545556.1393078705,147.67609220805917,0.023907791940814604,1,7.625014188248571,7.625014188248571,122.0,114.37498581175143,114.37498581175143,1
P01,M001,U01,508.6782335783306,cruise,318686.2012849663,2545556.1393078705,142.6820691560444,5.0179308439555825,1,54.06471826756464,54.06471826756464,122.0,67.93528173243536,67.93528173243536,1
P01,M001,U01,509.1188223855537,cruise,318686.2012849663,2545556.1393078705,137.68804610402958,10.011953895970407,1,60.06460165540939,60.06460165540939,122.0,61.93539834459061,61.93539834459061,1
P01,M001,U01,509.55941119277685,cruise,318686.2012849663,2545556.1393078705,132.6940230520148,15.005976947985175,1,63.57951033335827,63.57951033335827,122.0,58.42048966664173,58.42048966664173,1
P01,M001,U01,510.0,cruise,318686.2012849663,2545556.1393078705,127.69999999999999,20.0,1,66.07482474751174,66.07482474751174,122.0,55.92517525248826,55.92517525248826,1
P01,M001,U01,1100.7571235026237,cruise,324105.4192386115,2550581.156895364,412.35931396484375,7395.18556468996,0,117.43320635548066,127.43320635548066,122.0,-5.433206355480664,4.566793644519336,0
P01,M001,U01,1100.7571235026237,descent,324105.4192386115,2550581.156895364,412.35931396484375,7395.18556468996,0,117.43320635548066,127.43320635548066,122.0,-5.433206355480664,4.566793644519336,0
P01,M001,U01,1102.7209651909918,descent,324105.4192386115,2550581.156895364,407.4497097439236,7395.011487174477,0,117.43300189328416,127.43300189328416,122.0,-5.433001893284157,4.566998106715843,0
P01,M001,U01,1104.6848068793597,descent,324105.4192386115,2550581.156895364,402.5401055230035,7394.840665160636,0,117.43280125014793,127.43280125014793,122.0,-5.432801250147932,4.567198749852068,0
P01,M001,U01,1106.6486485677278,descent,324105.4192386115,2550581.156895364,397.63050130208336,7394.673098874049,0,117.43260442660178,127.43260442660178,122.0,-5.4326044266017846,4.5673955733982154,0
P01,M001,U01,1108.612490256096,descent,324105.4192386115,2550581.156895364,392.7208970811632,7394.50878853605,0,117.43241142316546,127.43241142316546,122.0,-5.432411423165462,4.567588576834538,0
P01,M001,U01,1110.5763319444638,descent,324105.4192386115,2550581.156895364,387.81129286024304,7394.3477343636905,0,117.4322222403487,127.4322222403487,122.0,-5.432222240348693,4.567777759651307,0
P01,M001,U01,1112.540173632832,descent,324105.4192386115,2550581.156895364,382.9016886393229,7394.18993656974,0,117.43203687865116,127.43203687865116,122.0,-5.432036878651161,4.567963121348839,0
P01,M001,U01,1114.5040153212,descent,324105.4192386115,2550581.156895364,377.9920844184028,7394.035395362684,0,117.43185533856247,127.43185533856247,122.0,-5.431855338562471,4.568144661437529,0
P01,M001,U01,1116.467857009568,descent,324105.4192386115,2550581.156895364,373.08248019748265,7393.884110946721,0,117.43167762056225,127.43167762056225,122.0,-5.431677620562255,4.568322379437745,0
P01,M001,U01,1118.431698697936,descent,324105.4192386115,2550581.156895364,368.1728759765625,7393.736083521767,0,117.43150372512002,127.43150372512002,122.0,-5.431503725120024,4.568496274879976,0
P01,M001,U01,1120.3955403863042,descent,324105.4192386115,2550581.156895364,363.2632717556424,7393.591313283445,0,117.43133365269527,127.43133365269527,122.0,-5.4313336526952725,4.5686663473047275,0
P01,M001,U01,1122.359382074672,descent,324105.4192386115,2550581.156895364,358.3536675347222,7393.449800423092,0,117.43116740373742,127.43116740373742,122.0,-5.431167403737419,4.568832596262581,0
P01,M001,U01,1124.3232237630402,descent,324105.4192386115,2550581.156895364,353.4440633138021,7393.311545127751,0,117.43100497868582,127.43100497868582,122.0,-5.43100497868582,4.56899502131418,0
P01,M001,U01,1126.2870654514084,descent,324105.4192386115,2550581.156895364,348.53445909288195,7393.176547580178,0,117.43084637796977,127.43084637796977,122.0,-5.430846377969772,4.569153622030228,0
P01,M001,U01,1128.2509071397762,descent,324105.4192386115,2550581.156895364,343.6248548719618,7393.0448079588305,0,117.4306916020085,127.4306916020085,122.0,-5.430691602008494,4.569308397991506,0
P01,M001,U01,1130.2147488281444,descent,324105.4192386115,2550581.156895364,338.7152506510417,7392.916326437876,0,117.43054065121113,127.43054065121113,122.0,-5.430540651211132,4.569459348788868,0
P01,M001,U01,1132.1785905165125,descent,324105.4192386115,2550581.156895364,333.80564643012156,7392.791103187185,0,117.43039352597674,127.43039352597674,122.0,-5.43039352597674,4.56960647402326,0
P01,M001,U01,1134.1424322048804,descent,324105.4192386115,2550581.156895364,328.89604220920137,7392.669138372331,0,117.4302502266943,127.4302502266943,122.0,-5.430250226694298,4.569749773305702,0
P01,M001,U01,1136.1062738932485,descent,324105.4192386115,2550581.156895364,323.9864379882813,7392.55043215459,0,117.43011075374271,127.43011075374271,122.0,-5.43011075374271,4.56988924625729,0
P01,M001,U01,1138.0701155816166,descent,324105.4192386115,2550581.156895364,319.0768337673611,7392.434984690941,0,117.42997510749078,127.42997510749078,122.0,-5.429975107490776,4.570024892509224,0
P01,M001,U01,1140.0339572699845,descent,324105.4192386115,2550581.156895364,314.167229546441,7392.32279613406,0,117.42984328829723,127.42984328829723,122.0,-5.429843288297235,4.570156711702765,0
P01,M001,U01,1141.9977989583526,descent,324105.4192386115,2550581.156895364,309.25762532552085,7392.213866632326,0,117.42971529651068,127.42971529651068,122.0,-5.429715296510679,4.570284703489321,0
P01,M001,U01,1143.9616406467208,descent,324105.4192386115,2550581.156895364,304.3480211046007,7392.108196329814,0,117.42959113246965,127.42959113246965,122.0,-5.429591132469653,4.570408867530347,0
P01,M001,U01,1145.9254823350886,descent,324105.4192386115,2550581.156895364,299.4384168836806,7392.005785366296,0,117.42947079650254,127.42947079650254,122.0,-5.429470796502542,4.570529203497458,0
P01,M001,U01,1147.8893240234568,descent,324105.4192386115,2550581.156895364,294.5288126627604,7391.906633877242,0,117.4293542889277,127.4293542889277,122.0,-5.429354288927698,4.570645711072302,0
P01,M001,U01,1149.8531657118249,descent,324105.4192386115,2550581.156895364,289.61920844184027,7391.810741993817,0,117.42924161005331,127.42924161005331,122.0,-5.42924161005331,4.57075838994669,0
P01,M001,U01,1151.8170074001928,descent,324105.4192386115,2550581.156895364,284.70960422092014,7391.718109842879,0,117.42913276017747,127.42913276017747,122.0,-5.429132760177467,4.570867239822533,0
P01,M001,U01,1153.780849088561,descent,324105.4192386115,2550581.156895364,279.8,7391.628737546984,0,117.42902773958816,127.42902773958816,122.0,-5.4290277395881645,4.5709722604118355,0
P01,M001,U01,1153.780849088561,handover_start,324105.4192386115,2550581.156895364,279.8,7391.628737546984,0,117.42902773958816,127.42902773958816,122.0,-5.4290277395881645,4.5709722604118355,0
P01,M001,U01,1153.7965682081035,handover_start,324091.01711096417,2550577.0297626327,279.906511627907,7378.26901335234,0,117.41331454731647,127.41331454731647,122.0,-5.4133145473164745,4.5866854526835255,0
P01,M001,U01,1153.8122873276463,handover_start,324076.6149833169,2550572.9026299007,280.01302325581395,7364.915532764538,0,117.39758024106479,127.39758024106479,122.0,-5.397580241064787,4.602419758935213,0
P01,M001,U01,1153.828006447189,handover_start,324062.2128556696,2550568.7754971692,280.1195348837209,7351.56832980702,0,117.38182479774886,127.38182479774886,122.0,-5.3818247977488625,4.6181752022511375,0
P01,M001,U01,1153.8437255667316,handover_start,324047.8107280223,2550564.6483644373,280.22604651162794,7338.227438733574,0,117.3660481945583,127.3660481945583,122.0,-5.366048194558303,4.633951805441697,0
P01,M001,U01,1153.8594446862744,handover_start,324033.40860037506,2550560.521231706,280.3325581395349,7324.892894032546,0,117.35025040896468,127.35025040896468,122.0,-5.350250408964683,4.649749591035317,0
P01,M001,U01,1153.875163805817,handover_start,324019.00647272775,2550556.3940989743,280.4390697674419,7311.564730426326,0,117.33443141872391,127.33443141872391,122.0,-5.334431418723909,4.665568581276091,0
P01,M001,U01,1153.8908829253596,handover_start,324004.60434508044,2550552.2669662423,280.54558139534885,7298.242982874399,0,117.31859120188301,127.31859120188301,122.0,-5.3185912018830095,4.6814087981169905,0
P01,M001,U01,1153.9066020449025,handover_start,323990.2022174332,2550548.139833511,280.6520930232558,7284.927686576035,0,117.30272973678643,127.30272973678643,122.0,-5.302729736786432,4.697270263213568,0
P01,M001,U01,1153.922321164445,handover_start,323975.8000897859,2550544.0127007794,280.7586046511628,7271.618876970124,0,117.28684700207918,127.28684700207918,122.0,-5.286847002079185,4.713152997920815,0
P01,M001,U01,1153.9380402839877,handover_start,323961.39796213864,2550539.8855680474,280.86511627906975,7258.316589738323,0,117.27094297671378,127.27094297671378,122.0,-5.270942976713783,4.729057023286217,0
P01,M001,U01,1153.9537594035303,handover_start,323946.99583449133,2550535.758435316,280.9716279069768,7245.0208608075845,0,117.2550176399566,127.2550176399566,122.0,-5.2550176399566055,4.7449823600433945,0
P01,M001,U01,1153.9694785230731,handover_start,323932.593706844,2550531.631302584,281.07813953488375,7231.731726350135,0,117.23907097139127,127.23907097139127,122.0,-5.239070971391271,4.760929028608729,0
P01,M001,U01,1153.9851976426157,handover_start,323918.1915791968,2550527.5041698525,281.1846511627907,7218.449222787853,0,117.2231029509273,127.2231029509273,122.0,-5.223102950927299,4.776897049072701,0
P01,M001,U01,1154.0009167621583,handover_start,323903.78945154947,2550523.377037121,281.2911627906977,7205.173386791851,0,117.20711355880313,127.20711355880313,122.0,-5.20711355880313,4.79288644119687,0
P01,M001,U01,1154.0166358817012,handover_start,323889.38732390216,2550519.249904389,281.39767441860465,7191.904255285665,0,117.19110277559349,127.19110277559349,122.0,-5.191102775593492,4.808897224406508,0
P01,M001,U01,1154.0323550012438,handover_start,323874.9851962549,2550515.1227716575,281.5041860465116,7178.641865448086,0,117.17507058221639,127.17507058221639,122.0,-5.175070582216392,4.824929417783608,0
P01,M001,U01,1154.0480741207864,handover_start,323860.5830686076,2550510.995638926,281.6106976744186,7165.386254713102,0,117.15901695993675,127.15901695993675,122.0,-5.15901695993675,4.84098304006325,0
P01,M001,U01,1154.0637932403292,handover_start,323846.1809409603,2550506.868506194,281.7172093023256,7152.13746077314,0,117.14294189037402,127.14294189037402,122.0,-5.1429418903740185,4.8570581096259815,0
P01,M001,U01,1154.0795123598718,handover_start,323831.77881331305,2550502.7413734626,281.8237209302326,7138.895521581952,0,117.12684535550943,127.12684535550943,122.0,-5.126845355509431,4.873154644490569,0
P01,M001,U01,1154.0952314794145,handover_start,323817.37668566575,2550498.6142407306,281.93023255813955,7125.660475354281,0,117.1107273376895,127.1107273376895,122.0,-5.110727337689497,4.889272662310503,0
P01,M001,U01,1154.1109505989573,handover_start,323802.97455801844,2550494.487107999,282.0367441860465,7112.432360570771,0,117.09458781963582,127.09458781963582,122.0,-5.094587819635819,4.905412180364181,0
P01,M001,U01,1154.1266697185,handover_start,323788.5724303712,2550490.3599752677,282.1432558139535,7099.211215977672,0,117.07842678444868,127.07842678444868,122.0,-5.078426784448681,4.921573215551319,0
P01,M001,U01,1154.1423888380425,handover_start,323774.1703027239,2550486.2328425357,282.24976744186046,7085.997080589788,0,117.06224421561473,127.06224421561473,122.0,-5.062244215614726,4.937755784385274,0
P01,M001,U01,1154.1581079575853,handover_start,323759.7681750766,2550482.105709804,282.3562790697674,7072.789993693832,0,117.0460400970151,127.0460400970151,122.0,-5.046040097015094,4.953959902984906,0
P01,M001,U01,1154.173827077128,handover_start,323745.3660474293,2550477.9785770723,282.46279069767445,7059.589994848167,0,117.02981441292926,127.02981441292926,122.0,-5.029814412929255,4.970185587070745,0
P01,M001,U01,1154.1895461966706,handover_start,323730.963919782,2550473.851444341,282.5693023255814,7046.397123887446,0,117.01356714804498,127.01356714804498,122.0,-5.013567148044984,4.986432851955016,0
P01,M001,U01,1154.2052653162132,handover_start,323716.5617921347,2550469.7243116093,282.6758139534884,7033.211420922758,0,116.99729828746268,126.99729828746268,122.0,-4.997298287462684,5.002701712537316,0
P01,M001,U01,1154.220984435756,handover_start,323702.15966448747,2550465.5971788773,282.78232558139536,7020.032926344688,0,116.98100781670364,126.98100781670364,122.0,-4.981007816703638,5.018992183296362,0
P01,M001,U01,1154.2367035552986,handover_start,323687.75753684016,2550461.470046146,282.8888372093023,7006.861680826371,0,116.96469572171812,126.96469572171812,122.0,-4.964695721718115,5.035304278281885,0
P01,M001,U01,1154.2524226748412,handover_start,323673.3554091929,2550457.3429134144,282.9953488372093,6993.697725324071,0,116.94836198889058,126.94836198889058,122.0,-4.948361988890582,5.051638011109418,0
P01,M001,U01,1154.268141794384,handover_start,323658.9532815456,2550453.2157806824,283.1018604651163,6980.541101080075,0,116.93200660504782,126.93200660504782,122.0,-4.9320066050478175,5.0679933949521825,0
P01,M001,U01,1154.2838609139267,handover_start,323644.5511538983,2550449.088647951,283.2083720930233,6967.391849626236,0,116.91562955746798,126.91562955746798,122.0,-4.91562955746798,5.08437044253202,0
P01,M001,U01,1154.2995800334693,handover_start,323630.14902625105,2550444.961515219,283.31488372093025,6954.250012783848,0,116.8992308338851,126.8992308338851,122.0,-4.899230833885099,5.100769166114901,0
P01,M001,U01,1154.3152991530121,handover_start,323615.74689860374,2550440.8343824875,283.4213953488372,6941.11563266845,0,116.88281042249983,126.88281042249983,122.0,-4.88281042249983,5.11718957750017,0
P01,M001,U01,1154.3310182725547,handover_start,323601.34477095644,2550436.707249756,283.5279069767442,6927.98875169011,0,116.86636831198466,126.86636831198466,122.0,-4.866368311984658,5.133631688015342,0
P01,M001,U01,1154.3467373920973,handover_start,323586.9426433092,2550432.580117024,283.63441860465116,6914.869412556627,0,116.8499044914928,126.8499044914928,122.0,-4.849904491492794,5.150095508507206,0
P01,M001,U01,1154.3624565116402,handover_start,323572.5405156619,2550428.4529842925,283.7409302325581,6901.757658276759,0,116.83341895066718,126.83341895066718,122.0,-4.8334189506671805,5.1665810493328195,0
P01,M001,U01,1154.3781756311828,handover_start,323558.1383880146,2550424.325851561,283.84744186046515,6888.653532160891,0,116.81691167964647,126.81691167964647,122.0,-4.816911679646466,5.183088320353534,0
P01,M001,U01,1154.3938947507254,handover_start,323543.7362603673,2550420.198718829,283.9539534883721,6875.5570778242945,0,116.80038266907417,126.80038266907417,122.0,-4.8003826690741676,5.1996173309258324,0
P01,M001,U01,1154.4096138702682,handover_start,323529.33413272,2550416.0715860976,284.0604651162791,6862.468339190418,0,116.78383191010805,126.78383191010805,122.0,-4.783831910108049,5.216168089891951,0
P01,M001,U01,1154.4253329898108,handover_start,323514.9320050727,2550411.9444533656,284.16697674418606,6849.387360491278,0,116.76725939442592,126.76725939442592,122.0,-4.7672593944259205,5.2327406055740795,0
P01,M001,U01,1154.4410521093534,handover_start,323500.52987742546,2550407.817320634,284.273488372093,6836.3141862724315,0,116.75066511423728,126.75066511423728,122.0,-4.750665114237279,5.249334885762721,0
P01,M001,U01,1154.456771228896,handover_start,323486.12774977816,2550403.6901879027,284.38,6823.248861393034,0,116.73404906228889,126.73404906228889,122.0,-4.734049062288889,5.265950937711111,0
P01,M001,U01,1154.472490348439,handover_start,323471.72562213085,2550399.5630551707,284.48651162790696,6810.1914310295715,0,116.71741123187496,126.71741123187496,122.0,-4.717411231874962,5.282588768125038,0
P01,M001,U01,1154.4882094679815,handover_start,323457.3234944836,2550395.435922439,284.593023255814,6797.141940679267,0,116.70075161684719,126.70075161684719,122.0,-4.700751616847185,5.299248383152815,0
P01,M001,U01,1154.5039285875241,handover_start,323442.9213668363,2550391.3087897073,284.69953488372096,6784.100436160178,0,116.68407021162055,126.68407021162055,122.0,-4.684070211620551,5.315929788379449,0
P01,M001,U01,1154.519647707067,handover_start,323428.519239189,2550387.1816569758,284.8060465116279,6771.066963616664,0,116.66736701118607,126.66736701118607,122.0,-4.667367011186073,5.332632988813927,0
P01,M001,U01,1154.5353668266096,handover_start,323414.11711154174,2550383.0545242443,284.9125581395349,6758.041569519528,0,116.65064201111687,126.65064201111687,122.0,-4.650642011116872,5.349357988883128,0
P01,M001,U01,1154.5510859461522,handover_start,323399.71498389443,2550378.9273915123,285.01906976744186,6745.024300669498,0,116.63389520757859,126.63389520757859,122.0,-4.63389520757859,5.36610479242141,0
P01,M001,U01,1154.566805065695,handover_start,323385.3128562472,2550374.800258781,285.12558139534883,6732.015204201142,0,116.61712659734053,126.61712659734053,122.0,-4.61712659734053,5.38287340265947,0
P01,M001,U01,1154.5825241852376,handover_start,323370.9107285999,2550370.6731260493,285.2320930232558,6719.014327583195,0,116.6003361777821,126.6003361777821,122.0,-4.600336177782097,5.399663822217903,0
P01,M001,U01,1154.5982433047802,handover_start,323356.50860095257,2550366.5459933174,285.3386046511628,6706.021718622513,0,116.58352394690424,126.58352394690424,122.0,-4.583523946904236,5.416476053095764,0
P01,M001,U01,1154.613962424323,handover_start,323342.1064733053,2550362.418860586,285.4451162790698,6693.037425467648,0,116.56668990334033,126.56668990334033,122.0,-4.5666899033403325,5.4333100966596675,0
