pareto_id,sortie_id,uav_id,time,phase,x,y,z,distance_to_G01,los,L_fspl,L_path,L_max,M_C,M_C_LOS,direct_available
P04,M001,U01,1070.9981602465114,descent,324079.55921182496,2550527.2438657423,411.08896183992556,7339.588816665556,0,117.36765943948754,127.36765943948754,122.0,-5.367659439487539,4.632340560512461,0
P04,M001,U01,1071.0584194324833,descent,324073.0942051284,2550513.765608337,410.771373808696,7325.699994955049,0,117.3512074200017,127.3512074200017,122.0,-5.3512074200017,4.6487925799983,0
P04,M001,U01,1071.118678618455,descent,324066.62919843174,2550500.2873509317,410.45378577746646,7311.815366627056,0,117.33472916088266,127.33472916088266,122.0,-5.3347291608826595,4.6652708391173405,0
P04,M001,U01,1071.178937804427,descent,324060.1641917351,2550486.809093526,410.1361977462369,7297.934955615251,0,117.31822460032606,127.31822460032606,122.0,-5.318224600326062,4.681775399673938,0
P04,M001,U01,1071.239196990399,descent,324053.6991850385,2550473.3308361205,409.81860971500737,7284.058786029385,0,117.30169367648426,127.30169367648426,122.0,-5.301693676484263,4.698306323515737,0
P04,M001,U01,1071.299456176371,descent,324047.23417834187,2550459.852578715,409.5010216837778,7270.186882155441,0,117.28513632746713,127.28513632746713,122.0,-5.285136327467129,4.714863672532871,0
P04,M001,U01,1071.3597153623427,descent,324040.7691716453,2550446.37432131,409.1834336525483,7256.319268458097,0,117.26855249134566,127.26855249134566,122.0,-5.268552491345659,4.731447508654341,0
P04,M001,U01,1071.4199745483147,descent,324034.30416494864,2550432.8960639043,408.8658456213187,7242.455969580703,0,117.25194210615263,127.25194210615263,122.0,-5.251942106152626,4.748057893847374,0
P04,M001,U01,1071.4802337342867,descent,324027.839158252,2550419.4178064987,408.5482575900892,7228.597010349028,0,117.23530510988775,127.23530510988775,122.0,-5.235305109887747,4.764694890112253,0
P04,M001,U01,1071.5404929202587,descent,324021.3741515554,2550405.939549093,408.23066955885963,7214.742415771485,0,117.2186414405188,127.2186414405188,122.0,-5.218641440518795,4.781358559481205,0
P04,M001,U01,1071.6007521062304,descent,324014.9091448588,2550392.461291688,407.9130815276301,7200.892211041224,0,117.20195103598478,127.20195103598478,122.0,-5.201951035984777,4.798048964015223,0
P04,M001,U01,1071.6610112922024,descent,324008.4441381621,2550378.9830342825,407.59549349640054,7187.046421536774,0,117.18523383419762,127.18523383419762,122.0,-5.185233834197618,4.814766165802382,0
P04,M001,U01,1071.7212704781743,descent,324001.97913146554,2550365.504776877,407.277905465171,7173.205072825424,0,117.16848977304701,127.16848977304701,122.0,-5.168489773047014,4.831510226952986,0
P04,M001,U01,1071.7815296641463,descent,323995.5141247689,2550352.0265194713,406.96031743394144,7159.36819066351,0,117.15171879040174,127.15171879040174,122.0,-5.151718790401745,4.848281209598255,0
P04,M001,U01,1071.841788850118,descent,323989.04911807226,2550338.548262066,406.6427294027119,7145.535800998967,0,117.13492082411358,127.13492082411358,122.0,-5.134920824113578,4.865079175886422,0
P04,M001,U01,1071.90204803609,descent,323982.5841113757,2550325.0700046606,406.32514137148235,7131.7079299716415,0,117.11809581201862,127.11809581201862,122.0,-5.118095812018623,4.881904187981377,0
P04,M001,U01,1071.962307222062,descent,323976.11910467903,2550311.591747255,406.0075533402528,7117.88460391675,0,117.10124369194261,127.10124369194261,122.0,-5.101243691942614,4.898756308057386,0
P04,M001,U01,1072.022566408034,descent,323969.6540979824,2550298.1134898495,405.68996530902325,7104.065849365608,0,117.08436440170263,127.08436440170263,122.0,-5.084364401702629,4.915635598297371,0
P04,M001,U01,1072.0828255940057,descent,323963.1890912858,2550284.6352324444,405.3723772777937,7090.25169304787,0,117.06745787911107,127.06745787911107,122.0,-5.067457879111075,4.932542120888925,0
P04,M001,U01,1072.1430847799777,descent,323956.72408458916,2550271.156975039,405.05478924656416,7076.442161891912,0,117.05052406197713,127.05052406197713,122.0,-5.0505240619771286,4.9494759380228714,0
P04,M001,U01,1072.2033439659497,descent,323950.2590778926,2550257.6787176332,404.7372012153346,7062.63728302879,0,117.03356288811271,127.03356288811271,122.0,-5.033562888112712,4.966437111887288,0
P04,M001,U01,1072.2636031519216,descent,323943.79407119594,2550244.2004602277,404.41961318410506,7048.8370837924285,0,117.01657429533397,127.01657429533397,122.0,-5.016574295333967,4.983425704666033,0
P04,M001,U01,1072.3238623378934,descent,323937.3290644993,2550230.7222028226,404.1020251528755,7035.041591722371,0,116.9995582214658,126.9995582214658,122.0,-4.999558221465804,5.000441778534196,0
P04,M001,U01,1072.3841215238654,descent,323930.8640578027,2550217.243945417,403.78443712164596,7021.25083456424,0,116.98251460434372,126.98251460434372,122.0,-4.98251460434372,5.01748539565628,0
P04,M001,U01,1072.4443807098373,descent,323924.39905110607,2550203.7656880114,403.4668490904164,7007.464840273313,0,116.96544338181945,126.96544338181945,122.0,-4.965443381819455,5.034556618180545,0
P04,M001,U01,1072.5046398958093,descent,323917.9340444094,2550190.287430606,403.14926105918687,6993.68363701542,0,116.94834449176356,126.94834449176356,122.0,-4.948344491763564,5.051655508236436,0
P04,M001,U01,1072.564899081781,descent,323911.46903771284,2550176.8091732007,402.8316730279573,6979.90725316931,0,116.93121787206957,126.93121787206957,122.0,-4.931217872069567,5.068782127930433,0
P04,M001,U01,1072.625158267753,descent,323905.0040310162,2550163.330915795,402.5140849967278,6966.1357173272045,0,116.9140634606562,126.9140634606562,122.0,-4.914063460656195,5.085936539343805,0
P04,M001,U01,1072.685417453725,descent,323898.53902431956,2550149.8526583896,402.1964969654982,6952.369058298829,0,116.89688119547375,126.89688119547375,122.0,-4.896881195473753,5.103118804526247,0
P04,M001,U01,1072.745676639697,descent,323892.074017623,2550136.374400984,401.8789089342687,6938.6073051119965,0,116.87967101450641,126.87967101450641,122.0,-4.879671014506414,5.120328985493586,0
P04,M001,U01,1072.8059358256687,descent,323885.60901092633,2550122.896143579,401.5613209030391,6924.850487015058,0,116.86243285577686,126.86243285577686,122.0,-4.862432855776859,5.137567144223141,0
P04,M001,U01,1072.8661950116407,descent,323879.1440042297,2550109.4178861734,401.2437328718095,6911.098633477924,0,116.84516665734907,126.84516665734907,122.0,-4.845166657349068,5.154833342650932,0
P04,M001,U01,1072.9264541976127,descent,323872.6789975331,2550095.939628768,400.92614484058,6897.351774195778,0,116.82787235733473,126.82787235733473,122.0,-4.827872357334726,5.172127642665274,0
P04,M001,U01,1072.9867133835846,descent,323866.21399083646,2550082.461371362,400.60855680935043,6883.609939089746,0,116.81054989389568,126.81054989389568,122.0,-4.810549893895683,5.189450106104317,0
P04,M001,U01,1073.0469725695564,descent,323859.7489841399,2550068.983113957,400.2909687781209,6869.87315830986,0,116.79319920524948,126.79319920524948,122.0,-4.793199205249479,5.206800794750521,0
P04,M001,U01,1073.1072317555283,descent,323853.28397744324,2550055.5048565515,399.97338074689134,6856.141462235556,0,116.77582022967174,126.77582022967174,122.0,-4.775820229671737,5.224179770328263,0
P04,M001,U01,1073.1674909415003,descent,323846.8189707466,2550042.026599146,399.6557927156618,6842.414881479899,0,116.75841290550335,126.75841290550335,122.0,-4.758412905503349,5.241587094496651,0
P04,M001,U01,1073.2277501274723,descent,323840.35396405,2550028.5483417404,399.33820468443224,6828.6934468903455,0,116.7409771711534,126.7409771711534,122.0,-4.7409771711534034,5.2590228288465966,0
P04,M001,U01,1073.288009313444,descent,323833.88895735337,2550015.0700843353,399.0206166532027,6814.977189551344,0,116.72351296510433,126.72351296510433,122.0,-4.723512965104334,5.276487034895666,0
P04,M001,U01,1073.348268499416,descent,323827.4239506567,2550001.5918269297,398.70302862197315,6801.266140785539,0,116.70602022591557,126.70602022591557,122.0,-4.706020225915566,5.293979774084434,0
P04,M001,U01,1073.408527685388,descent,323820.95894396014,2549988.113569524,398.3854405907436,6787.560332157644,0,116.68849889223043,126.68849889223043,122.0,-4.688498892230427,5.311501107769573,0
P04,M001,U01,1073.46878687136,descent,323814.4939372635,2549974.6353121186,398.06785255951405,6773.85979547528,0,116.6709489027794,126.6709489027794,122.0,-4.670948902779401,5.329051097220599,0
P04,M001,U01,1073.5290460573317,descent,323808.02893056686,2549961.1570547135,397.7502645282845,6760.16456279208,0,116.65337019638625,126.65337019638625,122.0,-4.653370196386248,5.346629803613752,0
P04,M001,U01,1073.5893052433037,descent,323801.5639238703,2549947.678797308,397.43267649705496,6746.474666408567,0,116.63576271197135,126.63576271197135,122.0,-4.635762711971353,5.364237288028647,0
P04,M001,U01,1073.6495644292756,descent,323795.09891717363,2549934.2005399023,397.1150884658254,6732.790138876127,0,116.61812638855912,126.61812638855912,122.0,-4.618126388559119,5.381873611440881,0
P04,M001,U01,1073.7098236152476,descent,323788.633910477,2549920.7222824967,396.79750043459586,6719.111012998335,0,116.6004611652821,126.6004611652821,122.0,-4.600461165282098,5.399538834717902,0
P04,M001,U01,1073.7700828012194,descent,323782.1689037804,2549907.2440250916,396.4799124033663,6705.437321833748,0,116.58276698138692,126.58276698138692,122.0,-4.582766981386925,5.417233018613075,0
P04,M001,U01,1073.8303419871913,descent,323775.70389708376,2549893.765767686,396.16232437213677,6691.76909869689,0,116.5650437762381,126.5650437762381,122.0,-4.565043776238099,5.434956223761901,0
P04,M001,U01,1073.8906011731633,descent,323769.2388903872,2549880.2875102805,395.8447363409072,6678.106377162743,0,116.54729148932638,126.54729148932638,122.0,-4.547291489326383,5.452708510673617,0
P04,M001,U01,1073.9508603591353,descent,323762.77388369053,2549866.809252875,395.52714830967767,6664.4491910675615,0,116.52951006027239,126.52951006027239,122.0,-4.529510060272386,5.470489939727614,0
P04,M001,U01,1074.011119545107,descent,323756.3088769939,2549853.33099547,395.2095602784481,6650.797574512198,0,116.51169942883365,126.51169942883365,122.0,-4.511699428833651,5.488300571166349,0
P04,M001,U01,1074.071378731079,descent,323749.8438702973,2549839.8527380642,394.8919722472186,6637.151561863194,0,116.49385953490875,126.49385953490875,122.0,-4.493859534908751,5.506140465091249,0
P04,M001,U01,1074.131637917051,descent,323743.37886360066,2549826.3744806587,394.574384215989,6623.511187756915,0,116.47599031854557,126.47599031854557,122.0,-4.47599031854557,5.52400968145443,0
P04,M001,U01,1074.191897103023,descent,323736.913856904,2549812.896223253,394.2567961847595,6609.876487101093,0,116.45809171994611,126.45809171994611,122.0,-4.458091719946111,5.541908280053889,0
P04,M001,U01,1074.2521562889947,descent,323730.44885020744,2549799.417965848,393.93920815352993,6596.2474950778,0,116.44016367947341,126.44016367947341,122.0,-4.4401636794734145,5.5598363205265855,0
P04,M001,U01,1074.3124154749667,descent,323723.9838435108,2549785.9397084424,393.6216201223004,6582.624247144656,0,116.42220613765619,126.42220613765619,122.0,-4.42220613765619,5.57779386234381,0
P04,M001,U01,1074.3726746609386,descent,323717.51883681415,2549772.461451037,393.30403209107084,6569.006779039446,0,116.40421903519788,126.40421903519788,122.0,-4.404219035197883,5.595780964802117,0
P04,M001,U01,1074.4329338469106,descent,323711.05383011757,2549758.9831936313,392.9864440598413,6555.3951267813845,0,116.38620231298168,126.38620231298168,122.0,-4.3862023129816805,5.6137976870183195,0
P04,M001,U01,1074.4931930328823,descent,323704.5888234209,2549745.504936226,392.66885602861174,6541.78932667418,0,116.36815591207764,126.36815591207764,122.0,-4.36815591207764,5.63184408792236,0
P04,M001,U01,1074.5534522188543,descent,323698.1238167243,2549732.0266788206,392.3512679973822,6528.189415307761,0,116.35007977374846,126.35007977374846,122.0,-4.350079773748462,5.649920226251538,0
P04,M001,U01,1074.6137114048263,descent,323691.6588100277,2549718.548421415,392.03367996615265,6514.595429562592,0,116.33197383945851,126.33197383945851,122.0,-4.331973839458513,5.668026160541487,0
P04,M001,U01,1074.6739705907983,descent,323685.19380333106,2549705.0701640095,391.7160919349231,6501.007406611041,0,116.3138380508792,126.3138380508792,122.0,-4.313838050879198,5.686161949120802,0
P04,M001,U01,1074.73422977677,descent,323678.7287966344,2549691.5919066044,391.39850390369355,6487.4253839209705,0,116.2956723498973,126.2956723498973,122.0,-4.295672349897302,5.704327650102698,0
P04,M001,U01,1074.794488962742,descent,323672.26378993783,2549678.113649199,391.080915872464,6473.8493992571575,0,116.27747667862054,126.27747667862054,122.0,-4.277476678620545,5.722523321379455,0
P04,M001,U01,1074.854748148714,descent,323665.7987832412,2549664.635391793,390.76332784123446,6460.27949068573,0,116.25925097938725,126.25925097938725,122.0,-4.259250979387247,5.740749020612753,0
P04,M001,U01,1074.915007334686,descent,323659.3337765446,2549651.1571343876,390.4457398100049,6446.71569657609,0,116.24099519477275,126.24099519477275,122.0,-4.240995194772751,5.759004805227249,0
P04,M001,U01,1074.9752665206577,descent,323652.86876984796,2549637.6788769825,390.12815177877536,6433.158055603988,0,116.22270926759748,126.22270926759748,122.0,-4.22270926759748,5.77729073240252,0
P04,M001,U01,1075.0355257066296,descent,323646.4037631513,2549624.200619577,389.8105637475458,6419.606606753524,0,116.20439314093363,126.20439314093363,122.0,-4.204393140933632,5.795606859066368,0
P04,M001,U01,1075.0957848926016,descent,323639.93875645474,2549610.7223621714,389.49297571631627,6406.061389321676,0,116.18604675811538,126.18604675811538,122.0,-4.186046758115381,5.813953241884619,0
P04,M001,U01,1075.1560440785736,descent,323633.4737497581,2549597.244104766,389.1753876850867,6392.522442919909,0,116.16767006274526,126.16767006274526,122.0,-4.167670062745259,5.832329937254741,0
P04,M001,U01,1075.2163032645453,descent,323627.00874306145,2549583.7658473607,388.85779965385717,6378.989807477991,0,116.14926299870362,126.14926299870362,122.0,-4.14926299870362,5.85073700129638,0
P04,M001,U01,1075.2765624505173,descent,323620.54373636487,2549570.287589955,388.5402116226276,6365.4635232456685,0,116.13082551015528,126.13082551015528,122.0,-4.130825510155276,5.869174489844724,0
P04,M001,U01,1075.3368216364893,descent,323614.0787296682,2549556.8093325496,388.2226235913981,6351.94363079731,0,116.11235754156033,126.11235754156033,122.0,-4.112357541560328,5.887642458439672,0
P04,M001,U01,1075.3970808224612,descent,323607.6137229716,2549543.331075144,387.9050355601685,6338.430171034051,0,116.09385903768165,126.09385903768165,122.0,-4.0938590376816535,5.9061409623183465,0
P04,M001,U01,1075.457340008433,descent,323601.148716275,2549529.852817739,387.587447528939,6324.923185187322,0,116.07532994359444,126.07532994359444,122.0,-4.07532994359444,5.92467005640556,0
P04,M001,U01,1075.517599194405,descent,323594.68370957836,2549516.3745603333,387.26985949770943,6311.422714820653,0,116.05677020469344,126.05677020469344,122.0,-4.056770204693436,5.943229795306564,0
P04,M001,U01,1075.577858380377,descent,323588.2187028817,2549502.8963029278,386.9522714664799,6297.928801834849,0,116.0381797667049,126.0381797667049,122.0,-4.0381797667049,5.9618202332951,0
P04,M001,U01,1075.638117566349,descent,323581.75369618513,2549489.418045522,386.63468343525034,6284.441488469854,0,116.01955857569426,126.01955857569426,122.0,-4.019558575694262,5.980441424305738,0
P04,M001,U01,1075.6983767523207,descent,323575.2886894885,2549475.939788117,386.3170954040208,6270.960817308416,0,116.00090657807621,126.00090657807621,122.0,-4.000906578076211,5.999093421923789,0
P04,M001,U01,1075.7586359382926,descent,323568.8236827919,2549462.4615307115,385.99950737279124,6257.486831278467,0,115.98222372062322,125.98222372062322,122.0,-3.9822237206232245,6.0177762793767755,0
P04,M001,U01,1075.8188951242646,descent,323562.35867609526,2549448.983273306,385.6819193415617,6244.019573657801,0,115.96350995047742,125.96350995047742,122.0,-3.963509950477416,6.036490049522584,0
P04,M001,U01,1075.8791543102366,descent,323555.8936693986,2549435.5050159004,385.36433131033215,6230.55908807652,0,115.94476521515931,125.94476521515931,122.0,-3.9447652151593076,6.055234784840692,0
P04,M001,U01,1075.9394134962083,descent,323549.42866270203,2549422.0267584953,385.0467432791026,6217.105418520837,0,115.92598946257878,125.92598946257878,122.0,-3.9259894625787837,6.074010537421216,0
P04,M001,U01,1075.9996726821803,descent,323542.9636560054,2549408.5485010897,384.72915524787305,6203.658609335145,0,115.90718264104356,125.90718264104356,122.0,-3.907182641043562,6.092817358956438,0
P04,M001,U01,1076.0599318681523,descent,323536.49864930875,2549395.070243684,384.4115672166435,6190.218705227453,0,115.88834469927268,125.88834469927268,122.0,-3.888344699272679,6.111655300727321,0
P04,M001,U01,1076.1201910541242,descent,323530.03364261216,2549381.5919862785,384.09397918541396,6176.785751271536,0,115.86947558640536,125.86947558640536,122.0,-3.8694755864053576,6.130524413594642,0
P04,M001,U01,1076.180450240096,descent,323523.5686359155,2549368.1137288734,383.7763911541844,6163.359792910856,0,115.85057525201263,125.85057525201263,122.0,-3.850575252012632,6.149424747987368,0
P04,M001,U01,1076.240709426068,descent,323517.1036292189,2549354.635471468,383.45880312295486,6149.94087596121,0,115.83164364610721,125.83164364610721,122.0,-3.83164364610721,6.16835635389279,0
P04,M001,U01,1076.30096861204,descent,323510.6386225223,2549341.1572140623,383.1412150917253,6136.529046615877,0,115.81268071915706,125.81268071915706,122.0,-3.8126807191570578,6.187319280842942,0
P04,M001,U01,1076.361227798012,descent,323504.17361582565,2549327.6789566567,382.8236270604957,6123.124351447917,0,115.7936864220951,125.7936864220951,122.0,-3.7936864220951065,6.2063135779048935,0
P04,M001,U01,1076.4214869839836,descent,323497.708609129,2549314.2006992516,382.50603902926616,6109.726837414664,0,115.77466070633216,125.77466070633216,122.0,-3.7746607063321562,6.225339293667844,0
P04,M001,U01,1076.4817461699556,descent,323491.2436024324,2549300.722441846,382.1884509980366,6096.336551860093,0,115.75560352376701,125.75560352376701,122.0,-3.7556035237670073,6.244396476232993,0
P04,M001,U01,1076.5420053559276,descent,323484.7785957358,2549287.2441844405,381.87086296680707,6082.953542520126,0,115.7365148268008,125.7365148268008,122.0,-3.7365148268008,6.2634851731992,0
P04,M001,U01,1076.6022645418996,descent,323478.3135890392,2549273.765927035,381.5532749355775,6069.577857525539,0,115.7173945683482,125.7173945683482,122.0,-3.7173945683481975,6.2826054316518025,0
P04,M001,U01,1076.6625237278713,descent,323471.84858234256,2549260.28766963,381.235686904348,6056.209545405958,0,115.69824270185023,125.69824270185023,122.0,-3.6982427018502335,6.3017572981497665,0
P04,M001,U01,1076.7227829138433,descent,323465.3835756459,2549246.809412224,380.9180988731184,6042.848655092858,0,115.67905918128591,125.67905918128591,122.0,-3.6790591812859077,6.320940818714092,0
P04,M001,U01,1076.7830420998152,descent,323458.91856894933,2549233.3311548186,380.6005108418889,6029.4952359250055,0,115.65984396118735,125.65984396118735,122.0,-3.659843961187349,6.340156038812651,0
P04,M001,U01,1076.8433012857872,descent,323452.4535622527,2549219.852897413,380.28292281065933,6016.149337651071,0,115.64059699665128,125.64059699665128,122.0,-3.640596996651283,6.359403003348717,0
P04,M001,U01,1076.903560471759,descent,323445.98855555605,2549206.374640008,379.9653347794298,6002.811010434425,0,115.62131824335363,125.62131824335363,122.0,-3.6213182433536275,6.3786817566463725,0
P04,M001,U01,1076.963819657731,descent,323439.52354885946,2549192.8963826024,379.64774674820023,5989.480304855851,0,115.60200765756127,125.60200765756127,122.0,-3.6020076575612734,6.397992342438727,0
P04,M001,U01,1077.024078843703,descent,323433.0585421628,2549179.418125197,379.3301587169707,5976.157271919124,0,115.58266519614833,125.58266519614833,122.0,-3.5826651961483265,6.4173348038516735,0
P04,M001,U01,1077.0843380296749,descent,323426.5935354662,2549165.9398677913,379.01257068574114,5962.841963054226,0,115.56329081660888,125.56329081660888,122.0,-3.563290816608884,6.436709183391116,0
P04,M001,U01,1077.1445972156466,descent,323420.1285287696,2549152.461610386,378.6949826545116,5949.534430121882,0,115.54388447707208,125.54388447707208,122.0,-3.5438844770720834,6.456115522927917,0
P04,M001,U01,1077.2048564016186,descent,323413.66352207295,2549138.9833529806,378.37739462328204,5936.234725416439,0,115.5244461363149,125.5244461363149,122.0,-3.524446136314893,6.475553863685107,0
P04,M001,U01,1077.2651155875906,descent,323407.1985153763,2549125.505095575,378.0598065920525,5922.942901672035,0,115.50497575377972,125.50497575377972,122.0,-3.5049757537797177,6.495024246220282,0
P04,M001,U01,1077.3253747735625,descent,323400.7335086797,2549112.0268381694,377.74221856082295,5909.659012065564,0,115.48547328958779,125.48547328958779,122.0,-3.4854732895877873,6.514526710412213,0
P04,M001,U01,1077.3856339595343,descent,323394.2685019831,2549098.5485807643,377.4246305295934,5896.383110221378,0,115.46593870455504,125.46593870455504,122.0,-3.465938704555043,6.534061295444957,0
P04,M001,U01,1077.4458931455063,descent,323387.8034952865,2549085.0703233588,377.10704249836385,5883.115250214825,0,115.44637196020668,125.44637196020668,122.0,-3.446371960206676,6.553628039793324,0
P04,M001,U01,1077.5061523314782,descent,323381.33848858986,2549071.592065953,376.7894544671343,5869.855486577917,0,115.42677301879482,125.42677301879482,122.0,-3.426773018794819,6.573226981205181,0
P04,M001,U01,1077.5664115174502,descent,323374.8734818932,2549058.1138085476,376.47186643590476,5856.603874302955,0,115.40714184331361,125.40714184331361,122.0,-3.4071418433136103,6.59285815668639,0
P04,M001,U01,1077.626670703422,descent,323368.40847519663,2549044.6355511425,376.1542784046752,5843.360468847404,0,115.38747839751623,125.38747839751623,122.0,-3.387478397516233,6.612521602483767,0
P04,M001,U01,1077.686929889394,descent,323361.9434685,2549031.157293737,375.83669037344566,5830.125326137148,0,115.3677826459297,125.3677826459297,122.0,-3.367782645929694,6.632217354070306,0
P04,M001,U01,1077.747189075366,descent,323355.47846180334,2549017.6790363314,375.5191023422161,5816.89850257299,0,115.34805455387476,125.34805455387476,122.0,-3.3480545538747606,6.651945446125239,0
P04,M001,U01,1077.8074482613379,descent,323349.01345510676,2549004.200778926,375.20151431098657,5803.680055033997,0,115.3282940874813,125.3282940874813,122.0,-3.3282940874812965,6.6717059125187035,0
P04,M001,U01,1077.8677074473096,descent,323342.5484484101,2548990.7225215207,374.883926279757,5790.470040882559,0,115.30850121370648,125.30850121370648,122.0,-3.308501213706478,6.691498786293522,0
P04,M001,U01,1077.9279666332816,descent,323336.0834417135,2548977.244264115,374.5663382485275,5777.26851796826,0,115.28867590035138,125.28867590035138,122.0,-3.288675900351379,6.711324099648621,0
P04,M001,U01,1077.9882258192536,descent,323329.6184350169,2548963.7660067095,374.2487502172979,5764.0755446341345,0,115.26881811608136,125.26881811608136,122.0,-3.2688181160813627,6.731181883918637,0
P04,M001,U01,1078.0484850052255,descent,323323.15342832025,2548950.287749304,373.9311621860684,5750.8911797202145,0,115.24892783044271,125.24892783044271,122.0,-3.2489278304427103,6.75107216955729,0
P04,M001,U01,1078.1087441911973,descent,323316.6884216236,2548936.809491899,373.61357415483883,5737.715482569193,0,115.22900501388253,125.22900501388253,122.0,-3.229005013882528,6.770994986117472,0
P04,M001,U01,1078.1690033771692,descent,323310.223414927,2548923.3312344933,373.2959861236093,5724.548513030085,0,115.20904963776603,125.20904963776603,122.0,-3.2090496377660287,6.790950362233971,0
P04,M001,U01,1078.2292625631412,descent,323303.7584082304,2548909.8529770877,372.97839809237973,5711.390331464661,0,115.18906167439816,125.18906167439816,122.0,-3.189061674398161,6.810938325601839,0
P04,M001,U01,1078.2895217491132,descent,323297.2934015338,2548896.374719682,372.6608100611502,5698.240998751675,0,115.16904109704207,125.16904109704207,122.0,-3.1690410970420686,6.830958902957931,0
P04,M001,U01,1078.349780935085,descent,323290.82839483715,2548882.896462277,372.34322202992064,5685.100576292066,0,115.14898787993948,125.14898787993948,122.0,-3.148987879939483,6.851012120060517,0
P04,M001,U01,1078.410040121057,descent,323284.3633881405,2548869.4182048715,372.0256339986911,5671.969126013298,0,115.12890199832981,125.12890199832981,122.0,-3.128901998329809,6.871098001670191,0
P04,M001,U01,1078.4702993070289,descent,323277.8983814439,2548855.939947466,371.70804596746154,5658.846710375985,0,115.10878342847317,125.10878342847317,122.0,-3.108783428473174,6.891216571526826,0
P04,M001,U01,1078.5305584930009,descent,323271.4333747473,2548842.4616900603,371.390457936232,5645.733392377868,0,115.08863214766954,125.08863214766954,122.0,-3.088632147669543,6.911367852330457,0
P04,M001,U01,1078.5908176789726,descent,323264.96836805064,2548828.983432655,371.07286990500245,5632.629235559876,0,115.06844813428134,125.06844813428134,122.0,-3.06844813428134,6.93155186571866,0
P04,M001,U01,1078.6510768649446,descent,323258.50336135406,2548815.5051752497,370.7552818737729,5619.534304010209,0,115.04823136775332,125.04823136775332,122.0,-3.048231367753317,6.951768632246683,0
P04,M001,U01,1078.7113360509165,descent,323252.0383546574,2548802.026917844,370.43769384254335,5606.448662371173,0,115.02798182863691,125.02798182863691,122.0,-3.0279818286369107,6.972018171363089,0
P04,M001,U01,1078.7715952368885,descent,323245.5733479608,2548788.5486604385,370.1201058113138,5593.372375843789,0,115.00769949861147,125.00769949861147,122.0,-3.0076994986114727,6.992300501388527,0
P04,M001,U01,1078.8318544228603,descent,323239.1083412642,2548775.0704030334,369.80251778008426,5580.305510193655,0,114.98738436050766,124.98738436050766,122.0,-2.9873843605076615,7.0126156394923385,0
