pareto_id,atomic_task_id,parent_gap_id,transport_sortie_id,site_id,service_start_s,service_end_s,service_duration_s,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,setup_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,earliest_ready_s,as_is_timing_feasible,required_transport_shift_s
P01,P01_G000_A01,P01_G000,M001,R318667_2547112_487,1095.0394268984758,1380.9174534596882,285.87802656121244,0.7031545800233658,21.90383597853453,0.7031545800233658,193.44692462613085,223.34916131029428,30.0,0.09818198005353265,0.009166666666666667,0.08735161922703713,0.19470026594723644,2.365299734052764,0.9391561668914886,403.44692462613085,1,0.0
P01,P01_G000_A01,P01_G000,M001,R318667_2547232_256,1095.0394268984758,1380.9174534596882,285.87802656121244,0.7645799873035912,21.44177262371356,0.7645799873035912,143.76615280540506,154.44164642723123,30.0,0.08277920935917674,0.009166666666666667,0.08735161922703713,0.17929749525288052,2.38070250474712,0.9439695327334748,353.76615280540506,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_251,1380.9174534596882,1952.6735065821129,571.7560531224246,1.7800921965765326,5.8788190764502986,1.7800921965765326,260.3961118580843,270.68605402727377,30.0,0.15187857947142427,0.009166666666666667,0.1747032384540742,0.3357484845921651,2.2242515154078353,0.8950785985649484,470.3961118580843,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_301,1380.9174534596882,1952.6735065821129,571.7560531224246,1.7850872382570202,5.873328128737427,1.7850872382570202,255.70769887387206,270.1643077097282,30.0,0.15108445651848795,0.009166666666666667,0.1747032384540742,0.3349543616392288,2.2250456383607715,0.895326761987741,465.70769887387206,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_351,1380.9174534596882,1952.6735065821129,571.7560531224246,1.7892540741338223,15.865711783822661,1.7892540741338223,268.20769887387206,286.83097437639486,30.0,0.15552998651462993,0.009166666666666667,0.1747032384540742,0.33939989163537077,2.22060010836463,0.8939375338639466,478.20769887387206,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_401,1380.9174534596882,1952.6735065821129,571.7560531224246,1.7925903132958751,15.85598121508653,1.7925903132958751,280.70769887387206,303.49764104306155,30.0,0.1599755165107719,0.009166666666666667,0.1747032384540742,0.34384542163151277,2.2161545783684877,0.8925483057401522,490.70769887387206,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_451,1380.9174534596882,1952.6735065821129,571.7560531224246,1.795094037561853,15.844150631160545,1.795094037561853,293.20769887387206,320.1643077097282,30.0,0.1644210465069139,0.009166666666666667,0.1747032384540742,0.3482909516276548,2.2117090483723456,0.8911590776163579,503.20769887387206,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548676_501,1380.9174534596882,1952.6735065821129,571.7560531224246,1.7967638051475774,15.830237207310091,1.7967638051475774,305.70769887387206,336.83097437639486,30.0,0.16886657650305587,0.009166666666666667,0.1747032384540742,0.3527364816237967,2.207263518376204,0.8897698494925635,515.707698873872,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_305,1380.9174534596882,1952.6735065821129,571.7560531224246,1.6513641102479255,5.558604069024625,1.6513641102479255,264.4153452732567,279.1605206984683,30.0,0.1564024686314242,0.009166666666666667,0.1747032384540742,0.34027237375216507,2.2197276262478356,0.8936648832024484,474.4153452732567,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_355,1380.9174534596882,1952.6735065821129,571.7560531224246,1.6553485439827682,15.551382371705884,1.6553485439827682,276.9153452732567,295.82718736513493,30.0,0.16084799862756616,0.009166666666666667,0.1747032384540742,0.344717903748307,2.2152820962516935,0.892275655078654,486.9153452732567,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_405,1380.9174534596882,1952.6735065821129,571.7560531224246,1.658527410270537,15.542193438414287,1.658527410270537,289.4153452732567,312.4938540318016,30.0,0.16529352862370814,0.009166666666666667,0.1747032384540742,0.349163433744449,2.2108365662555514,0.8908864269548596,499.4153452732567,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_455,1380.9174534596882,1952.6735065821129,571.7560531224246,1.660898936695645,15.531049754800833,1.660898936695645,301.9153452732567,329.1605206984683,30.0,0.16973905861985011,0.009166666666666667,0.1747032384540742,0.353608963740591,2.2063910362594097,0.8894971988310654,511.9153452732567,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_505,1380.9174534596882,1952.6735065821129,571.7560531224246,1.6624617990117656,15.51796638005267,1.6624617990117656,314.4153452732567,345.82718736513493,30.0,0.1741845886159921,0.009166666666666667,0.1747032384540742,0.3580544937367329,2.2019455062632676,0.888107970707271,524.4153452732567,1,0.0
P01,P01_G000_A02,P01_G000,M001,R318045_2548796_555,1380.9174534596882,1952.6735065821129,571.7560531224246,1.6632151236031092,15.50296087977884,1.6632151236031092,326.9153452732567,362.4938540318016,30.0,0.17863011861213407,0.009166666666666667,0.1747032384540742,0.36250002373287493,2.1974999762671255,0.8867187425834766,536.9153452732567,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2549913_360,1171.6403334902727,1230.0988487350032,58.458515244730506,1.90348726512498,13.080943299176411,1.90348726512498,350.85355156655817,370.1881015340061,30.0,0.20772710552759727,0.009166666666666667,0.017862324102556545,0.23475609629682048,2.3252439037031802,0.9266387199072436,560.8535515665582,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2549913_410,1171.6403334902727,1230.0988487350032,58.458515244730506,1.9070097849038774,13.075624540840806,1.9070097849038774,363.35355156655817,386.85476820067277,30.0,0.21217263552373922,0.009166666666666667,0.017862324102556545,0.23920162629296243,2.320798373707038,0.9252494917834493,573.3535515665582,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2549913_460,1171.6403334902727,1230.0988487350032,58.458515244730506,1.9096777562550074,13.069192458526956,1.9096777562550074,375.85355156655817,403.52143486733945,30.0,0.2166181655198812,0.009166666666666667,0.017862324102556545,0.24364715628910438,2.316352843710896,0.9238602636596549,585.8535515665582,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2549913_510,1171.6403334902727,1230.0988487350032,58.458515244730506,1.911489601967432,13.061652001343546,1.911489601967432,388.35355156655817,420.1881015340061,30.0,0.22106369551602317,0.009166666666666667,0.017862324102556545,0.2480926862852464,2.3119073137147543,0.9224710355358605,598.3535515665582,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2549913_560,1171.6403334902727,1230.0988487350032,58.458515244730506,1.9124442496520686,13.053008949478723,1.9124442496520686,400.85355156655817,436.85476820067277,30.0,0.22550922551216515,0.009166666666666667,0.017862324102556545,0.25253821628138834,2.307461783718612,0.9210818074120661,610.8535515665582,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_331,1171.6403334902727,1230.0988487350032,58.458515244730506,1.787595309384102,2.851598719443757,1.787595309384102,351.7123526940336,368.68774637079144,30.0,0.21028045223612526,0.009166666666666667,0.017862324102556545,0.23730944300534845,2.322690556994652,0.9258407990608286,561.7123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_381,1171.6403334902727,1230.0988487350032,58.458515244730506,1.7914973943710208,12.84715571469819,1.7914973943710208,364.2123526940336,385.3544130374581,30.0,0.21472598223226724,0.009166666666666667,0.017862324102556545,0.24175497300149046,2.31824502699851,0.9244515709370342,574.2123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_431,1171.6403334902727,1230.0988487350032,58.458515244730506,1.7945680098821697,12.841654588092638,1.7945680098821697,376.7123526940336,402.02107970412476,30.0,0.21917151222840922,0.009166666666666667,0.017862324102556545,0.2462005029976324,2.313799497002368,0.9230623428132398,586.7123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_481,1171.6403334902727,1230.0988487350032,58.458515244730506,1.7968053890438682,12.835099361226739,1.7968053890438682,389.2123526940336,418.68774637079144,30.0,0.2236170422245512,0.009166666666666667,0.017862324102556545,0.2506460329937744,2.309353967006226,0.9216731146894455,599.2123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_531,1171.6403334902727,1230.0988487350032,58.458515244730506,1.7982082426010493,12.827494810798427,1.7982082426010493,401.7123526940336,435.35441303745813,30.0,0.22806257222069318,0.009166666666666667,0.017862324102556545,0.25509156298991637,2.3049084370100843,0.9202838865656512,611.7123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550033_581,1171.6403334902727,1230.0988487350032,58.458515244730506,1.7987757613903312,12.818846457079687,1.7987757613903312,414.2123526940336,452.02107970412476,30.0,0.23250810221683516,0.009166666666666667,0.017862324102556545,0.25953709298605837,2.300462907013942,0.9188946584418568,624.2123526940336,1,0.0
P01,P01_G001_A00,P01_G001,M002,R319247_2550153_332,1171.6403334902727,1230.0988487350032,58.458515244730506,1.6723371312954072,2.625622464396969,1.6723371312954072,372.38145547243056,389.4038741939475,30.0,0.21924054354678854,0.009166666666666667,0.017862324102556545,0.24626953431601173,2.3137304656839888,0.9230407705262463,582.3814554724306,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548599_362,1248.1641088511385,1644.057325684367,395.8932168332285,0.29440902230354027,14.508155754179953,0.29440902230354027,306.90691478738376,326.42421291360444,30.0,0.17949479926220782,0.009166666666666667,0.12096737181015317,0.30962883773902766,2.250371162260973,0.9032409882065539,516.9069147873838,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548599_412,1248.1641088511385,1644.057325684367,395.8932168332285,0.29646441767299336,14.500701151182511,0.29646441767299336,319.40691478738376,343.0908795802711,30.0,0.1839403292583498,0.009166666666666667,0.12096737181015317,0.3140743677351696,2.245925632264831,0.9018517600827595,529.4069147873838,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548599_462,1248.1641088511385,1644.057325684367,395.8932168332285,0.2979292255849373,14.491705414944619,0.2979292255849373,331.90691478738376,359.75754624693775,30.0,0.18838585925449178,0.009166666666666667,0.12096737181015317,0.3185198977313116,2.2414801022686888,0.9004625319589651,541.9069147873838,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548719_366,1248.1641088511385,1644.057325684367,395.8932168332285,0.27366610249144685,14.28139310888524,0.27366610249144685,314.48658741091083,334.3386150496641,30.0,0.18405293500502762,0.009166666666666667,0.12096737181015317,0.31418697348184743,2.245813026518153,0.9018165707869227,524.4865874109108,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548719_416,1248.1641088511385,1644.057325684367,395.8932168332285,0.275664424809662,14.274198729173747,0.275664424809662,326.98658741091083,351.0052817163308,30.0,0.1884984650011696,0.009166666666666667,0.12096737181015317,0.31863250347798944,2.241367496522011,0.9004273426631283,536.9865874109108,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548719_466,1248.1641088511385,1644.057325684367,395.8932168332285,0.2770749403451731,14.265541204766222,0.2770749403451731,339.48658741091083,367.6719483829974,30.0,0.19294399499731157,0.009166666666666667,0.12096737181015317,0.3230780334741314,2.2369219665258693,0.8990381145393339,549.4865874109108,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548839_417,1248.1641088511385,1644.057325684367,395.8932168332285,0.25149758412246115,14.051235379520861,0.25149758412246115,333.97020407672466,358.0984806473627,30.0,0.19286710371751328,0.009166666666666667,0.12096737181015317,0.3230011421943331,2.236998857805667,0.8990621430642709,543.9702040767247,1,0.0
P01,P01_G002_A00,P01_G002,M002,R320836_2548839_467,1248.1641088511385,1644.057325684367,395.8932168332285,0.2528848748649324,14.042973849813933,0.2528848748649324,346.47020407672466,374.7651473140294,30.0,0.19731263371365526,0.009166666666666667,0.12096737181015317,0.3274466721904751,2.2325533278095255,0.8976729149404765,556.4702040767247,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547617_263,807.2439655639018,1422.556482434358,615.3125168704562,1.2018892940816102,9.079629827318058,1.2018892940816102,180.65084861778655,191.9465700533334,30.0,0.10581739963153666,0.009166666666666667,0.18801215793263942,0.30299622423084277,2.257003775769158,0.9053136799278616,390.65084861778655,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547617_313,807.2439655639018,1422.556482434358,615.3125168704562,1.203210902417979,19.06708775721708,1.203210902417979,193.15084861778655,208.6132367200001,30.0,0.11026292962767864,0.009166666666666667,0.18801215793263942,0.3074417542269847,2.2525582457730158,0.9039244518040672,403.15084861778655,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547617_363,807.2439655639018,1422.556482434358,615.3125168704562,1.2038041377470847,19.05014149685539,1.2038041377470847,205.65084861778655,225.27990338666675,30.0,0.1147084596238206,0.009166666666666667,0.18801215793263942,0.3118872842231267,2.2481127157768737,0.902535223680273,415.65084861778655,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547617_413,807.2439655639018,1422.556482434358,615.3125168704562,1.2036687015399963,19.028842531953217,1.2036687015399963,218.15084861778655,241.9465700533334,30.0,0.11915398961996258,0.009166666666666667,0.18801215793263942,0.3163328142192687,2.243667185780732,0.9011459955564786,428.15084861778655,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547617_463,807.2439655639018,1422.556482434358,615.3125168704562,1.2028046619595187,19.003254910834983,1.2028046619595187,230.65084861778655,258.6132367200001,30.0,0.12359951961610456,0.009166666666666667,0.18801215793263942,0.3207783442154106,2.23922165578459,0.8997567674326842,440.65084861778655,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547737_246,807.2439655639018,1422.556482434358,615.3125168704562,1.3736866527463576,8.64993940150056,1.3736866527463576,186.6028373036076,196.47656039727622,30.0,0.10992564861044911,0.009166666666666667,0.18801215793263942,0.3071044732097552,2.2528955267902453,0.9040298521219515,396.6028373036076,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547737_296,807.2439655639018,1422.556482434358,615.3125168704562,1.3753203030944405,18.639955173308792,1.3753203030944405,196.40045235487713,210.44084211521243,30.0,0.11354739346254282,0.009166666666666667,0.18801215793263942,0.3107262180618489,2.2492737819381516,0.9028980568556723,406.40045235487713,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547737_346,807.2439655639018,1422.556482434358,615.3125168704562,1.3761962799155185,18.62596690888614,1.3761962799155185,208.90045235487713,227.10750878187912,30.0,0.1179929234586848,0.009166666666666667,0.18801215793263942,0.31517174805799086,2.2448282519420095,0.9015088287318779,418.90045235487713,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547737_396,807.2439655639018,1422.556482434358,615.3125168704562,1.3763141246045052,18.60801323862532,1.3763141246045052,221.40045235487713,243.77417544854575,30.0,0.12243845345482678,0.009166666666666667,0.18801215793263942,0.31961727805413287,2.240382721945868,0.9001196006080835,431.40045235487713,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547737_446,807.2439655639018,1422.556482434358,615.3125168704562,1.3756737754489734,18.586143320238207,1.3756737754489734,233.90045235487713,260.44084211521243,30.0,0.12688398345096874,0.009166666666666667,0.18801215793263942,0.3240628080502748,2.2359371919497257,0.8987303724842891,443.90045235487713,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547857_245,807.2439655639018,1422.556482434358,615.3125168704562,1.5486516578314138,8.235130137599995,1.5486516578314138,196.61711679445605,206.42703271852832,30.0,0.11549475982148631,0.009166666666666667,0.18801215793263942,0.3126735844207924,2.247326415579208,0.9022895048685023,406.617116794456,1,0.0
P01,P01_G003_A00,P01_G003,M003,R319460_2547857_295,807.2439655639018,1422.556482434358,615.3125168704562,1.5503645665378087,18.226110677668217,1.5503645665378087,203.77107543296518,217.74765802370413,30.0,0.11831062212164267,0.009166666666666667,0.18801215793263942,0.31548944672094875,2.244510553279052,0.9014095478997035,413.7710754329652,1,0.0
P01,P01_G004_A00,P01_G004,M004,R318461_2547640_457,684.9294036153034,1420.6790692836205,735.7496656683171,3.6678301174035255,19.424429339794102,3.6678301174035255,222.07686905640657,249.52517583944694,30.0,0.118558534527232,0.009166666666666667,0.22481239784309692,0.35253759903699555,2.207462400963005,0.8898320003009389,432.07686905640657,1,0.0
P01,P01_G004_A00,P01_G004,M004,R318461_2547760_475,684.9294036153034,1420.6790692836205,735.7496656683171,3.8643448608442696,18.943454994332797,3.8643448608442696,234.42823072241657,263.34161776668736,30.0,0.12520474573713553,0.009166666666666667,0.22481239784309692,0.3591838102468991,2.2008161897531013,0.887755059297844,444.4282307224166,1,0.0
P01,P01_G004_A00,P01_G004,M004,R318461_2547880_487,684.9294036153034,1420.6790692836205,735.7496656683171,4.0623894681536825,18.49001063258821,4.0623894681536825,245.59736886178308,275.58026223336515,30.0,0.1314317822556856,0.009166666666666667,0.22481239784309692,0.3654108467654492,2.1945891532345514,0.8858091103857971,455.5973688617831,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546358_284,792.6092964510069,997.7900793828162,205.1807829318093,1.1216519937008371,24.973256244577627,1.1216519937008371,113.12809158068252,126.16821431220922,30.0,0.061195573784873156,0.009166666666666667,0.06269412811805285,0.1330563685695927,2.426943631430408,0.9584198848220022,323.1280915806825,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546358_334,792.6092964510069,997.7900793828162,205.1807829318093,1.1218612709557334,24.91755472181609,1.1218612709557334,125.62809158068252,142.8348809788759,30.0,0.06564110378101513,0.009166666666666667,0.06269412811805285,0.13750189856573464,2.422498101434266,0.957030656698208,335.6280915806825,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546358_384,792.6092964510069,997.7900793828162,205.1807829318093,1.1213554890483977,24.84567019650531,1.1213554890483977,138.1280915806825,159.50154764554253,30.0,0.07008663377715711,0.009166666666666667,0.06269412811805285,0.14194742856187664,2.418052571438124,0.9556414285744136,348.1280915806825,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546358_434,792.6092964510069,997.7900793828162,205.1807829318093,1.1201348977501198,24.758404383329975,1.1201348977501198,150.6280915806825,176.16821431220922,30.0,0.07453216377329908,0.009166666666666667,0.06269412811805285,0.1463929585580186,2.413607041441982,0.9542522004506192,360.6280915806825,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546358_484,792.6092964510069,997.7900793828162,205.1807829318093,1.1182000995485595,24.65668966732376,1.1182000995485595,163.1280915806825,192.8348809788759,30.0,0.07897769376944105,0.009166666666666667,0.06269412811805285,0.15083848855416057,2.40916151144584,0.9528629723268248,373.1280915806825,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546478_325,792.6092964510069,997.7900793828162,205.1807829318093,1.3089873287142666,24.27081329978661,1.3089873287142666,129.33162053594862,145.78358434210097,30.0,0.06864865237691911,0.009166666666666667,0.06269412811805285,0.14050944716163863,2.419490552838362,0.9560907977619879,339.3316205359486,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546478_375,792.6092964510069,997.7900793828162,205.1807829318093,1.3085945134885435,24.211441906087174,1.3085945134885435,141.83162053594862,162.45025100876762,30.0,0.07309418237306109,0.009166666666666667,0.06269412811805285,0.1449549771577806,2.41504502284222,0.9547015696381935,351.8316205359486,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546478_425,792.6092964510069,997.7900793828162,205.1807829318093,1.3074553543747243,24.138524716426133,1.3074553543747243,154.33162053594862,179.1169176754343,30.0,0.07753971236920307,0.009166666666666667,0.06269412811805285,0.14940050715392258,2.410599492846078,0.9533123415143991,364.3316205359486,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546478_475,792.6092964510069,997.7900793828162,205.1807829318093,1.3055704384701556,24.05274612564945,1.3055704384701556,166.83162053594862,195.78358434210097,30.0,0.08198524236534503,0.009166666666666667,0.06269412811805285,0.15384603715006456,2.406153962849936,0.9519231133906049,376.8316205359486,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546598_342,792.6092964510069,997.7900793828162,205.1807829318093,1.4999766923196347,23.609587880424314,1.4999766923196347,139.85170956901027,157.71116188020818,30.0,0.07417382183734395,0.009166666666666667,0.06269412811805285,0.14603461662206346,2.413965383377937,0.9543641823056052,349.85170956901027,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546598_392,792.6092964510069,997.7900793828162,205.1807829318093,1.499302720239882,23.55432105313818,1.499302720239882,152.35170956901027,174.37782854687487,30.0,0.07861935183348592,0.009166666666666667,0.06269412811805285,0.15048014661820544,2.409519853381795,0.9529749541818108,362.35170956901027,1,0.0
P01,P01_G005_A00,P01_G005,M006,R319454_2546598_442,792.6092964510069,997.7900793828162,205.1807829318093,1.4978490213827058,23.487402478417522,1.4978490213827058,164.85170956901027,191.04449521354155,30.0,0.0830648818296279,0.009166666666666667,0.06269412811805285,0.15492567661434742,2.4050743233856533,0.9515857260580164,374.85170956901027,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547171_263,1100.380470848721,1202.9708623146255,102.59039146590453,2.6518729435040598,21.751052583400963,2.6518729435040598,141.6127409943337,152.88994588935324,30.0,0.08089212066295338,0.009166666666666667,0.03134706405902639,0.12140585138864644,2.438594148611354,0.962060671441048,351.6127409943337,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547171_313,1100.380470848721,1202.9708623146255,102.59039146590453,2.654818539162619,21.727916263048144,2.654818539162619,154.1127409943337,169.5566125560199,30.0,0.08533765065909536,0.009166666666666667,0.03134706405902639,0.1258513813847884,2.434148618615212,0.9606714433172536,364.1127409943337,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547171_363,1100.380470848721,1202.9708623146255,102.59039146590453,2.656747771300701,21.69673185999656,2.656747771300701,166.6127409943337,186.22327922268659,30.0,0.08978318065523734,0.009166666666666667,0.03134706405902639,0.1302969113809304,2.4297030886190703,0.9592822151934592,376.6127409943337,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547171_413,1100.380470848721,1202.9708623146255,102.59039146590453,2.6576592843198625,21.657672319750844,2.6576592843198625,179.1127409943337,202.88994588935324,30.0,0.09422871065137932,0.009166666666666667,0.03134706405902639,0.13474244137707236,2.425257558622928,0.9578929870696649,389.1127409943337,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547171_463,1100.380470848721,1202.9708623146255,102.59039146590453,2.657552437245542,21.610950210166948,2.657552437245542,191.6127409943337,219.5566125560199,30.0,0.09867424064752128,0.009166666666666667,0.03134706405902639,0.13918797137321434,2.420812028626786,0.9565037589458705,401.6127409943337,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547291_237,1100.380470848721,1202.9708623146255,102.59039146590453,2.7121813558064787,21.14039797097466,2.7121813558064787,143.1548750380478,152.28271291850027,30.0,0.0837037749512789,0.009166666666666667,0.03134706405902639,0.12421750567697196,2.4357824943230284,0.9611820294759462,353.1548750380478,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547291_287,1100.380470848721,1202.9708623146255,102.59039146590453,2.715700559961874,21.12397846850739,2.715700559961874,155.6548750380478,168.94937958516695,30.0,0.08814930494742088,0.009166666666666667,0.03134706405902639,0.12866303567311393,2.4313369643268867,0.959792801352152,365.6548750380478,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547291_337,1100.380470848721,1202.9708623146255,102.59039146590453,2.7181897439666898,21.100499125224076,2.7181897439666898,168.1548750380478,185.6160462518336,30.0,0.09259483494356284,0.009166666666666667,0.03134706405902639,0.13310856566925588,2.4268914343307446,0.9584035732283576,378.1548750380478,1,0.0
P01,P01_G005_A02,P01_G005,M006,R318603_2547291_387,1100.380470848721,1202.9708623146255,102.59039146590453,2.71964713460369,21.07007410965747,2.71964713460369,180.6548750380478,202.2827129185003,30.0,0.09704036493970482,0.009166666666666667,0.03134706405902639,0.1375540956653979,2.4224459043346025,0.9570143451045632,390.6548750380478,1,0.0
