uav_id,sortie_id,busy_start_s,busy_end_s
U02,M001,0.0,2395.0848798156608
U01,M002,0.0,2121.7020521620752
U06,M003,2215.993195339162,4085.7453899581783
U06,M004,163.25,1919.9439339219116
U07,M005,0.0,1495.5595259403467
U03,M006,2301.618195339162,3956.4775936607575
U05,M007,1354.166217462174,2801.991905469962
U05,M008,145.06469461901634,1354.166216462174
U08,M009,4384.1631161626565,6583.875200754831
U05,M010,3537.5423871039593,5602.867162625936
U06,M011,4401.901488092357,6323.549499265598
U05,M012,5830.306858734007,7657.232169642478
U01,M013,5963.826725631065,7652.440600344453
U06,M014,6323.549500265598,7839.724362237182
U04,M015,5963.779873952661,7182.8547950719785
U07,M016,5882.292501571412,7376.462893450376
U07,M017,7376.462894450377,9484.274913089084
U08,M018,7149.6278759814795,8577.798267860444
U08,M019,11290.952552834926,13642.386664701304
U02,M020,9433.802412511033,11146.361774898214
U08,M021,8577.798268860444,10746.859335453608
U07,M022,9484.274914089085,11229.470072284626
U06,M023,10977.159950523079,12412.536852969417
U05,M024,7657.232170642477,9458.585594613862
U03,M025,11118.661751766125,13039.101287217822
U06,M026,7839.724363237181,8928.825885080338
U06,M027,9036.906827144965,10475.349074539374
U05,M028,9680.614066042874,10746.08571827036
