atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
P01_GAMMA02_M002_00,P01_GAMMA02_M002_00,M002,728.6875,1026.96875,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,8.896722853409045,16.45726286038159,8.896722853409045
P01_GAMMA02_M002_01,P01_GAMMA02_M002_01,M002,1039.6875,1047.375,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,9.392662760855558,16.45726286038159,9.392662760855558
P01_GAMMA02_M002_02,P01_GAMMA02_M002_02,M002,1131.59375,1146.3125,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,12.150449846217299,16.45726286038159,12.150449846217299
P01_GAMMA02_M002_03,P01_GAMMA02_M002_03,M002,1169.03125,1231.90625,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,2.453044610018992,16.45726286038159,2.453044610018992
P01_GAMMA02_M002_04,P01_GAMMA02_M002_04,M002,1245.9375,1660.625,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
P01_GAMMA02_M005_00,P01_GAMMA02_M005_00,M005,752.34375,1169.375,Q3E8_G02_001_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,8.896722853409045,16.45726286038159,8.896722853409045
P01_GAMMA02_M001_00,P01_GAMMA02_M001_00,M001,747.71875,2019.4375,Q3E8_G02_001_R001,R01,E52_0c56c0f390b777971f9a7e58,TRANSPORT_RELAY_G01,1,4.866826508382303,2.1743859331465814,2.1743859331465814
P01_GAMMA02_M003_00,P01_GAMMA02_M003_00,M003,752.875,1475.9375,Q3E8_G02_001_R001,R01,E52_0c56c0f390b777971f9a7e58,TRANSPORT_RELAY_G01,1,8.554294353422506,2.1743859331465814,2.1743859331465814
P01_GAMMA02_M006_00,P01_GAMMA02_M006_00,M006,721.40625,1272.90625,Q3E8_G02_001_R001,R01,E52_0c56c0f390b777971f9a7e58,TRANSPORT_RELAY_G01,1,10.863889833133868,2.1743859331465814,2.1743859331465814
P01_GAMMA02_M007_00,P01_GAMMA02_M007_00,M007,671.3120930283849,1133.6558430283849,Q3E8_G02_001_R001,R01,E52_0c56c0f390b777971f9a7e58,TRANSPORT_RELAY_G01,1,10.610406162562455,2.1743859331465814,2.1743859331465814
P01_GAMMA02_M004_00,P01_GAMMA02_M004_00,M004,2922.800460792353,3772.144210792353,Q3E8_G02_001_R003,R02,E52_bfffb2993ede6e2e2bd9340b,TRANSPORT_RELAY_G01,1,5.25975548786549,13.053008949478723,5.25975548786549
P01_GAMMA02_M010_00,P01_GAMMA02_M010_00,M010,5176.686757806869,6056.780507806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,2.1858471240912536,12.029424972929434,2.1858471240912536
P01_GAMMA02_M012_00,P01_GAMMA02_M012_00,M012,5419.711558626129,6098.430308626129,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,8.607486198729944,12.029424972929434,8.607486198729944
P01_GAMMA02_M013_00,P01_GAMMA02_M013_00,M013,5176.686757806869,5864.749257806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,3.762648549787201,12.029424972929434,3.762648549787201
P01_GAMMA02_M014_00,P01_GAMMA02_M014_00,M014,7140.936758806869,7148.468008806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,10.988010065043696,12.029424972929434,10.988010065043696
P01_GAMMA02_M014_01,P01_GAMMA02_M014_01,M014,7161.468008806869,7186.811758806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,11.826159285983962,12.029424972929434,11.826159285983962
P01_GAMMA02_M014_02,P01_GAMMA02_M014_02,M014,7194.311758806869,7605.655508806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,12.089343064167153,12.029424972929434,12.029424972929434
P01_GAMMA02_M014_03,P01_GAMMA02_M014_03,M014,7613.186758806869,7638.499258806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,11.826278636119483,12.029424972929434,11.826278636119483
P01_GAMMA02_M014_04,P01_GAMMA02_M014_04,M014,7651.499258806869,7659.061758806869,Q3E8_G02_001_R005,R02,E52_be69bdf55826f2eb34075d09,TRANSPORT_RELAY_G01,1,10.986789071366744,12.029424972929434,10.986789071366744
P01_GAMMA02_M009_00,P01_GAMMA02_M009_00,M009,3560.4615576261285,4516.7115576261285,Q3E8_G02_001_R004,R01,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,6.76335636971038,9.500767968691491,6.76335636971038
P01_GAMMA02_M011_00,P01_GAMMA02_M011_00,M011,3560.4615576261285,4190.6178076261285,Q3E8_G02_001_R004,R01,E52_2e64690809088e2a96fb2160,TRANSPORT_RELAY_G01,1,14.804533775893177,9.500767968691491,9.500767968691491
P01_GAMMA02_M019_00,P01_GAMMA02_M019_00,M019,9072.650584119332,10108.244334119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,4.910998135102375,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M020_00,P01_GAMMA02_M020_00,M020,9072.650584119332,9527.994334119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,14.62560917721207,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M022_00,P01_GAMMA02_M022_00,M022,9072.650584119332,9080.181834119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,6.697225761446134,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M022_01,P01_GAMMA02_M022_01,M022,9093.181834119332,9118.525584119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,6.054051991992296,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M022_02,P01_GAMMA02_M022_02,M022,9126.025584119332,9673.275584119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,4.7107574847429134,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M022_03,P01_GAMMA02_M022_03,M022,9680.775584119332,9706.119334119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,6.054113749058217,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M022_04,P01_GAMMA02_M022_04,M022,9719.088084119332,9726.650584119332,Q3E8_G02_001_R007,R02,E52_189eb019491ad876aa165071,TRANSPORT_RELAY_G01,1,6.696843205820159,3.8094716871601975,3.8094716871601975
P01_GAMMA02_M017_00,P01_GAMMA02_M017_00,M017,6097.663796264322,7147.913796264322,Q3E8_G02_001_R006,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,5.6859017886489625,10.01648148125875,5.6859017886489625
P01_GAMMA02_M021_00,P01_GAMMA02_M021_00,M021,6097.663796264322,6870.132546264322,Q3E8_G02_001_R006,R01,E52_cdef0b479e00ae29ebd83132,TRANSPORT_RELAY_G01,1,4.640389078516122,10.01648148125875,4.640389078516122
