energy_component_id,relay_sortie_id,takeoff_s,return_s,soc_at_takeoff,return_soc,charge_start_s,charge_end_s,charge_duration_s
REC-01,F13_C2_SITE_B6500_RELAY_00_Q3_R001,192.21449889782082,2175.899213158657,1.0,0.8227957016605778,2175.899213158657,2906.2648009999057,730.3655878412488
REC-02,F13_C2_SITE_B6500_RELAY_00_Q3_R002,1747.1803878858195,6245.793309522221,1.0,0.5843191310009407,6245.793309522221,7286.1784392209975,1040.385129698777
REC-03,F13_C2_SITE_B6500_RELAY_00_Q3_R003,2656.063331858314,6242.8528846740755,1.0,0.6703829126864818,6242.8528846740755,7171.35509818165,928.5022135075737
