site_id,x_m,y_m,agl_m,lon,lat,ground_elevation_m,z_amsl_m,backhaul_distance_m,backhaul_los,backhaul_margin_db
E52_e897bbf562a0cfa05d222da7,317476.01549034886,2548002.219714637,150.0,109.21875770046898,23.030462897952262,232.70980834960938,382.7098083496094,2739.1766324720297,False,7.193374403605176
E52_a08ff564cd851afa479a4b99,317476.01549034886,2548002.219714637,200.0,109.21875770046898,23.030462897952262,232.70980834960938,432.7098083496094,2743.9186585457974,True,17.178350508078807
E52_c80128637e734fffc99dd4c8,317476.01549034886,2548002.219714637,250.0,109.21875770046898,23.030462897952262,232.70980834960938,482.7098083496094,2749.5618897472978,True,17.16050517296597
E52_0b86903db4385dab50e073e7,317476.01549034886,2548002.219714637,300.0,109.21875770046898,23.030462897952262,232.70980834960938,532.7098083496094,2756.100790316945,True,17.1398732531745
E52_ed1ee483662babfa2e4a5d55,317476.01549034886,2548122.219714637,50.0,109.21874345753909,23.031546381033568,201.59121704101562,251.59121704101562,2839.0335849479634,False,6.882364563075313
E52_ef0ae5f351097b1f0a47aec7,317476.01549034886,2548122.219714637,100.0,109.21874345753909,23.031546381033568,201.59121704101562,301.5912170410156,2841.3026621897543,False,6.875425200793472
E52_d1ac1866cad8d273e20d0806,317476.01549034886,2548122.219714637,150.0,109.21874345753909,23.031546381033568,201.59121704101562,351.5912170410156,2844.448969461517,False,6.8658122305865845
E52_c75252ad4ff06002397dd55b,317476.01549034886,2548122.219714637,200.0,109.21874345753909,23.031546381033568,201.59121704101562,401.5912170410156,2848.469599903567,False,6.853543388980654
E52_a26a384682e8da813f5297d5,317476.01549034886,2548122.219714637,250.0,109.21874345753909,23.031546381033568,201.59121704101562,451.5912170410156,2853.3608575290455,True,16.838641180062027
E52_53074d9c7f3d08336d2aff1a,317476.01549034886,2548122.219714637,300.0,109.21874345753909,23.031546381033568,201.59121704101562,501.5912170410156,2859.1182740458626,True,16.821132739244533
E52_09c6af05d6509469a8ace153,320413.7079100061,2547152.3448070497,300.0,109.24751528125468,23.02310934841312,328.4283752441406,628.4283752441406,2400.6771765339786,True,18.33909989362364
E52_512468e2eae03804fab0e271,317871.8358050099,2549274.67785425,50.0,109.22246830832295,23.041995405566176,254.4922332763672,304.4922332763672,3809.8955182881054,False,4.327513848859795
E52_756cea1a5025eb26d59d1abc,317871.8358050099,2549274.67785425,100.0,109.22246830832295,23.041995405566176,254.4922332763672,354.4922332763672,3812.280562025758,True,14.32207807116454
E52_b0c7ecf3a8d0ae5aafbb69b6,317871.8358050099,2549274.67785425,150.0,109.22246830832295,23.041995405566176,254.4922332763672,404.4922332763672,3815.3194239705626,True,14.315157094468617
E52_ab70b7de594b2033f21cec61,317871.8358050099,2549274.67785425,200.0,109.22246830832295,23.041995405566176,254.4922332763672,454.4922332763672,3819.0105433547446,True,14.306758018649958
E52_2ca8e8701664bd7dc2bcbbd8,317871.8358050099,2549394.67785425,100.0,109.22245408711433,23.043078889259924,228.79510498046875,328.79510498046875,3928.15029549978,False,4.062013245091364
E52_6c20701a8846de034c9a5cda,317871.8358050099,2549394.67785425,150.0,109.22245408711433,23.043078889259924,228.79510498046875,378.79510498046875,3930.7727299518415,True,14.05621647700869
E52_3d155cb2e24fe3eeac2b76ff,317871.8358050099,2549394.67785425,200.0,109.22245408711433,23.043078889259924,228.79510498046875,428.79510498046875,3934.0289481689256,True,14.049024139593286
E52_9a5d12ac0e5da5636a4b9be3,317871.8358050099,2549394.67785425,250.0,109.22245408711433,23.043078889259924,228.79510498046875,478.79510498046875,3937.917377946006,True,14.040443167808974
E52_62c225073deaa72fb7aa701b,317871.8358050099,2549394.67785425,300.0,109.22245408711433,23.043078889259924,228.79510498046875,528.7951049804688,3942.436148630336,True,14.030481800559798
E52_510a5dbd3000e93f6686e1f4,317871.8358050099,2549514.67785425,50.0,109.22243986504597,23.044162372796997,265.4971008300781,315.4971008300781,4044.919582039329,False,3.80757733122104
E52_d9653cd93d9ef48c055055d3,317871.8358050099,2549514.67785425,100.0,109.22243986504597,23.044162372796997,265.4971008300781,365.4971008300781,4047.302081047105,True,13.80246275949925
E52_91045937e946b4ca49ca10e0,317871.8358050099,2549514.67785425,150.0,109.22243986504597,23.044162372796997,265.4971008300781,415.4971008300781,4050.3004635867737,True,13.79603033190628
E52_27d918c90b03f27c9c508aac,317846.2012849663,2547356.1393078705,200.0,109.22244549524119,23.02467003141382,216.2678680419922,416.2678680419922,2004.4272747457367,True,19.90596909247148
E52_e313693b6872b923cf66ec3d,317846.2012849663,2547356.1393078705,250.0,109.22244549524119,23.02467003141382,216.2678680419922,466.2678680419922,2011.7369327396711,True,19.874351384900606
E52_fa9f141b36e8ef684c899fbc,317846.2012849663,2547356.1393078705,300.0,109.22244549524119,23.02467003141382,216.2678680419922,516.2678680419922,2020.2579719810585,True,19.837638582236565
E52_b527e83de1bf4388118d8d7f,317966.2012849663,2547236.1393078705,50.0,109.22363028431558,23.023599691936177,225.37185668945312,275.3718566894531,1832.2390954759512,False,10.68613225216103
E52_26124a6c20ae5abbfe73fec7,317966.2012849663,2547236.1393078705,100.0,109.22363028431558,23.023599691936177,225.37185668945312,325.3718566894531,,,
E52_3955178f54a044de68439c17,317966.2012849663,2547236.1393078705,150.0,109.22363028431558,23.023599691936177,225.37185668945312,375.3718566894531,,,
E52_498dfe5983ef20c213d86e91,317966.2012849663,2547236.1393078705,200.0,109.22363028431558,23.023599691936177,225.37185668945312,425.3718566894531,,,
E52_ee11996b1959a04b73c2ff63,317966.2012849663,2547236.1393078705,250.0,109.22363028431558,23.023599691936177,225.37185668945312,475.3718566894531,,,
E52_113e125f0aec33c44f8fd66e,317966.2012849663,2547236.1393078705,300.0,109.22363028431558,23.023599691936177,225.37185668945312,525.3718566894531,1866.396536466798,True,20.525696768728977
E52_dd62a24986ebdc36acda563d,317966.2012849663,2547356.1393078705,50.0,109.22361608505612,23.024683178831722,223.82614135742188,273.8261413574219,1942.7577830325922,False,10.177402015838055
E52_067c85fe9475612c9414bf7d,317966.2012849663,2547356.1393078705,100.0,109.22361608505612,23.024683178831722,223.82614135742188,323.8261413574219,1946.6433719789186,True,20.16004725779203
E52_52b8c658092276a867e9913e,317966.2012849663,2547356.1393078705,150.0,109.22361608505612,23.024683178831722,223.82614135742188,373.8261413574219,1951.8025084022197,True,20.13705772958734
E52_44ed69e1d99dc074a7941a18,318808.72529832093,2547800.6061558253,100.0,109.23178250251802,23.028788376891093,156.7248992919922,256.7248992919922,2250.451064582883,False,8.900383690419545
E52_5e8fb12940f0c3544979f506,318808.72529832093,2547800.6061558253,150.0,109.23178250251802,23.028788376891093,156.7248992919922,306.7248992919922,2253.426831297487,True,18.888905943628743
E52_bb930024bfd0b2385758e398,318808.72529832093,2547800.6061558253,200.0,109.23178250251802,23.028788376891093,156.7248992919922,356.7248992919922,2257.5063618826484,True,18.873195508301663
E52_22c7f5c4f4b1f1f6af8e5f10,318808.72529832093,2547800.6061558253,250.0,109.23178250251802,23.028788376891093,156.7248992919922,406.7248992919922,2262.6836862163987,True,18.853298253111063
E52_451684a2480b67d7447c6071,318808.72529832093,2547800.6061558253,300.0,109.23178250251802,23.028788376891093,156.7248992919922,456.7248992919922,2268.9512894284508,True,18.829271717522758
E52_85f922b04bf4ad65be78821a,318808.72529832093,2547920.6061558253,100.0,109.23176836484926,23.02987186787014,151.415283203125,251.415283203125,2369.909801848091,False,8.45113882198008
E52_410079490275858c2d456879,318808.72529832093,2547920.6061558253,150.0,109.23176836484926,23.02987186787014,151.415283203125,301.415283203125,2372.623863408604,True,18.441197282953468
E52_f6344f79574608ce56acf744,318808.72529832093,2547920.6061558253,200.0,109.23176836484926,23.02987186787014,151.415283203125,351.415283203125,2376.387074013045,True,18.42743153708875
E52_dad9f2a8b8508cf7ad491dc9,318808.72529832093,2547920.6061558253,250.0,109.23176836484926,23.02987186787014,151.415283203125,401.415283203125,2381.1944594796523,True,18.40987789832151
E52_a3836b1674b2d70f748125c1,318808.72529832093,2547920.6061558253,300.0,109.23176836484926,23.02987186787014,151.415283203125,451.415283203125,2387.039711059895,True,18.388582284998307
E52_29bc9c9c294030de69d7a915,316340.60620567383,2546434.690216067,50.0,109.20786859853511,23.01618459157377,284.6748046875,334.6748046875,,,
E52_ac811672a5d2645f77226b92,316340.60620567383,2546434.690216067,100.0,109.20786859853511,23.01618459157377,284.6748046875,384.6748046875,,,
E52_9b15a755390f476b564248f5,316340.60620567383,2546434.690216067,150.0,109.20786859853511,23.01618459157377,284.6748046875,434.6748046875,,,
E52_b2e4a64faeb46ca1acb8ed9d,316340.60620567383,2546434.690216067,200.0,109.20786859853511,23.01618459157377,284.6748046875,484.6748046875,,,
E52_c81309c6a475d565f818b033,316340.60620567383,2546554.690216067,50.0,109.20785427847193,23.017268070153488,255.46946716308594,305.46946716308594,,,
E52_29cc4a57ead06d72ece301d5,316340.60620567383,2546554.690216067,100.0,109.20785427847193,23.017268070153488,255.46946716308594,355.46946716308594,,,
E52_ca6da240ec5d10c635278957,316340.60620567383,2546554.690216067,150.0,109.20785427847193,23.017268070153488,255.46946716308594,405.46946716308594,,,
E52_5cceb0242a85409d2132c3cb,316340.60620567383,2546554.690216067,200.0,109.20785427847193,23.017268070153488,255.46946716308594,455.46946716308594,,,
E52_ffbb4978861a11f9c7bd3e08,316340.60620567383,2546554.690216067,250.0,109.20785427847193,23.017268070153488,255.46946716308594,505.46946716308594,,,
E52_6cc154a84de9935b900de562,316340.60620567383,2546554.690216067,300.0,109.20785427847193,23.017268070153488,255.46946716308594,555.4694671630859,,,
E52_a424f61b908490972893b716,316340.60620567383,2546674.690216067,50.0,109.20783995754249,23.01835154857654,290.3404846191406,340.3404846191406,2605.7787255525127,False,7.627024485063842
E52_586d8e946118cf16ca4c7ef1,316340.60620567383,2546674.690216067,100.0,109.20783995754249,23.01835154857654,290.3404846191406,390.3404846191406,,,
E52_de8a0a04c9609a774d88783f,317217.2576330948,2547860.673050591,100.0,109.21625026267044,23.02915642606022,250.54647827148438,350.5464782714844,2740.4046995757844,False,7.189481093199305
E52_81d64e14efcd7eec3b80893c,317217.2576330948,2547860.673050591,150.0,109.21625026267044,23.02915642606022,250.54647827148438,400.5464782714844,2744.5587195912194,False,7.176324627586155
E52_647688086493f97307ae225c,317217.2576330948,2547860.673050591,200.0,109.21625026267044,23.02915642606022,250.54647827148438,450.5464782714844,2749.615830095423,True,17.160334776614093
E52_61853fa2d4f32a6d3bbfdd8a,317217.2576330948,2547860.673050591,250.0,109.21625026267044,23.02915642606022,250.54647827148438,500.5464782714844,2755.5710589528426,True,17.141542869329598
E52_4c9d8e566a618cd2c95b197a,317217.2576330948,2547860.673050591,300.0,109.21625026267044,23.02915642606022,250.54647827148438,550.5464782714844,2762.4185976722715,True,17.119985381968775
E52_0f86ade668eec752dc1a964e,317217.2576330948,2547980.673050591,50.0,109.21623600059978,23.03023990783747,254.01980590820312,304.0198059082031,2839.1187371580536,False,6.8821040478029545
E52_5efc8a1b1129e7e23affa07b,317217.2576330948,2547980.673050591,100.0,109.21623600059978,23.03023990783747,254.01980590820312,354.0198059082031,2842.3101843874747,False,6.8723457416729445
E52_bc1ddf5f0b8ccbaa985ddc92,317217.2576330948,2547980.673050591,150.0,109.21623600059978,23.03023990783747,254.01980590820312,404.0198059082031,2846.376497384628,False,6.859928270323792
E52_5bad934ad05652951c397d84,317217.2576330948,2547980.673050591,200.0,109.21623600059978,23.03023990783747,254.01980590820312,454.0198059082031,2851.313933163867,True,16.844874439817843
E52_a6c6d60c0b30861ff6c4807a,317217.2576330948,2547980.673050591,250.0,109.21623600059978,23.03023990783747,254.01980590820312,504.0198059082031,2857.117975521001,True,16.82721169476028
E52_6a886ca72a1666c78938f4f3,317217.2576330948,2547980.673050591,300.0,109.21623600059978,23.03023990783747,254.01980590820312,554.0198059082031,2863.7833553947553,True,16.806971953912935
E52_3131fb0ede3a270be8c7f5d7,317217.2576330948,2548100.673050591,150.0,109.21622173766666,23.031323389458063,213.00103759765625,363.00103759765625,2945.9806443706066,False,6.561177383325074
E52_9e2861ac481540cc77861c45,319252.0147457946,2546462.209050694,150.0,109.23626414982736,23.016752105755465,147.41561889648438,297.4156188964844,1078.6667779514855,True,25.288029105243083
E52_ee34d532fac8b67c06531e40,319252.0147457946,2546462.209050694,200.0,109.23626414982736,23.016752105755465,147.41561889648438,347.4156188964844,1086.7352850376617,True,25.223299799188297
E52_ef8d3f10251d83037049b267,319252.0147457946,2546462.209050694,250.0,109.23626414982736,23.016752105755465,147.41561889648438,397.4156188964844,1097.0255884142066,True,25.14144001122017
E52_c196ddada5e7399a197d0b03,319252.0147457946,2546462.209050694,300.0,109.23626414982736,23.016752105755465,147.41561889648438,447.4156188964844,1109.4758688341017,True,25.043417950967253
E52_473f67929524f6a5826ed244,319252.0147457946,2546582.209050694,100.0,109.23625005620065,23.017835601006382,180.2154541015625,280.2154541015625,1179.2049589312546,True,24.51398922846782
E52_a204fa04fa0093d8f2d66b54,319252.0147457946,2546582.209050694,150.0,109.23625005620065,23.017835601006382,180.2154541015625,330.2154541015625,1185.8650347228465,True,24.465069884537016
E52_afc68bd807486727f441fc4d,319252.0147457946,2546582.209050694,200.0,109.23625005620065,23.017835601006382,180.2154541015625,380.2154541015625,1194.5825320957838,True,24.401451966920277
E52_b081907805d4786bca42e2ae,319252.0147457946,2546582.209050694,250.0,109.23625005620065,23.017835601006382,180.2154541015625,430.2154541015625,1205.3128106008542,True,24.323779716550618
E52_98b989d3f2c7fb61b842832d,319252.0147457946,2546582.209050694,300.0,109.23625005620065,23.017835601006382,180.2154541015625,480.2154541015625,1218.0026752058827,True,24.23281032223015
E52_0e1b0e6be916c2bd0eaf0705,319252.0147457946,2546702.209050694,100.0,109.23623596172139,23.018919096100895,163.2061004638672,263.2061004638672,1283.3403239648958,True,23.778938355947844
E52_7d2769e4d1df2f40bc133eb9,319252.0147457946,2546702.209050694,150.0,109.23623596172139,23.018919096100895,163.2061004638672,313.2061004638672,1288.8029318560345,True,23.742044858273246
E52_bf2768ba074debea9d9d7c4e,319252.0147457946,2546702.209050694,200.0,109.23623596172139,23.018919096100895,163.2061004638672,363.2061004638672,1296.172676462167,True,23.692517921508554
E52_32218efc0530ff0565bd7f75,319683.7077110809,2549593.0608641747,100.0,109.2401079572494,23.04506785128156,201.2244110107422,301.2244110107422,4161.16864194059,False,3.561468825010735
E52_419bafea267f455538d330cc,319683.7077110809,2549593.0608641747,150.0,109.2401079572494,23.04506785128156,201.2244110107422,351.2244110107422,4163.313212787475,True,13.556993469923356
E52_f8b8ab50534a1e2ea55c5a36,319683.7077110809,2549593.0608641747,200.0,109.2401079572494,23.04506785128156,201.2244110107422,401.2244110107422,4166.056810567019,True,13.55127140731372
E52_556abbe18f0e80437b61c23a,319683.7077110809,2549593.0608641747,250.0,109.2401079572494,23.04506785128156,201.2244110107422,451.2244110107422,4169.398252742584,True,13.54430756447536
E52_4e335d417bf50f6bb2cc895c,319683.7077110809,2549593.0608641747,300.0,109.2401079572494,23.04506785128156,201.2244110107422,501.2244110107422,4173.336103296017,True,13.536107917597306
E52_0ac7769870928a59254cf1e2,319803.7077110809,2549593.0608641747,100.0,109.2412787344636,23.045080878928367,236.13377380371094,336.13377380371094,4192.977885855219,False,3.4953237277436244
E52_4735e40a78abbb032b46129c,319803.7077110809,2549593.0608641747,150.0,109.2412787344636,23.045080878928367,236.13377380371094,386.13377380371094,4195.522247426567,True,13.490054598785008
E52_566c8a08372f318fb5252aac,319803.7077110809,2549593.0608641747,200.0,109.2412787344636,23.045080878928367,236.13377380371094,436.13377380371094,4198.660537127484,True,13.4835599012155
E52_891695d9132ba2b536760ceb,319803.7077110809,2549593.0608641747,250.0,109.2412787344636,23.045080878928367,236.13377380371094,486.13377380371094,4202.391424345431,True,13.475845134801446
E52_61e37c656a609a907cf0c506,319803.7077110809,2549593.0608641747,300.0,109.2412787344636,23.045080878928367,236.13377380371094,536.1337738037109,4206.7133323762855,True,13.46691680757202
E52_c0773eb52d8a2281771f4ac8,319803.7077110809,2549713.0608641747,100.0,109.2412646615997,23.04616437323368,238.5583038330078,338.5583038330078,4308.740457467358,False,3.258768473996028
E52_255cfc5696f701d7e5873584,319803.7077110809,2549713.0608641747,150.0,109.2412646615997,23.04616437323368,238.5583038330078,388.5583038330078,4311.244618459886,True,13.253721860472382
E52_04130224ee1e96847302ed06,318044.6860098525,2548915.933669849,100.0,109.22419713264858,23.038775237608906,242.15489196777344,342.15489196777344,3426.014113805683,True,15.249992210718617
E52_31fc92a31baedba455caf1e5,319860.1784575099,2550079.8149460675,50.0,109.24177261934007,23.049481967568315,288.477294921875,338.477294921875,4677.4201925343505,False,2.5456474421671658
E52_874e3572c49519652e1e1231,319860.1784575099,2550079.8149460675,100.0,109.24177261934007,23.049481967568315,288.477294921875,388.477294921875,4679.72620855326,True,12.541366264938375
E52_eac66e6f2b349f571c612200,319860.1784575099,2550079.8149460675,150.0,109.24177261934007,23.049481967568315,288.477294921875,438.477294921875,4682.565014659429,True,12.536098845519376
E52_7476cedfc7af6945727f03b1,319860.1784575099,2550079.8149460675,200.0,109.24177261934007,23.049481967568315,288.477294921875,488.477294921875,4685.93564253764,True,12.52984877326223
E52_445bad7d9fe2398420b22831,319860.1784575099,2550079.8149460675,250.0,109.24177261934007,23.049481967568315,288.477294921875,538.477294921875,4689.8369455128,True,12.522620293961054
E52_7f6fa4bd5aa14b75732ee7d4,319860.1784575099,2550079.8149460675,300.0,109.24177261934007,23.049481967568315,288.477294921875,588.477294921875,4694.26760048775,True,12.51441830030086
E52_0e01dd89984d3f326d164c53,319980.1784575099,2550079.8149460675,100.0,109.24294343576138,23.049494985241754,248.78350830078125,348.78350830078125,4709.40046927328,False,2.4864627109141253
E52_2cbe958441484eed8f0935ee,319980.1784575099,2550079.8149460675,150.0,109.24294343576138,23.049494985241754,248.78350830078125,398.78350830078125,4711.800200647463,True,12.482037839168328
E52_d74d84837171839421e0b7cb,319980.1784575099,2550079.8149460675,200.0,109.24294343576138,23.049494985241754,248.78350830078125,448.78350830078125,4714.728993447189,True,12.476640482129284
E52_96da4f081c74d8211b4b244f,319980.1784575099,2550079.8149460675,250.0,109.24294343576138,23.049494985241754,248.78350830078125,498.78350830078125,4718.1858624350125,True,12.47027426673894
E52_54954de05891135ff3a639b4,319980.1784575099,2550079.8149460675,300.0,109.24294343576138,23.049494985241754,248.78350830078125,548.7835083007812,4722.169647874979,True,12.462943457493566
E52_7547086a1218012670f76a62,319980.1784575099,2550199.8149460675,50.0,109.24292937320949,23.05057847991368,275.39215087890625,325.39215087890625,4823.8651366235445,False,2.277872015791573
E52_15ddf85b952a7dfcb9be982b,319718.0758011331,2548322.1036215937,250.0,109.24059233718273,23.03359595438323,175.93592834472656,425.93592834472656,2965.25527294469,True,16.50453342856423
E52_d1962cb62b7b9613d66ee2ce,319718.0758011331,2548322.1036215937,300.0,109.24059233718273,23.03359595438323,175.93592834472656,475.93592834472656,2970.3640225670592,True,16.489581645386608
E52_b5efa5dadac0349fc9bdae0e,319718.0758011331,2548442.1036215937,300.0,109.24057826665477,23.03467944985966,192.74415588378906,492.74415588378906,3084.2520173791813,True,16.162778016286936
E52_72f798940e768268f3dbf2cf,319278.3656916646,2547658.539734835,100.0,109.23638066493038,23.027556786472765,175.02926635742188,275.0292663574219,2187.912014211507,True,19.14517810422879
E52_9eec57c31987b2c8af8bbfa0,319278.3656916646,2547658.539734835,150.0,109.23638066493038,23.027556786472765,175.02926635742188,325.0292663574219,2191.3904053287256,True,19.131380049277865
E52_8050e0c471e1fa65f5928ab5,319278.3656916646,2547658.539734835,200.0,109.23638066493038,23.027556786472765,175.02926635742188,375.0292663574219,2196.0020116572155,True,19.11312049345608
E52_c4349185127733ebe35dbf06,319278.3656916646,2547658.539734835,250.0,109.23638066493038,23.027556786472765,175.02926635742188,425.0292663574219,2201.7397125542066,True,19.09045564946534
E52_e073900237bebda959bcd92b,319278.3656916646,2547658.539734835,300.0,109.23638066493038,23.027556786472765,175.02926635742188,475.0292663574219,2208.5947316051493,True,19.063454528509155
E52_9300387ba0db68274a261c47,319278.3656916646,2547778.539734835,100.0,109.23636656485563,23.028640280314132,145.06512451171875,245.06512451171875,2301.999632884971,False,8.703670165088283
E52_cfbf7fa2e0018bcda8d2690c,319278.3656916646,2547778.539734835,150.0,109.23636656485563,23.028640280314132,145.06512451171875,295.06512451171875,2304.65590105198,True,18.69365332986594
E52_cf64f976076efd47049f1d94,319278.3656916646,2547778.539734835,200.0,109.23636656485563,23.028640280314132,145.06512451171875,345.06512451171875,2308.3923701799235,True,18.67958256204797
E52_93c962daad5e7695e8b9d709,319278.3656916646,2547778.539734835,250.0,109.23636656485563,23.028640280314132,145.06512451171875,395.06512451171875,2313.203805797504,True,18.66149720266904
E52_f1e668c4da6a70c0eb7b8e14,319278.3656916646,2547778.539734835,300.0,109.23636656485563,23.028640280314132,145.06512451171875,445.06512451171875,2319.083517169494,True,18.639447382376545
E52_1dc5e54c6e5223b50d181b9a,319278.3656916646,2547898.539734835,100.0,109.23635246392817,23.02972377399903,164.36358642578125,264.36358642578125,2418.9065375083246,False,8.273393400254633
E52_791ae15db7d15dbca79bdef5,319278.3656916646,2547898.539734835,150.0,109.23635246392817,23.02972377399903,164.36358642578125,314.36358642578125,2421.833023939324,True,18.262891227625403
E52_609e67bb9e264303c34c0652,320319.86294476653,2548281.3811311037,150.0,109.24646793125021,23.03329346106306,154.3800506591797,304.3800506591797,3181.248505237396,False,5.893823253360182
E52_0c9e66f4c202ba4475c98d6b,320319.86294476653,2548281.3811311037,200.0,109.24646793125021,23.03329346106306,154.3800506591797,354.3800506591797,3184.102708321621,True,15.886033802684494
E52_b9ae3c0c8318f24c9ef56d34,320319.86294476653,2548281.3811311037,250.0,109.24646793125021,23.03329346106306,154.3800506591797,404.3800506591797,3187.738706702135,True,15.876120849103827
E52_93b65fdcb7df89dfcaaef100,320319.86294476653,2548281.3811311037,300.0,109.24646793125021,23.03329346106306,154.3800506591797,454.3800506591797,3192.1538288862143,True,15.864098931826192
E52_a444e6efa3d22807f81393a0,320319.86294476653,2548401.3811311037,100.0,109.24645390790212,23.034376960004696,205.67507934570312,305.6750793457031,3284.6929197522936,False,5.615879678663674
E52_64f71a21f31148764a5989bd,320319.86294476653,2548401.3811311037,150.0,109.24645390790212,23.034376960004696,205.67507934570312,355.6750793457031,3287.4770090459065,True,15.608520680325128
E52_664fa3eb1a08e6170e195ff1,320319.86294476653,2548401.3811311037,200.0,109.24645390790212,23.034376960004696,205.67507934570312,405.6750793457031,3291.0184735033,True,15.599168763161927
E52_7695fc8c6a95da49e5acd6b3,320319.86294476653,2548401.3811311037,250.0,109.24645390790212,23.034376960004696,205.67507934570312,455.6750793457031,3295.3148712793077,True,15.587836800364627
E52_4d8b13312fb99f30e78b0eb9,320319.86294476653,2548401.3811311037,300.0,109.24645390790212,23.034376960004696,205.67507934570312,505.6750793457031,3300.363254069032,True,15.574540304237317
E52_f6ddf4b587ffa56597e919e3,320319.86294476653,2548521.3811311037,150.0,109.24643988370607,23.03546045878992,164.81907653808594,314.81907653808594,3389.607392412206,False,5.34278720278715
E52_021b2cdd8ba72cd06441466b,320319.86294476653,2548521.3811311037,200.0,109.24643988370607,23.03546045878992,164.81907653808594,364.81907653808594,3392.4401516237963,False,5.3355312715498115
E52_c7e86599e3429bc332e0cf3b,320319.86294476653,2548521.3811311037,250.0,109.24643988370607,23.03546045878992,164.81907653808594,414.81907653808594,3396.0067859182927,True,15.32640417812273
E52_b0b3796046abf52b9888d754,316647.0928272229,2546853.946099849,50.0,109.21080818852408,23.020003879171284,294.53070068359375,344.53070068359375,,,
E52_256f67615029b90a14cce5cb,316647.0928272229,2546853.946099849,100.0,109.21080818852408,23.020003879171284,294.53070068359375,394.53070068359375,,,
E52_075eeb9153127a967260f92d,316647.0928272229,2546853.946099849,150.0,109.21080818852408,23.020003879171284,294.53070068359375,444.53070068359375,,,
E52_9ff7538f595b5472764b4d2e,316647.0928272229,2546853.946099849,200.0,109.21080818852408,23.020003879171284,294.53070068359375,494.53070068359375,,,
E52_f58a8fd44aea7eba62c3241d,316647.0928272229,2546853.946099849,250.0,109.21080818852408,23.020003879171284,294.53070068359375,544.5307006835938,,,
E52_1f81732b15d0f09d15717615,316647.0928272229,2546973.946099849,50.0,109.21079388929627,23.021087358975024,260.5700378417969,310.5700378417969,,,
E52_584f69a40e21c0b18b0c4580,316647.0928272229,2546973.946099849,100.0,109.21079388929627,23.021087358975024,260.5700378417969,360.5700378417969,,,
E52_aca5119e72ffdd0306e5aa81,316647.0928272229,2546973.946099849,150.0,109.21079388929627,23.021087358975024,260.5700378417969,410.5700378417969,,,
E52_0e029fd3590275d4b8716186,316647.0928272229,2546973.946099849,200.0,109.21079388929627,23.021087358975024,260.5700378417969,460.5700378417969,,,
E52_e00a5d1ec6925c98f2f6c8b7,316647.0928272229,2546973.946099849,250.0,109.21079388929627,23.021087358975024,260.5700378417969,510.5700378417969,,,
E52_5719856a329da48e0f7e6f13,316647.0928272229,2546973.946099849,300.0,109.21079388929627,23.021087358975024,260.5700378417969,560.5700378417969,,,
E52_417c266ac8caa2ee03b7540a,316647.0928272229,2547093.946099849,50.0,109.21077958920357,23.022170838622113,286.899658203125,336.899658203125,,,
E52_2a4db70a434ebbccc01c2006,318466.6759977416,2547951.726977589,300.0,109.22842788922073,23.030115525670634,159.1702117919922,459.1702117919922,2425.705119727536,True,18.249015069113327
E52_7c20cf314c7a6ce054f7d4dc,318466.6759977416,2548071.726977589,100.0,109.22841372382827,23.03119901449839,185.12210083007812,285.1221008300781,2528.8846374573186,True,17.887194802355054
E52_a1af1f4ab7d520e82e20be53,314355.60399998253,2549594.376438453,300.0,109.18812514439298,23.044492562483065,439.5845947265625,739.5845947265625,5950.778045012047,False,0.45430012492889205
E52_a390fb0cdb9a9beb5f2709fb,317418.1754291741,2546444.4432146945,300.0,109.2183783274128,23.01639132923308,206.2100372314453,506.2100372314453,,,
E52_6148eb3775c2c0b17651c48c,317418.1754291741,2546564.4432146945,250.0,109.21836409115843,23.01747481401475,247.1361083984375,497.1361083984375,,,
E52_c0441db5e2149ebee3d09994,317418.1754291741,2546564.4432146945,300.0,109.21836409115843,23.01747481401475,247.1361083984375,547.1361083984375,,,
E52_2b87600b7455aa0c7ef67366,317418.1754291741,2546684.4432146945,200.0,109.21834985404291,23.018558298639853,232.18328857421875,432.18328857421875,,,
E52_ce9b137cda316fa5c1d98eff,317418.1754291741,2546684.4432146945,250.0,109.21834985404291,23.018558298639853,232.18328857421875,482.18328857421875,,,
E52_0e49793f327910f225f1bccd,317418.1754291741,2546684.4432146945,300.0,109.21834985404291,23.018558298639853,232.18328857421875,532.1832885742188,,,
E52_9b18c2085562c5280ea1e394,313596.7230942601,2549139.56091612,300.0,109.1807765667496,23.04030109436617,421.83721923828125,721.8372192382812,6250.8665177445255,False,0.02697066595830222
E52_c117f06f984d58b2275e6c48,313716.7230942601,2548899.56091612,250.0,109.18197635030256,23.03814763860963,413.7411193847656,663.7411193847656,6011.695266338061,False,0.365836005255062
E52_347c51b45a583dd4c5a4aad0,313716.7230942601,2548899.56091612,300.0,109.18197635030256,23.03814763860963,413.7411193847656,713.7411193847656,6016.193488182535,True,10.359339260709504
E52_dff5cd9d0ea65098bf7fa899,313716.7230942601,2549019.56091612,250.0,109.18196180795196,23.03923109867985,463.4665832519531,713.4665832519531,6083.674428428931,False,0.26245587642645773
E52_16d5b7004189bb2faf3ffbb6,313716.7230942601,2549019.56091612,300.0,109.18196180795196,23.03923109867985,463.4665832519531,763.4665832519531,6088.527835975234,False,0.2555292474345805
