relay_id,relay_sortie_id,busy_start_s,return_s,busy_end_s,turnaround_s
R01,A11_P13A_004_R001,206.3451452504487,2120.9732405731193,2420.9732405731193,300.0
R02,A11_P13A_004_R004,5154.127366440265,7794.663705214281,8094.663705214281,300.0
R01,A11_P13A_004_R003,2420.973240573116,8466.304059282045,8766.304059282045,300.0
R02,A11_P13A_004_R002,1463.2640287721622,3474.878225677986,3774.878225677986,300.0
