atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
A11_M003_G00,A11_M003_G00,M003,2856.906550134566,3712.937800134566,A11_Q3_005_CC_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M004_G00,A11_M004_G00,M004,2856.906550134566,3798.531550134566,A11_Q3_005_CC_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.14955749359387482,15.138353346483314,0.14955749359387482
A11_M015_G00,A11_M015_G00,M015,3256.529073673639,3686.216573673639,A11_Q3_005_CC_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M016_G00,A11_M016_G00,M016,2856.906550134566,3286.594050134566,A11_Q3_005_CC_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,9.466834534918547,15.138353346483314,9.466834534918547
A11_M023_G00,A11_M023_G00,M023,2856.906550134566,3255.906550134566,A11_Q3_005_CC_R003,R01,E52_214ce9a3b3bd3fa9c582335a,TRANSPORT_RELAY_G01,1,0.3126060525719936,15.138353346483314,0.3126060525719936
A11_M019_G00,A11_M019_G00,M019,928.1874999999998,1313.6249999999998,A11_Q3_005_CC_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
A11_M020_G00,A11_M020_G00,M020,789.4374999999998,1204.8749999999998,A11_Q3_005_CC_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,13.002557010438537,2.43785423226241,2.43785423226241
A11_M022_G00,A11_M022_G00,M022,746.34375,1547.3437499999998,A11_Q3_005_CC_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,1.6281698264162543,2.43785423226241,1.6281698264162543
A11_M024_G00,A11_M024_G00,M024,928.1874999999998,1547.3437499999998,A11_Q3_005_CC_R001,R01,E52_beb70ec57fd2d66bf65b827f,TRANSPORT_RELAY_G01,1,17.38358245881338,2.43785423226241,2.43785423226241
A11_M006_G00,A11_M006_G00,M006,913.9375000000002,1958.7812500000002,A11_Q3_005_CC_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
A11_M014_G00,A11_M014_G00,M014,1559.0937500000002,1958.7812500000002,A11_Q3_005_CC_R002,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,11.176286595238821,16.45726286038159,11.176286595238821
A11_M005_G00,A11_M005_G00,M005,5251.04756975082,6183.64131975082,A11_Q3_005_CC_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
A11_M008_G00,A11_M008_G00,M008,5256.235073023555,5286.891323023555,A11_Q3_005_CC_R005,R01,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.083338048554566,11.397135806608844,8.083338048554566
