sortie_id,battery_id,takeoff_s,return_s,return_soc,charge_duration_s,energy_ready_s
M001,BAT-A-05,1519.0749211193188,2409.976066383878,0.7150389759477327,870.4493312679475,3280.4253976518253
M002,BAT-A-03,2769.976066383878,3660.877211648437,0.7150389759477327,870.4493312679475,4531.326542916385
M003,BAT-C-02,510.0,1560.170391878965,0.6353055079653442,1623.5047327417542,3183.675124620719
M004,BAT-A-02,360.0,1250.9011452645589,0.7243768086677039,858.3101487319849,2109.2112939965436
M005,BAT-A-01,2072.55936238718,2963.460507651739,0.7243768086677039,858.3101487319849,3821.770656383724
M006,BAT-A-06,1610.9011452645589,3254.6386694784715,0.32918662148352795,1372.0573920714135,4626.696061549885
M007,BAT-C-01,480.0,2107.812018638708,0.26837108934177256,2418.5293064261596,4526.341325064868
M008,BAT-A-01,4020.877211648437,5908.312911072066,0.3161733360443625,1388.9746631423288,7297.287574214394
M009,BAT-C-02,3601.7299178193116,5539.164029685689,0.2638366171353441,2428.3539962067543,7967.518025892443
M010,BAT-C-04,2587.812018638708,4408.873085231871,0.23088787400035304,2499.7429396659018,6908.616024897773
M011,BAT-C-01,4888.873085231871,6286.068243427413,0.4722281495612677,1976.83900928392,8262.907252711333
M012,BAT-C-03,2040.170391878965,3121.7299178193116,0.6752529517883454,1536.9519377919182,4658.68185561123
M013,BAT-A-04,330.0,1652.55936238718,0.5851983346199666,1039.2421649940434,2691.8015273812234
M014,BAT-A-02,2109.2112939965436,3461.7706563837237,0.5634062291852384,1067.57190205919,4529.342558442913
M015,BAT-A-03,360.0,1712.55936238718,0.5951744739916864,1026.2731838108077,2738.8325461979875
M016,BAT-B-03,4981.644837848537,6523.487145015581,0.3091418530572285,1864.1541213674705,8387.64126638305
M017,BAT-B-02,4181.105618590402,5752.947925757446,0.2561979088099089,1955.9236247294914,7708.871550486937
M018,BAT-B-01,3453.2025904541274,4621.644837848537,0.4759473657320945,1575.0245660643693,6196.669403912906
M019,BAT-B-01,390.0,1555.376902446339,0.5442135670880817,1456.696483713992,3012.073386160331
M020,BAT-A-01,330.0,1159.0749211193188,0.7485961407191224,826.8250170651409,1985.8999381844596
M021,BAT-A-04,3323.460507651739,4182.535428771058,0.752326297612635,821.9758131035745,5004.511241874632
M022,BAT-B-02,390.0,1921.353423971385,0.31204944738877405,1859.1142911927916,3780.4677151641763
M023,BAT-B-03,1945.376902446339,3063.2025904541274,0.5440847874461384,1456.9197017600268,4520.122292214154
M024,BAT-B-04,2311.353423971385,3791.1056185904013,0.4649242488096277,1594.131302063312,5385.236920653713
M025,BAT-A-05,3584.6386694784715,5161.879732755988,0.4602821269868903,1201.6332349170427,6363.51296767303
M026,BAT-A-03,4531.326542916384,6138.567606193899,0.4684885095297219,1190.9649376113614,7329.5325438052605
