atomic_task_id,parent_gap_id,transport_sortie_id,service_start_s,service_end_s,relay_sortie_id,relay_id,site_id,topology,provider_count,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db
XB02_M004_G00,XB02_M004_G00,M004,2675.040924971385,3092.509674971385,XB02_Q3_002_R001,R01,E52_575c4f100493de938643a13d,TRANSPORT_RELAY_G01,1,14.97253526452974,2.099203328999508,2.099203328999508
XB02_M007_G00,XB02_M007_G00,M007,814.03125,1755.65625,XB02_Q3_002_R001,R01,E52_575c4f100493de938643a13d,TRANSPORT_RELAY_G01,1,1.2735129256524829,2.099203328999508,1.2735129256524829
XB02_M008_G00,XB02_M008_G00,M008,741.0918375536858,1138.7480875536858,XB02_Q3_002_R001,R01,E52_575c4f100493de938643a13d,TRANSPORT_RELAY_G01,1,13.764251579889375,2.099203328999508,2.099203328999508
XB02_M010_G00,XB02_M010_G00,M010,2312.6381890077882,2931.7944390077882,XB02_Q3_002_R001,R01,E52_575c4f100493de938643a13d,TRANSPORT_RELAY_G01,1,8.748145591440831,2.099203328999508,2.099203328999508
XB02_M009_G00,XB02_M009_G00,M009,3058.1562410000097,4227.31249100001,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,7.0271077106653195,11.397135806608844,7.0271077106653195
XB02_M012_G00,XB02_M012_G00,M012,5961.53415288555,6750.81540288555,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
XB02_M013_G00,XB02_M013_G00,M013,5535.3091012019395,5560.6528512019395,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076474326768889,11.397135806608844,8.076474326768889
XB02_M013_G01,XB02_M013_G01,M013,5568.1841012019395,6187.4341012019395,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.226809702901718,11.397135806608844,8.226809702901718
XB02_M013_G02,XB02_M013_G02,M013,6194.9341012019395,6220.2778512019395,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,8.076518673303497,11.397135806608844,8.076518673303497
XB02_M015_G00,XB02_M015_G00,M015,4061.5971127981074,5132.940862798107,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,3.9055423871373875,11.397135806608844,3.9055423871373875
XB02_M016_G00,XB02_M016_G00,M016,4158.6541507966085,4899.4041507966085,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,0.6230836731091074,11.397135806608844,0.6230836731091074
XB02_M018_G00,XB02_M018_G00,M018,4135.690996036469,4954.940996036469,XB02_Q3_002_R003,R02,E52_82c821a5773d0bfbe554f10a,TRANSPORT_RELAY_G01,1,5.523919136465679,11.397135806608844,5.523919136465679
XB02_M005_G00,XB02_M005_G00,M005,746.0290453809866,1546.3415453809866,XB02_Q3_002_R002,R02,E52_060143e4033ea7dfc142ce26,TRANSPORT_RELAY_G01,1,6.23446973686174,13.051384290227645,6.23446973686174
XB02_M014_G00,XB02_M014_G00,M014,8139.516258434356,8923.360008434356,XB02_Q3_002_R005,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,3.0205906267075733,16.45726286038159,3.0205906267075733
XB02_M020_G00,XB02_M020_G00,M020,8419.121763563824,8943.059263563824,XB02_Q3_002_R005,R02,E52_47db2d0d55c92154c779a4c9,TRANSPORT_RELAY_G01,1,0.8951419926504371,16.45726286038159,0.8951419926504371
XB02_M017_G00,XB02_M017_G00,M017,6559.926426670865,7404.395176670865,XB02_Q3_002_R004,R01,E52_30110e5b3ae38ecfab28ace2,TRANSPORT_RELAY_G01,1,5.268987734543231,10.05954008012911,5.268987734543231
