sortie_id,uav_id,uav_type,battery_id,preparation_start_s,takeoff_s,service_sequence,return_s,energy_kwh,energy_margin_kwh,n_boxes,payload_kg,tag
M001,U01,A,BAT-A-01,0.0,360.0,S012,2109.0828301758197,2.957959406327088,0.6420405936729119,2,17.0,P0005
M002,U02,A,BAT-A-02,0.0,360.0,S002,2003.7375242139126,2.919931145918103,0.6800688540818971,2,17.0,P0005
M003,U07,C,BAT-C-01,0.0,360.0,S014,1969.2846571841203,3.6443324121996596,2.7556675878003407,2,17.0,P0005
M004,U03,A,BAT-A-03,0.0,360.0,S007,1727.4353226736384,1.905310817867576,1.6946891821324241,2,17.0,P0005
M005,U04,A,BAT-A-04,0.0,360.0,S010,1654.8593983215956,1.954809785440372,1.645190214559628,2,17.0,P0005
M006,U04,A,BAT-A-05,1654.8593983215956,2014.8593983215956,S013,3266.970579986604,1.895604228282982,1.7043957717170182,2,11.0,P0005
M007,U05,B,BAT-B-01,0.0,360.0,S013>S010,1826.6088052524603,1.9927588074894043,1.207241192510596,2,22.0,P0005
M008,U06,B,BAT-B-02,0.0,390.0,S001,1209.1015218431576,1.073960767623688,2.1260392323763124,3,20.0,P0005
M009,U06,B,BAT-B-03,1209.1015218431576,1569.1015218431576,S006,2416.3784346650145,1.0987637384368147,2.1012362615631854,2,17.0,P0005
M010,U03,A,BAT-A-06,1727.4353226736384,2087.4353226736384,S003,3990.089344851174,2.981970262696194,0.618029737303806,2,17.0,P0005
M011,U05,B,BAT-B-04,1826.6088052524603,2186.60880525246,S004,3748.256816425702,2.576489867036754,0.6235101329632462,2,17.0,P0005
M012,U06,B,BAT-B-02,2416.3784346650145,2776.3784346650145,S008,4318.220741832059,2.6676816095994944,0.5323183904005058,2,17.0,P0005
M013,U05,B,BAT-B-01,3748.256816425702,4108.256816425702,S015,5516.545400446152,2.0707565798659653,1.129243420134035,2,17.0,P0005
M014,U01,A,BAT-A-04,2109.0828301758197,2719.582225226592,S005,4051.7784768447177,2.1213050740389403,1.4786949259610598,2,17.0,P0005
M015,U02,A,BAT-A-03,2003.7375242139126,2777.8584478353823,S009,4106.4723225487705,2.254800043434852,1.345199956565148,2,17.0,P0005
M016,U04,A,BAT-A-01,3266.970579986604,3626.970579986604,S011,4488.9974989900375,1.1520002309226742,2.4479997690773256,2,17.0,P0005
M017,U08,C,BAT-C-02,0.0,450.0,S001,1428.170391878965,2.720366632699651,3.679633367300349,5,70.0,P0005
M018,U08,C,BAT-C-03,1428.170391878965,1908.170391878965,S002,3535.982410517673,6.1056142049076145,0.2943857950923858,6,64.0,P0005
M019,U07,C,BAT-C-04,1969.2846571841203,2389.28465718412,S006,3398.844183124467,2.327805455709593,4.072194544290408,4,42.0,P0005
M020,U07,C,BAT-C-01,3398.844183124467,3818.844183124467,S001>S007,5682.212932468454,4.5728768554932895,1.8271231445067109,4,42.0,P0005
M021,U08,C,BAT-C-02,3535.982410517673,3955.982410517673,S001,4898.152802396638,2.143556962686548,4.256443037313453,4,36.0,P0005
M022,U08,C,BAT-C-04,4898.152802396638,5378.152802396638,S003,7334.2639467337185,6.149502737252918,0.25049726274708206,6,64.0,P0005
M023,U07,C,BAT-C-03,5682.212932468454,6102.212932468454,S004,7851.273999061617,5.518469288797766,0.8815307112022346,4,42.0,P0005
M024,U06,B,BAT-B-03,4318.220741832059,4678.220741832059,S001>S012,6436.694652488659,2.4395291056138366,0.7604708943861636,2,16.0,P0005
M025,U08,C,BAT-C-02,7334.2639467337185,7724.2639467337185,S008,9401.976031325892,5.401510008542074,0.9984899914579266,3,28.0,P0005
M026,U07,C,BAT-C-01,7851.273999061617,8271.273999061617,S005,9596.46915725716,3.7870462440380046,2.6129537559619957,4,42.0,P0005
M027,U03,A,BAT-A-02,3990.089344851174,4320.089344851174,S014,5920.49387930333,2.1885050529683205,1.4114949470316795,1,8.0,P0005
M028,U01,A,BAT-A-05,4051.7784768447177,4381.778476844718,S001,5242.679622109277,1.1780555951641682,2.421944404835832,1,6.0,P0005
M029,U05,B,BAT-B-04,5516.545400446152,5846.545400446152,S009,6954.98764784056,1.7424262240623476,1.4575737759376526,1,8.0,P0005
M030,U06,B,BAT-B-02,6436.694652488659,6766.694652488659,S011,7505.11830260026,0.8942561603173463,2.3057438396826537,1,8.0,P0005
M031,U08,C,BAT-C-04,9401.976031325892,9833.087604739718,S015,11337.609273883865,3.8867886032783012,2.513211396721699,1,8.0,P0005
