site_id,task_ids,preparation_start_s,takeoff_s,arrival_s,setup_start_s,service_start_s,service_end_s,return_s,uav_available_s,energy_ready_s,charge_duration_s,return_soc,outbound_time_s,return_time_s,flight_energy_kwh,setup_energy_kwh,active_communication_s,idle_hover_s,active_energy_kwh,idle_energy_kwh,total_energy_kwh,energy_margin_kwh,service_windows,relay_id,energy_component_id,relay_sortie_id
E52_575c4f100493de938643a13d,"[""A03_M003_G00"", ""A03_M012_G00"", ""A03_M014_G00""]",67.75844956104845,247.75844956104845,717.8125,717.8125,747.8125,1603.84375,2121.8561347895375,2421.8561347895375,2837.2872562707225,715.4311214811853,0.8342837527067806,470.05405043895155,518.0123847895375,0.259560220504969,0.009166666666666667,856.03125,0.0,0.2615651041666667,0.0,0.5302919913383024,2.0297080086616983,"[[747.8125, 1603.84375]]",R01,REC-01,A03_Q3_002_R001
E52_9026ce0d2a5dd9a75ef73c8e,"[""A03_M008_G00""]",357.3885934917088,537.3885934917088,786.0625,786.0625,816.0625,1245.75,1513.1783122293198,1813.1783122293198,2071.0816763822213,557.9033641529013,0.9114439104519204,248.6739065082912,267.42831222931983,0.14291941710941022,0.009166666666666667,429.6875,0.0,0.1312934027777778,0.0,0.2833794865538547,2.276620513446146,"[[816.0625, 1245.75]]",R02,REC-02,A03_Q3_002_R002
E52_c0294c7ff44d44fc4ede8d97,"[""A03_M015_G00"", ""A03_M017_G00"", ""A03_M019_G00"", ""A03_M019_G01""]",2646.1394838220876,2826.1394838220876,3142.847314081332,3142.847314081332,3172.847314081332,4948.609558287288,5307.566621538068,5607.566621538068,6095.575763561822,788.0091420237538,0.7784545061355739,316.70783025924425,358.9570632507807,0.16644027302831577,0.009166666666666667,1109.375,666.3872442059555,0.3389756944444444,0.19436294622673703,0.7089455803661638,1.8510544196338365,"[[3172.847314081332, 3223.941064081332], [3239.628564081332, 3705.722314081332], [4356.422058287288, 4948.609558287288]]",R01,REC-04,A03_Q3_002_R004
E52_575c4f100493de938643a13d,"[""A03_M004_G00"", ""A03_M016_G00""]",1813.17831222932,1993.17831222932,2463.2323626682714,2463.2323626682714,2493.2323626682714,3434.8573626682714,3952.869747457809,4252.869747457809,4678.9257875587855,726.0560401009769,0.8261107383838638,470.05405043895155,518.0123847895375,0.259560220504969,0.009166666666666667,941.625,0.0,0.28771875,0.0,0.5564456371716358,2.003554362828365,"[[2493.2323626682714, 3434.8573626682714]]",R02,REC-03,A03_Q3_002_R003
E52_30110e5b3ae38ecfab28ace2,"[""A03_M006_G00""]",4252.869747457809,4432.869747457809,4947.2804366049495,4947.2804366049495,4977.2804366049495,5821.7491866049495,6369.499836231826,6669.499836231826,7100.054746075362,730.5549098435363,0.822650069351126,514.4106891471403,547.7506496268766,0.30032099335417484,0.009166666666666667,844.46875,0.0,0.2580321180555556,0.0,0.5675197780763971,1.9924802219236035,"[[4977.2804366049495, 5821.7491866049495]]",R02,REC-05,A03_Q3_002_R005
E52_82c821a5773d0bfbe554f10a,"[""A03_M005_G00"", ""A03_M007_G00"", ""A03_M007_G01"", ""A03_M007_G02"", ""A03_M009_G00"", ""A03_M010_G00"", ""A03_M011_G00""]",5607.566621538068,5787.566621538068,6300.502033010006,6300.502033010006,6330.502033010006,9051.59434117705,9617.668097477275,9917.668097477275,10569.015602137964,951.3475046606887,0.6528096117994702,512.9354114719376,566.0737563002253,0.2825549862639304,0.009166666666666667,1845.7679588911606,875.3243492758829,0.5639846541056325,0.2553029352054659,1.1110092422416953,1.4489907577583052,"[[6330.502033010006, 7387.019991901167], [8262.34434117705, 9051.59434117705]]",R01,REC-06,A03_Q3_002_R006
E52_47db2d0d55c92154c779a4c9,"[""A03_M018_G00""]",6669.499836231826,6849.499836231826,7162.126935480407,7162.126935480407,7192.126935480407,8446.720685480406,8798.042594706201,9098.042594706201,9525.285938058914,727.2433433527127,0.825197428190221,312.62709924858126,351.3219092257948,0.16685347284684848,0.009166666666666667,1254.593749999999,0.0,0.3833480902777775,0.0,0.5593682297912926,2.0006317702087077,"[[7192.126935480407, 8446.720685480406]]",R02,REC-02,A03_Q3_002_R007
