box_id,sortie_id,service_id,delivery_time_s,expected_deadline_s,first_deadline_s,hard_deadline_s,hard_deadline_ok,normalized_delivery_time,tag
S005-FOD-01,M024,S005,9736.112721105274,14400.0,,,True,0.676118938965644,P0004
S005-HYG-01,M024,S005,9736.112721105274,18000.0,,,True,0.5408951511725152,P0004
S010-FOD-01,M025,S010,4872.241021880371,7200.0,,,True,0.6767001419278292,P0004
S012-FOD-01,M026,S012,6362.398694687421,7200.0,,,True,0.8836664853732529,P0004
S013-FOD-01,M027,S013,6302.929986519601,7200.0,,,True,0.8754069425721668,P0004
S014-FOD-01,M028,S014,5202.848278743919,7200.0,,,True,0.7226178164922109,P0004
S001-HYG-02,M029,S001,4900.352382810331,10800.0,,,True,0.4537363317416973,P0004
S008-HYG-01,M030,S008,9915.727520461995,14400.0,,,True,0.6885921889209718,P0004
S009-FOD-01,M031,S009,7721.442917029944,14400.0,,,True,0.536211313682635,P0004
S011-FOD-01,M032,S011,7800.23446439493,14400.0,,,True,0.5416829489163146,P0004
S015-FOD-01,M033,S015,11412.996134775118,14400.0,,,True,0.7925691760260498,P0004
