site_id,min_access_margin_db,backhaul_margin_db,min_twohop_margin_db,outbound_time_s,return_time_s,horizontal_time_s,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,total_energy_kwh,energy_margin_kwh,return_soc,climb_out_m,climb_back_m,desc_out_m,desc_back_m,cruise_alt_m,horizontal_distance_m,max_dem_on_route_m,setup_time_s,earliest_ready_s,required_transport_shift_s,as_is_timing_feasible,atomic_task_id,parent_gap_id,pareto_id,transport_sortie_id,service_start_s,service_end_s,service_duration_s,robust_slack_db,Gamma_C_db
E52_01234cac2d25748209cb57e8,0.26215348468102206,5.963634638729843,0.26215348468102206,275.78386787661753,295.55487261701467,419.772700963196,0.15719547582798327,0.009166666666666667,0.1300043402777778,0.2963664827724277,2.2636335172275728,0.9073854741336164,248.53977661132814,11.2877197265625,11.2877197265625,248.53977661132814,376.2397766113281,3148.2952572239697,326.2397766113281,30.0,485.78386787661753,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,0.26215348468102206,0.0
E52_06eb0baa948af7ff52881bcf,11.34921240453653,16.258674653736037,11.34921240453653,296.7597053393259,328.36499963050426,403.88764493158146,0.16274021246714285,0.009166666666666667,0.1300043402777778,0.3019112194115873,2.2580887805884133,0.905652743933879,379.26353149414064,0.0,0.0,379.26353149414064,506.9635314941406,3029.157336986861,306.9635314941406,30.0,506.7597053393259,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,11.34921240453653,0.0
E52_0c9d91fc306062a18ada9948,10.190425106668542,15.697900697510477,10.190425106668542,331.42241999480143,370.2725110389095,429.7442937249544,0.1787296459836012,0.009166666666666667,0.1300043402777778,0.31790065292804565,2.242099347071955,0.9006560459599857,466.2010925292969,0.0,0.0,466.2010925292969,593.9010925292969,3223.082202937158,326.7436828613281,30.0,541.4224199948014,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,10.190425106668542,0.0
E52_189eb019491ad876aa165071,14.62560917721207,3.8094716871601975,3.8094716871601975,403.09916814168594,448.35288467407526,534.676037089036,0.21908171065325852,0.009166666666666667,0.1300043402777778,0.35825271759770294,2.2017472824022977,0.8880460257507179,543.0445983886718,0.0,0.0,543.0445983886718,670.7445983886719,4010.07027816777,391.87322998046875,30.0,613.0991681416859,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,3.8094716871601975,0.0
E52_1eac4bbcd37cec5d48241661,0.22059627934990544,6.04580255430777,0.22059627934990544,275.66392246828667,298.30930922772677,415.4555243799327,0.1568759382441215,0.009166666666666667,0.1300043402777778,0.29604694518856595,2.2639530548114344,0.9074853296285732,271.74464111328126,0.0,0.0,271.74464111328126,399.44464111328125,3115.9164328494953,326.2397766113281,30.0,485.66392246828667,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,0.22059627934990544,0.0
E52_214ce9a3b3bd3fa9c582335a,9.466834534918547,15.138353346483314,9.466834534918547,331.46735474952504,365.31699057309277,459.8368945576438,0.1830074384559416,0.009166666666666667,0.1300043402777778,0.3221784454003861,2.2378215545996145,0.8993192358123794,406.1956298828125,0.0,0.0,406.1956298828125,533.8956298828125,3448.7767091823284,283.8956298828125,30.0,541.467354749525,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,9.466834534918547,0.0
E52_231555d7070bcf1a0911e332,10.270015299215657,5.981962334569488,5.981962334569488,303.4113952968874,335.0249979987103,417.14117438283733,0.1669828432889251,0.009166666666666667,0.1300043402777778,0.30615385023336955,2.253846149766631,0.904326921802072,379.363232421875,0.0,0.0,379.363232421875,507.063232421875,3128.55880787128,326.2397766113281,30.0,513.4113952968873,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,5.981962334569488,0.0
E52_231de36c6439da832299e30f,11.086036405358143,16.451156269229884,11.086036405358143,336.2639482811268,383.1573412254627,391.1675388962379,0.1749881335365896,0.009166666666666667,0.1300043402777778,0.31415914048103405,2.2458408595189665,0.9018252685996768,562.7207153320312,0.0,0.0,562.7207153320312,690.4207153320312,2933.7565417217843,390.42071533203125,30.0,546.2639482811268,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,11.086036405358143,0.0
E52_246111a1ef063bec9e89ec9e,22.042920413881134,13.03223549741864,13.03223549741864,413.11352328410356,453.07003166626504,586.4879962752384,0.22998101771643822,0.009166666666666667,0.1300043402777778,0.3691520246608827,2.1908479753391177,0.8846399922934741,479.4781005859375,0.0,0.0,479.4781005859375,607.1781005859375,4398.659972064288,469.28277587890625,30.0,623.1135232841036,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,13.03223549741864,0.0
E52_27bf01e9e990859ae5993708,10.242823238504869,15.932490639468014,10.242823238504869,318.6138217216496,355.0514931287134,418.60161500091635,0.17259630304263499,0.009166666666666667,0.1300043402777778,0.31176730998707947,2.2482326900129213,0.9025727156290376,437.25205688476564,0.0,0.0,437.25205688476564,564.9520568847656,3139.5121125068727,326.2397766113281,30.0,528.6138217216496,0.0,1,XB01_M003_G00,XB01_M003_G00,XB01,M003,3277.15625,3702.625,425.46875,10.242823238504869,0.0
